KO	feature	name	probability_default	probability
K18900	K21071	pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]	0.4147050249067107	0.3891922865247754
K18900	mobileOG_000085693	priA	0.4147050249067107	0.3959800022522349
K18900	K21401	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]	0.4147050249067107	0.4046498082710656
K18900	K22491	litR; MerR family transcriptional regulator, light-induced transcriptional regulator	0.4147050249067107	0.4047085804916114
K18900	K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	0.4147050249067107	0.4047890424315205
K18900	K03928	yvaK; carboxylesterase [EC:3.1.1.1]	0.4147050249067107	0.4051281629360064
K18900	mobileOG_000331053	ligD	0.4147050249067107	0.4067871878757828
K18900	K09164	K09164; uncharacterized protein	0.4147050249067107	0.4076858156590379
K18900	K06973	K06973; uncharacterized protein	0.4147050249067107	0.40787899248776
K18900	K01267	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	0.4147050249067107	0.4090230920619381
K18900	K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	0.4147050249067107	0.4100715486671637
K18900	K07152	SCO1; protein SCO1	0.4147050249067107	0.4199293948832401
K18900	K09919	K09919; uncharacterized protein	0.4147050249067107	0.4200796081858064
K18900	K01029	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	0.4147050249067107	0.4203233753838621
K18900	K00253	IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	0.4147050249067107	0.4207579716838929
K18900	K15270	sam; S-adenosylmethionine uptake transporter	0.4147050249067107	0.4210224841240602
K18900	K09792	K09792; uncharacterized protein	0.4147050249067107	0.4210862812620913
K18900	K11206	NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]	0.4147050249067107	0.4212442134527929
K18900	K09796	pccA; periplasmic copper chaperone A	0.4147050249067107	0.4216201024934426
K18900	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	0.4147050249067107	0.4219356394720336
K18900	K00311	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	0.4147050249067107	0.4226334156967639
K18900	K01028	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	0.4147050249067107	0.4229129817726147
K18900	K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	0.4147050249067107	0.4351901167652721
K18900	K00413	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	0.4147050249067107	0.4382679313883849
K18900	K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	0.4147050249067107	0.442593428405408
