KO	feature	name	probability_default	probability
K18976	K00992	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]	9.997263070448568e-05	0.0005998529667694
K18976	K03192	ureJ; urease accessory protein	9.997263070448568e-05	0.0006995006235304
K18976	K07386	pepO; putative endopeptidase [EC:3.4.24.-]	9.997263070448568e-05	0.0006995487662009
K18976	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	9.997263070448568e-05	0.0006996047668774
K18976	K15726	czcA, cusA, cnrA; heavy metal efflux system protein	9.997263070448568e-05	0.0008995205117709
K18976	K18218	tet35; tetracycline resistance efflux pump	9.997263070448568e-05	0.0011985647354232
K18976	K15011	regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	9.997263070448568e-05	0.0011993984820133
K18976	K11689	dctQ; C4-dicarboxylate transporter, DctQ subunit	9.997263070448568e-05	0.0013994770479689
K18976	K08974	K08974; putative membrane protein	9.997263070448568e-05	0.0015987284663303
K18976	K06373	spmA; spore maturation protein A	9.997263070448568e-05	0.001599293040476
K18976	K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]	9.997263070448568e-05	0.001599456444439
K18976	K00830	AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]	9.997263070448568e-05	0.0018989613056481
K18976	K09986	K09986; uncharacterized protein	9.997263070448568e-05	0.0018991749802793
K18976	K07979	ytrA; GntR family transcriptional regulator	9.997263070448568e-05	0.002098131940965
K18976	K06967	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	9.997263070448568e-05	0.0022982507194436
K18976	mobileOG_000308488	sbcD	9.997263070448568e-05	0.002499328534163
K18976	K07101	K07101; uncharacterized protein	9.997263070448568e-05	0.0030985662082733
K18976	K07116	pvdQ, quiP; acyl-homoserine-lactone acylase [EC:3.5.1.97]	9.997263070448568e-05	0.0036981112626908
K18976	K01278	DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	9.997263070448568e-05	0.0036981401837536
K18976	K07284	srtA; sortase A [EC:3.4.22.70]	9.997263070448568e-05	0.003797957878396
K18976	K11621	liaG; lia operon protein LiaG	9.997263070448568e-05	0.0039981269733497
K18976	K19342	nosL; copper chaperone NosL	9.997263070448568e-05	0.0040977308077671
K18976	K19701	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]	9.997263070448568e-05	0.0045982614106284
K18976	K07693	desR; two-component system, NarL family, response regulator DesR	9.997263070448568e-05	0.0045982738954541
K18976	K15921	xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]	9.997263070448568e-05	0.0060984555679355
