KO	feature	MI	name
K18220	K00406	0.0086191662543874	ccoP; cytochrome c oxidase cbb3-type subunit III
K18220	K03408	0.0076105962636621	cheW; purine-binding chemotaxis protein CheW
K18220	K07390	0.0075950398170311	grxD, GLRX5; monothiol glutaredoxin
K18220	K03414	0.0074804975925348	cheZ; chemotaxis protein CheZ
K18220	K01029	0.0073843220237198	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
K18220	K00703	0.0073387138515375	glgA; starch synthase [EC:2.4.1.21]
K18220	K02674	0.0072250277140537	pilY1; type IV pilus assembly protein PilY1
K18220	K04754	0.0071847648237999	mlaA, vacJ; phospholipid-binding lipoprotein MlaA
K18220	mobileOG_000037882	0.0071720955769506	nusG
K18220	mobileOG_000801665	0.0071472407094981	dnaN
K18220	K03668	0.0071221843971246	hslJ; heat shock protein HslJ
K18220	mobileOG_000354053	0.0071010138902216	sspA
K18220	K00991	0.0070849313689954	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K18220	K02025	0.0070697441471898	ABC.MS.P; multiple sugar transport system permease protein
K18220	K01920	0.0070668028526682	gshB; glutathione synthase [EC:6.3.2.3]
K18220	K03651	0.00700631317163	cpdA; 3,5-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K18220	K09762	0.006936423451356	K09762; uncharacterized protein
K18220	K02394	0.0069080167848941	flgI; flagellar P-ring protein precursor FlgI
K18220	K02257	0.0068785712733369	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]
K18220	mobileOG_000021898	0.0068691570833324	clpA
K18220	K09921	0.0068665935266878	K09921; uncharacterized protein
K18220	K11085	0.0068588016376719	msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]
K18220	K01895	0.0068202669141094	ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K18220	K07708	0.0067828647296525	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K18220	mobileOG_000237546	0.0067670123423203	recF
K18220	K04488	0.0067483638080291	iscU, nifU; nitrogen fixation protein NifU and related proteins
K18220	K00138	0.0067456478405969	aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K18220	mobileOG_000170347	0.0067452042766452	mutL
K18220	mobileOG_000325428	0.0067432027198894	radC
K18220	K03474	0.0067141246618568	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K18220	K02056	0.0067127817277509	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
K18220	K00311	0.0066874545549899	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K18220	K03071	0.0066698698187129	secB; preprotein translocase subunit SecB
K18220	K00405	0.006633206817462	ccoO; cytochrome c oxidase cbb3-type subunit II
K18220	K02197	0.0066315156321306	ccmE; cytochrome c-type biogenesis protein CcmE
K18220	K19222	0.0066257454498076	menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K18220	K00108	0.0066236072227933	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K18220	K07126	0.0066188917253023	K07126; uncharacterized protein
K18220	K01919	0.0065965422697273	gshA; glutamate--cysteine ligase [EC:6.3.2.2]
K18220	K07789	0.0065688062433142	mdtC; multidrug efflux pump
K18220	sediment	0.0065677888866981	
K18220	K03640	0.0065380322515135	pal; peptidoglycan-associated lipoprotein
K18220	mobileOG_000348401	0.006527816140832	ihfA
K18220	K03600	0.0065268582843881	sspB; stringent starvation protein B
K18220	K03185	0.0065252857970278	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K18220	K00674	0.0065239565635935	dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]
K18220	K04758	0.0065196061160754	feoA; ferrous iron transport protein A
K18220	K17828	0.0064983821610865	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]
K18220	K03724	0.0064935669960943	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K18220	K02010	0.0064870842077134	afuC, fbpC; iron(III) transport system ATP-binding protein [EC:7.2.2.7]
