KO	feature	MI	name
K14205	K01975	0.0069520499511338	thpR; RNA 2,3-cyclic 3-phosphodiesterase [EC:3.1.4.58]
K14205	K00104	0.0066895320960619	glcD; glycolate oxidase [EC:1.1.3.15]
K14205	K01835	0.0064440122678459	pgm; phosphoglucomutase [EC:5.4.2.2]
K14205	K06872	0.0063956271944703	K06872; uncharacterized protein
K14205	K22132	0.006296468126505	tcdA; tRNA threonylcarbamoyladenosine dehydratase
K14205	groundwater	0.0062426561387309	
K14205	K03767	0.0061162165549469	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K14205	K03782	0.0060587862291205	katG; catalase-peroxidase [EC:1.11.1.21]
K14205	K01039	0.0058753707729394	gctA; glutaconate CoA-transferase, subunit A [EC:2.8.3.12]
K14205	K00449	0.0058354147240654	pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]
K14205	rhizosphere	0.0057810044740137	
K14205	K03310	0.0057347755705312	TC.AGCS; alanine or glycine:cation symporter, AGCS family
K14205	K22522	0.0057242203680177	LOG; cytokinin riboside 5-monophosphate phosphoribohydrolase [EC:3.2.2.-]
K14205	K03688	0.0056762445272046	ubiB, aarF; ubiquinone biosynthesis protein
K14205	K03781	0.0056469756199089	katE, CAT, catB, srpA; catalase [EC:1.11.1.6]
K14205	K00606	0.0056389679852885	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K14205	K02280	0.0056012861478348	cpaC, rcpA; pilus assembly protein CpaC
K14205	K05349	0.005601229116797	bglX; beta-glucosidase [EC:3.2.1.21]
K14205	K01788	0.0055741110252995	nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K14205	K02056	0.0055195266177209	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
K14205	K02099	0.0055072121188229	araC; AraC family transcriptional regulator, arabinose operon regulatory protein
K14205	K12340	0.0054698561128636	tolC; outer membrane protein
K14205	K14393	0.0054676302285262	actP; cation/acetate symporter
K14205	K00874	0.0054624102151372	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
K14205	K00252	0.0054383988675735	GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K14205	K04072	0.0054282712206741	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]
K14205	K04750	0.0054143764046793	phnB; PhnB protein
K14205	K00262	0.0053992270613909	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K14205	K00179	0.0053828878644919	iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]
K14205	K18480	0.0053776164061132	linN; cholesterol transport system auxiliary component
K14205	K00757	0.0053761737813808	udp, UPP; uridine phosphorylase [EC:2.4.2.3]
K14205	K05712	0.0053759540866317	mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]
K14205	K01690	0.0053685095044184	edd; phosphogluconate dehydratase [EC:4.2.1.12]
K14205	K09001	0.0053679590247331	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K14205	K06143	0.0053673667604905	creD; inner membrane protein
K14205	K19784	0.0053617393970041	chrR, NQR; chromate reductase, NAD(P)H dehydrogenase (quinone)
K14205	K01879	0.0053595573884434	glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K14205	K01429	0.0053520400692737	ureB; urease subunit beta [EC:3.5.1.5]
K14205	K04568	0.0053456863891127	epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K14205	K02390	0.0053420909133412	flgE; flagellar hook protein FlgE
K14205	K01060	0.0053352095737911	cah; cephalosporin-C deacetylase [EC:3.1.1.41]
K14205	K23775	0.005325535180778	ohrR; MarR family transcriptional regulator, organic hydroperoxide resistance regulator
K14205	K04748	0.0053221737702161	norQ; nitric oxide reductase NorQ protein
K14205	K01468	0.0053046287601172	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]
K14205	K08992	0.0053038238503251	lapA; lipopolysaccharide assembly protein A
K14205	K16044	0.0053015533330819	iolW; scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371]
K14205	K06960	0.0052914566091853	K06960; uncharacterized protein
K14205	K00965	0.0052827662645699	galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]
K14205	K24131	0.0052804657957531	prsW; protease PrsW [EC:3.4.-.-]
K14205	K00845	0.0052767438980928	glk; glucokinase [EC:2.7.1.2]
