KO	feature	name	probability_default	probability
K19101	biofilm		0.0004997254748853	0.0008994224189982
K19101	K04749	rsbV; anti-sigma B factor antagonist	0.0004997254748853	0.0008994937529835
K19101	K00243	K00243; uncharacterized protein	0.0004997254748853	0.0008995410440071
K19101	K23537	nupA; general nucleoside transport system ATP-binding protein	0.0004997254748853	0.0008995682342715
K19101	K00666	K00666; fatty-acyl-CoA synthase [EC:6.2.1.-]	0.0004997254748853	0.0008995873746676
K19101	K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	0.0004997254748853	0.0008996076578873
K19101	K00500	phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]	0.0004997254748853	0.0008996549608709
K19101	K07020	K07020; uncharacterized protein	0.0004997254748853	0.0009993805691407
K19101	K00992	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]	0.0004997254748853	0.0009995266101108
K19101	K02663	pilN; type IV pilus assembly protein PilN	0.0004997254748853	0.0009995580822785
K19101	K18456	E3.5.4.32; 8-oxoguanine deaminase [EC:3.5.4.32]	0.0004997254748853	0.0009995596928109
K19101	K13590	dgcB; diguanylate cyclase [EC:2.7.7.65]	0.0004997254748853	0.0009995671223367
K19101	K17315	gtsA, glcE; glucose/mannose transport system substrate-binding protein	0.0004997254748853	0.0011993753279565
K19101	K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein	0.0004997254748853	0.0011996431097687
K19101	K09983	K09983; uncharacterized protein	0.0004997254748853	0.001299360501519
K19101	K07386	pepO; putative endopeptidase [EC:3.4.24.-]	0.0004997254748853	0.001299550061109
K19101	K03296	TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	0.0004997254748853	0.0013994544681832
K19101	K18218	tet35; tetracycline resistance efflux pump	0.0004997254748853	0.0014991329648965
K19101	K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]	0.0004997254748853	0.0015991038438328
K19101	K00886	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	0.0004997254748853	0.0015995574041103
K19101	K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	0.0004997254748853	0.0017990400786346
K19101	K12976	pagL; lipid A 3-O-deacylase [EC:3.1.1.-]	0.0004997254748853	0.0020994558356539
K19101	K00231	PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	0.0004997254748853	0.0021996169549995
K19101	K06864	larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]	0.0004997254748853	0.0024991170905041
K19101	K01179	E3.2.1.4; endoglucanase [EC:3.2.1.4]	0.0004997254748853	0.0030984168576004
