KO	feature	MI	name
K18353	K02276	0.0074914901178545	coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]
K18353	K02411	0.0070020691749196	fliH; flagellar assembly protein FliH
K18353	K01512	0.0069447956414144	acyP; acylphosphatase [EC:3.6.1.7]
K18353	K23675	0.0067031153445281	fmnP, ribU; riboflavin transporter
K18353	K06967	0.0065866005927627	trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]
K18353	K03324	0.0065844449248145	yjbB; phosphate:Na+ symporter
K18353	K00605	0.0064819260314543	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K18353	K03325	0.0064749668837986	ACR3, arsB; arsenite transporter
K18353	mine_drainage	0.0063850346073028	
K18353	K02397	0.0063756460097571	flgL; flagellar hook-associated protein 3 FlgL
K18353	K01354	0.0063017738337858	ptrB; oligopeptidase B [EC:3.4.21.83]
K18353	K03637	0.0062217712051683	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]
K18353	K07584	0.0061606708608292	ysxB; uncharacterized protein
K18353	K01243	0.0060925849688461	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
K18353	K01256	0.0060888510366901	pepN; aminopeptidase N [EC:3.4.11.2]
K18353	K00666	0.0060763797659909	K00666; fatty-acyl-CoA synthase [EC:6.2.1.-]
K18353	mobileOG_000205756	0.0060666860817196	comM
K18353	K21686	0.0060472114305415	prpR; XRE family transcriptional regulator, fatty acid utilization regulator
K18353	K00805	0.0060147995186856	hepST; heptaprenyl diphosphate synthase [EC:2.5.1.30]
K18353	K00275	0.0060110931260295	pdxH, PNPO; pyridoxamine 5-phosphate oxidase [EC:1.4.3.5]
K18353	K09749	0.0060069290579308	K09749; uncharacterized protein
K18353	mobileOG_000024585	0.0059738277595179	holA
K18353	K05343	0.0059548193179285	treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]
K18353	K05520	0.0059270746776172	pfpI; protease I [EC:3.5.1.124]
K18353	K07126	0.0059171361605084	K07126; uncharacterized protein
K18353	K10439	0.005905881774547	rbsB; ribose transport system substrate-binding protein
K18353	K00850	0.0058950173827634	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K18353	K04750	0.0058925759944106	phnB; PhnB protein
K18353	K01902	0.0058879315284403	sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K18353	K01079	0.0058860351011942	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K18353	K09787	0.0058770317564184	K09787; uncharacterized protein
K18353	K07305	0.0058755318635639	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]
K18353	K06020	0.0058646874437956	ettA; energy-dependent translational throttle protein EttA
K18353	K16786	0.0058404348714958	ecfA1; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]
K18353	K07112	0.0058326689632941	K07112; uncharacterized protein
K18353	K01057	0.0058326276339168	PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K18353	K21430	0.0058279930724098	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K18353	mobileOG_000327501	0.0058084722409053	polC
K18353	K04758	0.0058074489899544	feoA; ferrous iron transport protein A
K18353	mobileOG_000115691	0.0057934424472004	sigH
K18353	K03643	0.0057870760561433	lptE, rlpB; LPS-assembly lipoprotein
K18353	K00684	0.0057725558936281	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K18353	K00606	0.0057715381487918	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K18353	K00278	0.0057504287276787	nadB; L-aspartate oxidase [EC:1.4.3.16]
K18353	K17322	0.0057468802978254	K17322, glpP; glycerol transport system permease protein
K18353	K00949	0.0057405517033393	thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]
K18353	K03185	0.0057304315296426	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]
K18353	K00833	0.0057298808904597	bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]
K18353	K09861	0.0057176864635424	K09861; uncharacterized protein
K18353	K12510	0.0057071734683369	tadB; tight adherence protein B
