ARG	feature	score_RF	score_Odds
K19320	K00003	3.138366679289352e-06	-0.0459679156394981
K19320	K00015	6.481838574045816e-17	0.0529081447327562
K19320	K00018	0.0019397717067975	0.9342861576281352
K19320	K00024	3.879160358756227e-06	0.2033208054982452
K19320	K00074	0.0008334191803164	-0.5441693676017598
K19320	K00078	6.916131400264601e-16	0.0545864417824623
K19320	K00097	5.680693794798925e-16	0.5985796927579254
K19320	K00104	0.0005246111066691	-0.5466698957765599
K19320	K00108	4.866564996560265e-05	0.5626213466000343
K19320	K00113	3.841452144862185e-16	0.0587570927721877
K19320	K00127	4.66673752996328e-05	-0.0744959171386737
K19320	K00135	8.63594012221174e-06	0.3626307365008349
K19320	K00138	4.7430251865032335e-05	0.5337504796480728
K19320	K00147	5.878205281561245e-16	-0.0541626972804315
K19320	K00163	1.5594151959271378e-16	0.5363526678099166
K19320	K00164	1.58429745657572e-16	0.0785177619619112
K19320	K00174	3.5054468386160027e-16	-0.2720195718063332
K19320	K00208	7.814612362857307e-07	0.4021681732696517
K19320	K00219	0.0005116458536163	0.8520019755815988
K19320	K00231	1.8410330971649167e-16	-0.122839123983284
K19320	K00241	4.2793595544339293e-16	0.0416745917945644
K19320	K00242	9.556034790615214e-06	0.5366831235097684
K19320	K00243	4.563091684662132e-16	-0.1862587211464432
K19320	K00249	3.0166254233534216e-06	0.1544658141942777
K19320	K00252	0.0017046074231849	-0.4715824005644878
K19320	K00262	0.0001163379488811	0.5414349587744844
K19320	K00263	1.490164608011528e-16	0.1153551617655621
K19320	K00266	2.0794055708599195e-16	-0.1275147667911051
K19320	K00278	3.959259729683305e-07	0.1508636937448229
K19320	K00281	0.0013124079474425	-0.5891911195869146
K19320	K00282	2.356319665610263e-16	0.0145352699544523
K19320	K00290	1.1592358605213612e-16	-0.032097568207515
K19320	K00322	0.0090273187426585	1.0434036444467432
K19320	K00324	3.1535753201643355e-16	0.457942073378735
K19320	K00325	7.760292034199935e-06	0.4681778281471263
K19320	K00334	4.677726618225932e-16	0.2347852350644818
K19320	K00336	6.564601760766115e-05	0.6305479216124299
K19320	K00337	3.064818690593011e-07	0.3159352102873431
K19320	K00338	2.6547424072186263e-16	0.2745512491943793
K19320	K00340	2.3454287314769463e-16	0.2116428921880056
K19320	K00342	3.17087162168127e-16	0.4502235034233826
K19320	K00362	1.3235232092739822e-05	0.4949620011824632
K19320	K00363	5.874167509383615e-05	0.5127026346886052
K19320	K00372	0.0016395984292425	0.8923666503362685
K19320	K00375	0.0001491350837215	0.486226331536139
K19320	K00380	0.0013113781706808	0.9820301654400082
K19320	K00392	1.3815636793109424e-16	0.1099717464121064
K19320	K00405	0.000136774649119	-0.038338036581122
K19320	K00411	0.0012711440833794	-0.1918058575965954
K19320	K00424	0.0198301805426988	1.1089852751296416
K19320	K00446	4.992388415169938e-16	0.1981657630609935
K19320	K00457	0.0005100630471794	0.5044111923534559
K19320	K00479	6.908128624926656e-16	0.1471087175952023
K19320	K00480	0.0032660916830434	0.9803255775278946
K19320	K00500	1.0402325194046796e-06	-0.0424622887246636
K19320	K00526	1.950642429100989e-07	0.1718130281267238
K19320	K00528	8.162781063857644e-05	0.5458558339330204
K19320	K00548	2.3798739452092243e-16	-0.1067785114183737
K19320	K00563	0.0006582270838109	0.9332192021074348
K19320	K00564	5.9929693292457984e-05	0.5520796218849617
K19320	K00568	4.792633262575373e-16	0.5112669612655785
K19320	K00573	0.0056785188479499	-0.6495261668293253
K19320	K00574	4.316926613631896e-05	0.4176828911980661
K19320	K00588	0.0008238646725225	0.5048232511592744
K19320	K00605	0.0165362800296241	-1.059110402029897
K19320	K00619	2.8486396516619392e-08	0.0914613856261839
K19320	K00620	1.3037405075640948e-16	0.1244891287487301
K19320	K00626	2.6750229837078395e-16	-0.0642591487176765
K19320	K00627	2.4310010614239565e-06	0.0930341564428116
K19320	K00632	4.6133327841487377e-05	0.2662136671984982
K19320	K00639	9.142652931192255e-06	-0.3327863800484045
K19320	K00640	7.75306174776441e-17	-0.1147962288370403
K19320	K00651	5.666932233935963e-16	-0.1464803893611589
K19320	K00658	4.636606247657243e-16	0.049620870003596
K19320	K00666	5.653765750383885e-05	0.5300343498257123
K19320	K00674	1.1381323473889728e-05	0.1732835487796253
K19320	K00675	1.8823919600739224e-16	0.1540972639458465
K19320	K00677	4.0817060456791773e-16	0.3275990268100344
K19320	K00684	2.0519069347898808e-16	0.4229010616612333
K19320	K00700	0.0009767104731406	-0.7831007310486451
K19320	K00703	4.017829827985329e-05	-0.5006453738636331
K19320	K00705	5.4143894052051325e-05	-0.4547541720909839
K19320	K00728	4.0665472551978836e-09	0.0949758685039078
K19320	K00748	4.984873042319729e-16	0.3372437610737032
K19320	K00756	5.332098624598801e-16	0.0790658192288329
K19320	K00758	2.6255664868631973e-16	0.0112735127073956
K19320	K00768	4.365823541402692e-05	0.3970193305525272
K19320	K00783	3.584608979771083e-16	0.0242696239244522
K19320	K00798	1.4273461035649472e-05	0.2174952600070231
K19320	K00805	1.646374962463168e-07	0.0101773475253302
K19320	K00819	5.991080051047383e-16	-0.1081810810795156
K19320	K00821	2.6643773398573024e-16	0.0252151168207013
K19320	K00830	1.51426701204607e-16	0.133653968506512
K19320	K00833	5.980468630779799e-16	0.4116043047357521
K19320	K00845	5.921205022035939e-16	-0.4694134950993849
K19320	K00848	6.485384859480775e-16	0.022684699016192
K19320	K00849	3.128467820905161e-16	-0.3995762458892316
K19320	K00850	2.4272009946244633e-16	-0.2472269001444786
K19320	K00853	3.1345276066094893e-16	0.1154417638385309
K19320	K00857	4.317055577797662e-05	-0.6022054782484799
K19320	K00864	9.149672226813571e-09	-0.0766389758488414
K19320	K00865	0.0001324050388433	0.4670424189569415
K19320	K00867	8.043138642937041e-07	-0.1137982825845827
K19320	K00872	3.74949655520305e-05	-0.5184889463913124
K19320	K00878	0.0015497397829419	0.8381576845118113
K19320	K00882	0.0013785438209241	0.749344498005457
K19320	K00883	6.644217682108478e-06	0.1060327957587185
K19320	K00886	2.864186809856076e-07	0.0497475518838092
K19320	K00928	2.9006327916206127e-16	-0.0183089522829888
K19320	K00946	5.776454907672759e-16	0.0659122327900239
K19320	K00949	1.827897929901752e-16	-0.1812998447812821
K19320	K00956	5.684675621666601e-17	0.3765495122221815
K19320	K00957	4.434337174243672e-07	0.3346539414422294
