ARG	feature	score_RF	score_Odds	name
K18833	K00003	0.0015899459766229	0.8204322620805142	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K18833	K00015	0.004119528182554	0.6353308304474644	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K18833	K00016	0.0004600097344112	-0.0368373697895604	K00016 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K18833	K00018	0.0014444314043878	-0.9047601581584036	K00018 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K18833	K00020	0.0030659253237179	0.7629011866094588	K00020 HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K18833	K00023	0.0001362227499572	0.3440839474958352	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K18833	K00024	0.0032367443749205	0.8388062415656954	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K18833	K00027	0.0003580136684227	0.0362965804096886	K00027 ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K18833	K00029	0.0007361309684667	-0.2908279858887896	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18833	K00064	0.0005884097889657	0.4730826128714025	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K18833	K00078	0.0003986920131394	0.3175480746406335	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K18833	K00108	0.0006954577315153	0.403236258645077	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K18833	K00113	0.0003722496412613	-0.0558309071011221	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K18833	K00135	0.0004909000597416	0.3811865437599326	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K18833	K00140	0.0017095582968766	0.5352496932255235	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18833	K00154	0.00015624501155	0.1306766425005625	K00154 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K18833	K00161	0.012818195702765	1.048516273359029	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K18833	K00162	0.0108196801036554	1.0443975454527346	K00162 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K18833	K00164	0.0001198072536469	0.1824781972124484	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K18833	K00174	0.0001492531324617	0.1232473009620734	K00174 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K18833	K00175	0.0002250707000246	0.083810166591815	K00175 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
K18833	K00228	0.0002515968604404	0.2260168527175814	K00228 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K18833	K00231	0.0003744724833435	0.1430892143792054	K00231 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K18833	K00241	0.0001926742734627	0.2206251315012318	K00241 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
