KO	feature	name	probability_default	probability
K18231	K02276	coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]	0.2781444443073114	0.259721531580087
K18231	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	0.2781444443073114	0.264447456487713
K18231	K02275	coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]	0.2781444443073114	0.266222996237019
K18231	K07152	SCO1; protein SCO1	0.2781444443073114	0.2668200183031769
K18231	K02259	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	0.2781444443073114	0.2668332128120854
K18231	K06987	K06987; uncharacterized protein	0.2781444443073114	0.268007820065171
K18231	K00451	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	0.2781444443073114	0.2686309583498024
K18231	K06886	glbN; hemoglobin	0.2781444443073114	0.2690932866961614
K18231	K01322	PREP; prolyl oligopeptidase [EC:3.4.21.26]	0.2781444443073114	0.2692672485994267
K18231	K09796	pccA; periplasmic copper chaperone A	0.2781444443073114	0.2693193078386934
K18231	K00016	LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]	0.2781444443073114	0.2705944088542981
K18231	K14998	SURF1, SHY1; surfeit locus 1 family protein	0.2781444443073114	0.2709149456620843
K18231	K01259	pip; proline iminopeptidase [EC:3.4.11.5]	0.2781444443073114	0.2713691575064468
K18231	mobileOG_000349728	nusG	0.2781444443073114	0.2715031487145307
K18231	mobileOG_000024458	dnaE	0.2781444443073114	0.2716469711603855
K18231	K02291	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]	0.2781444443073114	0.2720084361719875
K18231	K02280	cpaC, rcpA; pilus assembly protein CpaC	0.2781444443073114	0.272205340146029
K18231	K07178	RIOK1; RIO kinase 1 [EC:2.7.11.1]	0.2781444443073114	0.2726016304345773
K18231	K15371	GDH2; glutamate dehydrogenase [EC:1.4.1.2]	0.2781444443073114	0.2727943954619062
K18231	K07010	K07010; putative glutamine amidotransferase	0.2781444443073114	0.2728926926892446
K18231	K00406	ccoP; cytochrome c oxidase cbb3-type subunit III	0.2781444443073114	0.2730710788053694
K18231	K05832	ABC.X4.P; putative ABC transport system permease protein	0.2781444443073114	0.2731298503717109
K18231	K15866	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	0.2781444443073114	0.2837025704192381
K18231	K02609	paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	0.2781444443073114	0.2845844716560243
K18231	mobileOG_000301552	prgZ	0.2781444443073114	0.2854820418668873
