ARG	feature	score_RF	score_Odds
K18866	K00012	0.000442499113334	-0.3864626899951848
K18866	K00015	0.0001910104337271	0.4846050126897447
K18866	K00027	0.0008456405705815	0.8996584857329502
K18866	K00029	3.583523488675349e-05	-0.4292437354232242
K18866	K00060	0.0006685829078806	-0.7213497085079021
K18866	K00097	7.736379346267023e-05	-1.574564028481457
K18866	K00104	6.484932937374002e-05	-0.0467163758336914
K18866	K00108	9.965135536835747e-05	-1.1156866340531038
K18866	K00116	7.965199875407563e-05	0.6606342507200914
K18866	K00124	4.9552306848942295e-05	-0.6065492280928209
K18866	K00154	6.19004144106011e-18	-1.0621415360522557
K18866	K00163	0.0004867939936976	-1.638501508595637
K18866	K00174	4.266393862836283e-05	0.2542682388283294
K18866	K00228	0.0001094401818851	-1.6085487858772791
K18866	K00239	0.000247223467158	-0.2852287613606406
K18866	K00241	0.0001300375006482	-0.2105200665677495
K18866	K00243	0.0014325126912491	1.076146533723974
K18866	K00249	0.0002813564600456	0.0765877169407423
K18866	K00252	0.0003452116547619	-1.6938214786422343
K18866	K00254	0.0003036287474673	-0.8805403424647228
K18866	K00275	0.0005489660458131	-1.0606336424657272
K18866	K00281	0.0020447406800207	-1.8156169834344544
K18866	K00282	0.0056704737745336	1.2538517966571223
K18866	K00283	0.0063315549014299	1.2598875623631902
K18866	K00287	0.0007277025714264	0.6984737972251466
K18866	K00290	0.0001566505496308	0.2231156519384033
K18866	K00297	0.0101100232523105	-1.4401821862823967
K18866	K00311	6.989989994018719e-06	-1.3774314315622331
K18866	K00324	0.0006743288020793	-1.7195445976745416
K18866	K00325	0.0005170925845208	-1.7088109952248047
K18866	K00330	5.038470829043823e-05	-0.6329508418511219
K18866	K00333	3.07389345759307e-05	-0.3194979763884746
K18866	K00340	0.000101258388389	-0.6357073906388241
K18866	K00342	0.0005310621052176	-1.72382479445552
K18866	K00362	3.72688981452991e-05	-0.0351942944965361
K18866	K00363	4.671503525274367e-05	-0.1654603762839872
K18866	K00380	7.290510597947551e-05	0.4249502436459337
K18866	K00381	3.194381009739657e-05	-0.1897804575333212
K18866	K00383	7.204572701768823e-05	-0.6702084445752761
K18866	K00392	8.517704436395863e-05	-1.1019883062960452
K18866	K00404	5.453234112020017e-18	-1.255216753670299
K18866	K00406	3.325895594063249e-05	-1.5522186726259457
K18866	K00407	7.966209457748956e-06	-1.4727060847178333
