KO	feature	name	probability_default	probability
K18139	K09772	sepF; cell division inhibitor SepF	0.7819405787380099	0.7541819225391558
K18139	human_skin		0.7819405787380099	0.754594360485523
K18139	K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	0.7819405787380099	0.7573497689879685
K18139	K16785	ecfT; energy-coupling factor transport system permease protein	0.7819405787380099	0.7591781328692098
K18139	K18367	CoADR; CoA-dependent NAD(P)H sulfur oxidoreductase [EC:1.8.1.18]	0.7819405787380099	0.7630028264802897
K18139	K09762	K09762; uncharacterized protein	0.7819405787380099	0.7662578330311931
K18139	K07030	K07030; uncharacterized protein	0.7819405787380099	0.7689039244831499
K18139	K22579	rph; rifampicin phosphotransferase [EC:2.7.9.6]	0.7819405787380099	0.7699568644922913
K18139	mobileOG_000019670	nusB	0.7819405787380099	0.7700079871446531
K18139	K00274	MAO, aofH; monoamine oxidase [EC:1.4.3.4]	0.7819405787380099	0.7703263442825818
K18139	K21885	cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor	0.7819405787380099	0.7704148852565977
K18139	K03716	splB; spore photoproduct lyase [EC:4.1.99.14]	0.7819405787380099	0.7708982219164489
K18139	K06962	K06962; uncharacterized protein	0.7819405787380099	0.77343655303979
K18139	mobileOG_000024560	pilT	0.7819405787380099	0.7738664216379931
K18139	mobileOG_000355086	mutM	0.7819405787380099	0.7743490040618367
K18139	mobileOG_000013471	dinB	0.7819405787380099	0.7748893327575976
K18139	K04757	rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]	0.7819405787380099	0.775098896113063
K18139	mobileOG_000134996	mazF	0.7819405787380099	0.7751907308046564
K18139	K06960	K06960; uncharacterized protein	0.7819405787380099	0.7753222505796783
K18139	K00231	PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	0.7819405787380099	0.7753255481584779
K18139	K06346	jag; spoIIIJ-associated protein	0.7819405787380099	0.7754649481182262
K18139	K17318	K17318, lplA; putative aldouronate transport system substrate-binding protein	0.7819405787380099	0.7754971971243182
K18139	K11145	K11145; ribonuclease III family protein [EC:3.1.26.-]	0.7819405787380099	0.7756440827777571
K18139	K17320	lplC; putative aldouronate transport system permease protein	0.7819405787380099	0.7759657802936614
K18139	K06381	spoIID; stage II sporulation protein D	0.7819405787380099	0.7763082726245351
