KO	feature	name	probability_default	probability
K18793	K02274	coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]	0.000598587794695	0.0003989961790579
K18793	K20975	K20975; two-component system, sensor histidine kinase [EC:2.7.13.3]	0.000598587794695	0.0007981367167389
K18793	K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	0.000598587794695	0.0007981579249825
K18793	K15726	czcA, cusA, cnrA; heavy metal efflux system protein	0.000598587794695	0.0007982245652916
K18793	K07017	K07017; uncharacterized protein	0.000598587794695	0.0007982830002519
K18793	K20938	ladA; long-chain alkane monooxygenase [EC:1.14.14.28]	0.000598587794695	0.0007982850264642
K18793	K01479	hutG; formiminoglutamase [EC:3.5.3.8]	0.000598587794695	0.0007983331435437
K18793	K08084	fimT; type IV fimbrial biogenesis protein FimT	0.000598587794695	0.0007983706472496
K18793	K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	0.000598587794695	0.0007983774405424
K18793	K09986	K09986; uncharacterized protein	0.000598587794695	0.0007984076050379
K18793	K03300	TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family	0.000598587794695	0.0007984147123546
K18793	K23535	nupB; general nucleoside transport system permease protein	0.000598587794695	0.0007985311280185
K18793	K05710	hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	0.000598587794695	0.0008977248404038
K18793	mobileOG_000363469	intS	0.000598587794695	0.0008978492897167
K18793	K02663	pilN; type IV pilus assembly protein PilN	0.000598587794695	0.0008980323631278
K18793	K07215	pigA, hemO; heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]	0.000598587794695	0.0008981811517296
K18793	K09765	queH; epoxyqueuosine reductase [EC:1.17.99.6]	0.000598587794695	0.0008982640927139
K18793	K06134	COQ7; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]	0.000598587794695	0.0008984140095504
K18793	K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]	0.000598587794695	0.0009979165611066
K18793	K07183	nasT; two-component system, response regulator / RNA-binding antiterminator	0.000598587794695	0.0009982661992079
K18793	K18118	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	0.000598587794695	0.0011973321298223
K18793	K03296	TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	0.000598587794695	0.0014973034168031
K18793	K03816	xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]	0.000598587794695	0.0015961412106623
K18793	mobileOG_000221853	parA	0.000598587794695	0.0018961819971756
K18793	termite_gut		0.000598587794695	0.0019967961080503
