ARG	feature	score_RF	score_Odds
K08160	K00003	3.454739180495617e-05	0.2966078072007301
K08160	K00016	2.6066420789350976e-16	-0.874588457208923
K08160	K00018	0.0001128010667634	0.6985094587128992
K08160	K00019	0.0018302962272805	1.520999987382557
K08160	K00029	2.0145435343235143e-16	1.3710200142509426
K08160	K00078	1.3366642176224752e-05	-0.3309178738258685
K08160	K00101	0.0001427470972223	0.7839562410014014
K08160	K00104	0.0002275264565124	0.7578420940344377
K08160	K00111	0.0001278808532651	0.9754933865473124
K08160	K00121	0.0008345351107001	1.689237251223816
K08160	K00135	3.0096762111283265e-05	0.7551011386164557
K08160	K00138	7.152818264271402e-05	0.9288870293849816
K08160	K00147	9.081260586979812e-05	0.3279663391192904
K08160	K00161	0.0010279493464387	-0.9390766384699464
K08160	K00162	9.774714639052222e-05	-0.1896091003771529
K08160	K00164	2.2433644417817443e-16	0.9867753910445264
K08160	K00208	0.0012560045941629	1.2646544914615574
K08160	K00252	0.0006993563753244	1.3695441330088325
K08160	K00259	0.0007321875149309	-0.8706338539021521
K08160	K00278	4.965896524311928e-05	0.5426552896193585
K08160	K00282	8.702116479142359e-06	-0.369066300225398
K08160	K00283	2.5553681521280607e-05	-0.3633981599425163
K08160	K00287	1.2099247416824238e-16	0.9294997477681932
K08160	K00297	7.555152137336346e-05	0.3522184492799857
K08160	K00311	0.0010924157362675	1.6972507756030593
K08160	K00324	2.7344518534520627e-05	0.8580125767329033
K08160	K00325	1.7090531252417858e-05	0.8686217651507097
K08160	K00330	0.0002660274448527	1.1247803845798738
K08160	K00332	4.061668636420492e-05	0.2588149660948602
K08160	K00333	1.1370449527548715e-16	0.0939362859306094
K08160	K00334	0.0005060900514453	1.1458145788029177
K08160	K00336	0.0012279940958293	1.5564188335595397
K08160	K00342	0.0003941094325827	1.367868360000997
K08160	K00343	0.0001941970594644	1.1140332398862016
K08160	K00362	5.958232249785765e-06	0.6251622347324343
K08160	K00380	0.0003961364485475	0.9462452782370412
K08160	K00392	2.3441899987027163e-16	-0.7958780107681718
K08160	K00407	8.701104100792999e-05	0.7970578850546918
K08160	K00411	0.0006072358510503	1.6549496550208769
K08160	K00412	0.0003281102473698	1.61832719182082
K08160	K00413	0.0007026633815001	1.6546375030548384
K08160	K00428	7.382395523335302e-05	0.7554823212192158
K08160	K00446	0.000242052324408	-0.1850500805314539
K08160	K00448	0.0010299021403646	1.0050189202583748
K08160	K00457	0.0006014885582815	1.3923183542058992
K08160	K00459	4.36922599478886e-07	0.4628683377047867
K08160	K00563	1.3609226169884095e-16	0.4309823977002174
K08160	K00564	4.71033550736825e-05	0.0254584304260625
K08160	K00568	2.515973847209918e-16	1.431970065265362
K08160	K00573	1.8418831364696824e-06	1.207070332179314
K08160	K00574	3.499431977414163e-07	1.3291371264674643
K08160	K00588	2.5881841968921966e-05	-0.1921700296764726
K08160	K00605	3.1000787665568546e-05	0.0034015615725714
K08160	K00606	2.6790231439148463e-16	0.7559958798763067
K08160	K00612	0.0007538304979731	0.8839130848655178
K08160	K00626	2.012727139625724e-16	0.8408398943750397
K08160	K00627	1.7632403349487391e-16	1.0016752312548098
K08160	K00640	6.845178817487142e-05	0.266274642398876
K08160	K00652	4.138527524691581e-05	0.8454417705644073
K08160	K00658	3.152312002160606e-16	0.9574293889575736
K08160	K00666	0.0002506486147273	0.8988549794844171
K08160	K00675	0.0006797318023503	0.8823559178941515
K08160	K00682	3.94814348302812e-05	-0.7238898228385167
K08160	K00684	9.11898651491045e-05	0.8227762504134623
K08160	K00703	5.941482765485888e-05	-0.0862477355158343
K08160	K00705	4.0506007196155694e-05	0.0327799759680444
K08160	K00728	3.1645906055355636e-16	-0.8104515009658914
K08160	K00748	1.893695538781317e-16	1.2509588521460546
K08160	K00756	1.0042960879726583e-16	-0.8268388941235549
K08160	K00758	0.000112285349396	-0.337679821257808
K08160	K00767	3.167344811322055e-16	0.8150370994911567
K08160	K00783	1.1096525487796758e-16	0.9310221115853418
K08160	K00784	0.0010134696537004	-1.5060827155114986
K08160	K00805	6.513956651677071e-06	-0.895761661560782
K08160	K00822	0.0038741313272113	1.4432494557537217
K08160	K00824	2.2846023768337976e-05	0.3563464725789518
K08160	K00833	1.6492419982674872e-05	1.3282662715580589
K08160	K00836	4.2032248457599445e-05	0.6122989898135537
K08160	K00845	9.092628919965543e-06	-1.3860370550075445
K08160	K00847	1.3345176271756166e-05	0.3007989271708077
K08160	K00851	3.8109101215315775e-06	0.4216217921941141
K08160	K00853	2.3885776355364533e-16	-0.7486259859290294
K08160	K00864	7.395597038625946e-05	0.8274823706697622
K08160	K00865	8.13563854401408e-05	0.086930294656158
K08160	K00867	0.0001255863925922	-0.9885127702243977
K08160	K00868	5.82562287655008e-05	0.5019690310755047
K08160	K00872	0.0004846193410494	-1.4101998236302211
K08160	K00883	0.0016777845012633	1.1448423822599318
