ARG	feature	score_RF	score_Odds
K19062	K00003	6.117858226988796e-16	0.175891810156046
K19062	K00015	0.005618518080001	1.2290853479141604
K19062	K00018	6.693014761701879e-08	-0.2418610457687786
K19062	K00024	0.0048604485676159	-0.9728319018321868
K19062	K00038	0.0106056582104481	1.2954444383583976
K19062	K00042	0.0008684072437409	1.056059558929278
K19062	K00074	0.0028487633521697	-0.7660365421675018
K19062	K00078	2.7454139684221067e-05	-0.1672734108501774
K19062	K00104	2.103893273357052e-16	0.6294715382375519
K19062	K00108	2.2329340873334106e-05	0.7844890073630038
K19062	K00127	3.4918626203081573e-06	-0.2963566390357173
K19062	K00135	7.36243854012814e-08	0.5844946547973613
K19062	K00138	1.5049149935625026e-06	0.7556179158304964
K19062	K00147	9.804857065454182e-16	0.167697008025285
K19062	K00162	4.179283068496938e-07	0.6009321786065377
K19062	K00163	2.45537481982482e-16	0.7582195545940311
K19062	K00174	0.0003775986387603	0.9041297143968324
K19062	K00208	0.0002562144456286	-0.7739759311911334
K19062	K00219	0.0007078352035463	1.0738794997611345
K19062	K00239	7.828687460723295e-16	0.1937038312642081
K19062	K00241	3.5700538667909945e-08	0.2635348945614603
K19062	K00242	3.2913596743687926e-05	0.7585499123569438
K19062	K00249	6.247714839591465e-08	0.3763270726525343
K19062	K00252	2.2990379652661107e-05	0.7045597840716001
K19062	K00266	1.055090456675391e-15	0.0943446181743861
K19062	K00281	1.765866846603946e-06	0.5869492887050773
K19062	K00282	1.1081409238866789e-07	-0.2073246650350188
K19062	K00290	6.547133113173865e-16	-0.253957877124447
K19062	K00294	0.0015541038356852	1.127578126463931
K19062	K00311	5.597344903980542e-05	-0.3842549701018034
K19062	K00318	0.0039747505765738	1.2299717023110193
K19062	K00322	0.0043190689881313	1.2652920592820425
K19062	K00324	4.3939970095898815e-05	0.6798074709224865
K19062	K00325	6.436942087505851e-05	0.6900434389849742
K19062	K00334	1.0036058204752421e-07	0.4566472727658347
K19062	K00336	8.030795825137169e-05	0.8524170846004424
K19062	K00337	9.313649706973824e-06	0.537798262373054
