ARG	feature	score_RF	score_Odds	name
K12570	K00003	2.8669071374658063e-16	0.1812371084500512	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K12570	K00018	8.088945296205063e-17	-0.2474627578088213	K00018 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K12570	K00019	0.0002725323656611	0.8534227759069553	K00019 E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
K12570	K00023	2.2654381086114905e-16	-0.214459280271998	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K12570	K00024	2.770372638895174e-16	0.4314800056864445	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K12570	K00027	3.7976415936397885e-16	0.6671637031171506	K00027 ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K12570	K00029	9.418064444826471e-05	-0.7313109838236105	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K12570	K00036	3.1683865605782513e-16	0.3736023771646208	K00036 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K12570	K00074	8.18703071855066e-05	0.6396822675962285	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K12570	K00097	6.610042118607858e-06	-0.5843757867456967	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K12570	K00104	1.1067973598815248e-16	0.6371921069844177	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K12570	K00108	0.0001925271990032	0.7934263970294781	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K12570	K00111	3.036851831668046e-16	0.2999606476645797	K00111 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K12570	K00113	4.1893442690249335e-06	-0.1683055487604959	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K12570	K00140	3.600572385071776e-16	0.6573665056393295	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K12570	K00154	2.5339961538456605e-16	-0.0773124125565434	K00154 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K12570	K00162	2.8778410208677633e-16	0.6083749925870935	K00162 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K12570	K00163	2.4983485698035007e-06	0.7670880635500953	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K12570	K00164	2.068638189300021e-16	0.3061208048496738	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K12570	K00228	2.8066089328496452e-05	-0.6367672531921819	K00228 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K12570	K00239	9.550101750903452e-17	0.1990924318494401	K00239 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K12570	K00241	5.573277700963812e-16	0.2691630046857657	K00241 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K12570	K00252	0.0001714956990049	0.7128905073266306	K00252 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K12570	K00253	1.827834075674573e-16	-0.2986772054917647	K00253 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K12570	K00265	3.095895034709119e-16	0.3153722541355633	K00265 gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]
K12570	K00266	1.479515162700162e-16	0.0995229397749447	K00266 gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
