ARG	feature	score_RF	score_Odds
K19101	K00003	0.002172604267788	-1.0002580070563152
K19101	K00015	1.933890585359442e-08	0.0529081447327562
K19101	K00018	0.0002369348139583	0.9342861576281352
K19101	K00024	5.65293669352147e-05	-0.7509588858872828
K19101	K00074	8.476377815276912e-05	-0.5441693676017598
K19101	K00078	3.123405325375674e-16	0.0545864417824623
K19101	K00097	4.2963742802972097e-07	0.5985796927579254
K19101	K00104	0.0001316752820924	-0.5466698957765599
K19101	K00108	0.0020149894700847	-0.3916556047582695
K19101	K00113	0.0029141443245742	1.0130491983122838
K19101	K00127	2.3538370713255863e-05	0.8797888202414181
K19101	K00135	7.400607335539395e-07	0.3626307365008349
K19101	K00138	0.0010213880070689	-0.4205271176411643
K19101	K00147	4.3306050645108234e-08	-0.0541626972804315
K19101	K00163	2.4774218314571604e-16	0.5363526678099166
K19101	K00164	2.753112043521715e-16	0.0785177619619112
K19101	K00174	3.1346772431360267e-16	-0.2720195718063332
K19101	K00208	0.0006384522246001	-0.5521085830358721
K19101	K00219	4.3118771653340384e-05	0.8520019755815988
K19101	K00231	0.0053333210951692	0.3542943170117566
K19101	K00241	2.0361686840791546e-07	0.0416745917945644
K19101	K00242	5.4396930051310426e-05	0.5366831235097684
K19101	K00243	0.0004950673080763	0.7680214187261538
K19101	K00249	5.115700835907757e-05	0.1544658141942777
K19101	K00252	0.0004187744356964	-0.4715824005644878
K19101	K00262	2.6920498108601173e-05	-0.4128424891419984
K19101	K00263	4.818940210127345e-07	0.1153551617655621
K19101	K00266	4.0973993154121184e-16	-0.1275147667911051
K19101	K00278	2.881780436630431e-16	0.1508636937448229
K19101	K00281	1.988587744374434e-16	0.365085619494027
K19101	K00282	3.712820029865529e-08	0.0145352699544523
K19101	K00290	1.1655192542677694e-06	-0.032097568207515
K19101	K00322	0.0001050603478726	0.089110705957061
K19101	K00324	1.6455422217028127e-16	0.457942073378735
K19101	K00325	2.884493354225e-16	0.4681778281471263
