KO	feature	MI	name
K18351	K07071	0.0079546880190547	K07071; uncharacterized protein
K18351	K05349	0.0073616832418589	bglX; beta-glucosidase [EC:3.2.1.21]
K18351	K19221	0.0071848095888819	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K18351	mobileOG_000001353	0.0070942958942786	oppB
K18351	K04750	0.0070942470158784	phnB; PhnB protein
K18351	K02056	0.0070904842217556	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]
K18351	K00652	0.0070676449080711	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K18351	K09861	0.0069730006770898	K09861; uncharacterized protein
K18351	mobileOG_000301711	0.0069352348623323	fhuE
K18351	K07112	0.0069319077514758	K07112; uncharacterized protein
K18351	K03310	0.0067589232677661	TC.AGCS; alanine or glycine:cation symporter, AGCS family
K18351	K16264	0.0067547452167517	czcD, zitB; cobalt-zinc-cadmium efflux system protein
K18351	K02011	0.0066497370070475	afuB, fbpB; iron(III) transport system permease protein
K18351	K07027	0.0066316028435524	K07027; glycosyltransferase 2 family protein
K18351	K16137	0.0066159660598866	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
K18351	K03594	0.0065689726579877	bfr; bacterioferritin [EC:1.16.3.1]
K18351	K03930	0.006339418566057	estA; putative tributyrin esterase [EC:3.1.1.-]
K18351	K05520	0.0063383402824435	pfpI; protease I [EC:3.5.1.124]
K18351	K07649	0.0062726084528761	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
K18351	K01912	0.0062588481268057	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K18351	mobileOG_000014158	0.0062424332504041	bamA
K18351	K05934	0.0061924494118396	E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]
K18351	K01200	0.0061866158871003	pulA; pullulanase [EC:3.2.1.41]
K18351	K02012	0.0061850666733732	afuA, fbpA; iron(III) transport system substrate-binding protein
K18351	K03928	0.0061743461337827	yvaK; carboxylesterase [EC:3.1.1.1]
K18351	K06864	0.0061683665164823	larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K18351	K07259	0.0061521747849934	dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]
K18351	K12583	0.006140221560834	mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase [EC:2.4.1.-]
K18351	K03558	0.006115167705577	cvpA; membrane protein required for colicin V production
K18351	K14274	0.0060989283114328	xylC; xylono-1,5-lactonase [EC:3.1.1.110]
K18351	K03782	0.0060819128774877	katG; catalase-peroxidase [EC:1.11.1.21]
K18351	K00228	0.0060724898322024	CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K18351	mobileOG_000156238	0.0060719121307517	hfq
K18351	K00261	0.0060656296655904	GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K18351	K06881	0.0060630421825754	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
K18351	K04061	0.0060610069061984	flhB2; flagellar biosynthesis protein
K18351	mobileOG_000026121	0.006053666623247	dinB
K18351	K11939	0.0060505921379307	rhtA; inner membrane transporter RhtA
K18351	K06136	0.0060445911236247	pqqB; pyrroloquinoline quinone biosynthesis protein B
K18351	K10255	0.0060398861555003	FAD6, desA; acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]
K18351	K03338	0.0060224579322873	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]
K18351	K01893	0.0060204077439537	NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K18351	mobileOG_000024458	0.0060168703466356	dnaE
K18351	K13542	0.0060133240151489	cobA-hemD; uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]
K18351	K00346	0.0060016307221613	nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A [EC:7.2.1.1]
K18351	K19804	0.0059974571051683	lapB; lipopolysaccharide assembly protein B
K18351	K01624	0.0059906814051299	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K18351	K01788	0.0059626981376502	nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]
K18351	K09121	0.0059611281041814	larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K18351	K01266	0.0059423150971864	dmpA, dap; D-aminopeptidase [EC:3.4.11.19]
