KO	feature	name	probability_default	probability
K19350	K11959	urtA; urea transport system substrate-binding protein	0.0076402134040695	0.006596877904661
K19350	K11960	urtB; urea transport system permease protein	0.0076402134040695	0.0065996247190885
K19350	K06381	spoIID; stage II sporulation protein D	0.0076402134040695	0.0085476411908921
K19350	K00570	pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]	0.0076402134040695	0.0085780846631558
K19350	K00102	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	0.0076402134040695	0.0086117089724679
K19350	K07218	nosD; nitrous oxidase accessory protein	0.0076402134040695	0.0087674625912817
K19350	mobileOG_000211427	groS	0.0076402134040695	0.008826246567201
K19350	K09457	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	0.0076402134040695	0.008838209320804
K19350	K16211	malY, malT; maltose/moltooligosaccharide transporter	0.0076402134040695	0.0089203668299084
K19350	K19689	ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]	0.0076402134040695	0.0089462387972488
K19350	mobileOG_000005184	mutS	0.0076402134040695	0.0089831177439491
K19350	K07501	K07501; 3-5 exonuclease	0.0076402134040695	0.0091496067424672
K19350	mobileOG_000137572	rlmL	0.0076402134040695	0.0092222529499181
K19350	mobileOG_000007890	sigH	0.0076402134040695	0.0092330051126628
K19350	K06346	jag; spoIIIJ-associated protein	0.0076402134040695	0.0092757881977653
K19350	K18682	rny; ribonucrease Y [EC:3.1.-.-]	0.0076402134040695	0.0093210507392118
K19350	K06881	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	0.0076402134040695	0.0093518524729586
K19350	K19342	nosL; copper chaperone NosL	0.0076402134040695	0.0094134412401335
K19350	K18926	lmrB; MFS transporter, DHA2 family, lincomycin resistance protein	0.0076402134040695	0.0097952298461249
K19350	termite_gut		0.0076402134040695	0.0098943520306623
K19350	K06023	hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	0.0076402134040695	0.010102742349526
K19350	mobileOG_000098385	35	0.0076402134040695	0.010559470818113
K19350	K17828	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0.0076402134040695	0.010859080680795
K19350	mobileOG_000330401	ruvA	0.0076402134040695	0.0111827558367148
K19350	K18672	dacA; diadenylate cyclase [EC:2.7.7.85]	0.0076402134040695	0.0112807255310568
