ARG	feature	score_RF	score_Odds
K22351	K00003	0.0171260944811844	-1.5671771209325704
K22351	K00012	1.3765400911011364e-17	0.4603891624898919
K22351	K00015	3.0517705918580004e-17	-0.5122038809084404
K22351	K00018	0.0002503965180059	-0.5831437966161328
K22351	K00024	0.000423655219951	0.2042664100967266
K22351	K00074	0.0037471659650459	0.9739358701319027
K22351	K00078	0.0005729404097734	-0.5104851322490872
K22351	K00104	0.0010265576406308	-1.112216119458675
K22351	K00108	2.730278553347775e-05	-0.957109064706026
K22351	K00135	0.0006688760695977	-0.5924503345981784
K22351	K00140	0.0002858088781839	-1.0923596149208818
K22351	K00163	2.8291310655019088e-05	-0.9833996046800394
K22351	K00208	0.001469632926143	0.4023303642064957
K22351	K00219	5.147654305652324e-17	-0.6674762978315415
K22351	K00228	0.0022360293655929	-0.4075375305680253
K22351	K00231	0.0002520878715535	-0.6871630646973873
K22351	K00239	0.0002495090199712	0.5368641475422993
K22351	K00241	0.0001352044913879	0.6068249387626106
K22351	K00242	3.921728678583544e-05	-0.983061528799278
K22351	K00248	0.0105365688639881	1.395646119270443
K22351	K00249	0.0008160255071853	0.7179403152708791
K22351	K00252	0.0007509577726462	0.1514036877672058
K22351	K00253	3.737001465245353e-17	-0.6362615925151938
K22351	K00259	0.0002460188520458	0.787955318435003
K22351	K00263	0.0004998470209078	0.1158554330399212
K22351	K00266	0.0008377520428677	-0.4587687284522546
K22351	K00281	0.0014167171418318	0.930492402405718
K22351	K00282	1.9061418641027395e-05	-0.5505870709414112
K22351	K00283	3.0204417240663034e-05	-0.5450107688383642
K22351	K00294	0.0149955885853832	1.4704125679738491
K22351	K00297	0.0004235014422459	0.4479613867323612
K22351	K00303	5.912261748917219e-18	-0.6414820444212463
K22351	K00322	1.8400825443237958e-17	-0.4759798330769768
K22351	K00325	0.0005947889199087	-1.0516803002780035
K22351	K00330	0.0028109066669873	0.7795292604356829
K22351	K00333	0.0002369753707216	-1.0035460174402009
K22351	K00336	7.611239708504565e-18	-0.8890918350529162
K22351	K00337	0.0055601558984999	0.881189767689242
K22351	K00340	0.0026348152544878	0.7768664657589138
K22351	K00341	0.002989843487827	0.7765129751330138
K22351	K00342	0.0004400154236883	-1.0695485983985988
K22351	K00343	0.0027330171029767	0.7687019573362098
K22351	K00344	0.0078790832553602	-1.3170731227579773
K22351	K00362	0.0004188241216677	-1.0248770039010278
K22351	K00363	0.0006942133148997	-1.0071253934598787
K22351	K00370	1.1676705228962713e-17	-0.5380345955015023
K22351	K00373	1.6277296493039888e-17	-0.5545178750852222
