KO	feature	MI	name
K08167	K21757	0.0077966324660914	benM; LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes
K08167	K03446	0.0076205557390708	emrB; MFS transporter, DHA2 family, multidrug resistance protein
K08167	K07229	0.0073657864541728	yqjH; ferric-chelate reductase (NADPH) [EC:1.16.1.9]
K08167	K08997	0.0072769447500063	SELENOO, selO; serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-]
K08167	wastewater	0.0072163278308864	
K08167	mobileOG_000301711	0.0071888313848428	fhuE
K08167	K00140	0.0071166059659603	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K08167	K06998	0.0071032976391621	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
K08167	K05782	0.0070165864984288	benE; benzoate membrane transport protein
K08167	K02257	0.006973630132523	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]
K08167	K09970	0.0069702375356511	aapQ, bztB; general L-amino acid transport system permease protein
K08167	K18682	0.0069623542663472	rny; ribonucrease Y [EC:3.1.-.-]
K08167	K23775	0.0069084869548933	ohrR; MarR family transcriptional regulator, organic hydroperoxide resistance regulator
K08167	K07115	0.0068863221198212	rlmJ; 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]
K08167	K15554	0.0068514707237308	ssuC; sulfonate transport system permease protein
K08167	K01681	0.0068345735758135	ACO, acnA; aconitate hydratase [EC:4.2.1.3]
K08167	K09780	0.006831046554394	K09780; uncharacterized protein
K08167	K04063	0.0068125042036535	osmC, ohr; lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
K08167	K19577	0.0068049715451928	ydhP; MFS transporter, DHA1 family, inner membrane transport protein
K08167	K01902	0.0067737496358625	sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K08167	K00299	0.0067670713280734	ssuE; FMN reductase [EC:1.5.1.38]
K08167	K13482	0.0067620437777538	xdhB; xanthine dehydrogenase large subunit [EC:1.17.1.4]
K08167	K02444	0.0067516707568874	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
K08167	K01483	0.0067378546095934	allA; ureidoglycolate lyase [EC:4.3.2.3]
K08167	K09972	0.0067356296682064	aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
K08167	K09975	0.0067252340805338	K09975; uncharacterized protein
K08167	mobileOG_000801665	0.0067211165917481	dnaN
K08167	K04046	0.0067135834612682	yegD; hypothetical chaperone protein
K08167	K18900	0.006713389912115	bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC
K08167	K03741	0.0066902606878311	arsC; arsenate reductase (thioredoxin) [EC:1.20.4.4]
K08167	K00363	0.0066733486639494	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K08167	K00390	0.00667164717326	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K08167	K07506	0.0066492089349339	K07506; AraC family transcriptional regulator
K08167	K07390	0.0066462387574985	grxD, GLRX5; monothiol glutaredoxin
K08167	mobileOG_000075044	0.0066356376756622	parE
K08167	K00344	0.006628558945131	qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]
K08167	K07278	0.0066240220012154	tamA; translocation and assembly module TamA
K08167	K02055	0.00658705279073	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein
K08167	K02195	0.0065566236855552	ccmC; heme exporter protein C
K08167	K22187	0.0065394248931764	xylA; alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]
K08167	K01118	0.0064953581240511	acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]
K08167	K00240	0.0064878902996625	sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
K08167	K11073	0.0064818575265916	potF; putrescine transport system substrate-binding protein
K08167	K07146	0.0064665273281528	K07146; UPF0176 protein
K08167	K03117	0.0064655321371016	tatB; sec-independent protein translocase protein TatB
K08167	K01011	0.006459711035591	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]
K08167	K01640	0.0064574439287128	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K08167	K10804	0.0064467034201314	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]
K08167	K01638	0.0064402405159247	aceB, glcB; malate synthase [EC:2.3.3.9]
K08167	K02017	0.0064348449002723	modC; molybdate transport system ATP-binding protein [EC:7.3.2.5]
