KO	feature	name	probability_default	probability
K09476	K12984	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]	0.265507160089505	0.25082035145569
K09476	K02259	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	0.265507160089505	0.2567161952055065
K09476	K02656	pilF; type IV pilus assembly protein PilF	0.265507160089505	0.2567169812137208
K09476	K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]	0.265507160089505	0.2574156305115603
K09476	K01251	E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]	0.265507160089505	0.2580136273012564
K09476	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	0.265507160089505	0.2585151118861782
K09476	K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	0.265507160089505	0.2591154098509231
K09476	K01457	atzF; allophanate hydrolase [EC:3.5.1.54]	0.265507160089505	0.2592136547858659
K09476	K01187	malZ; alpha-glucosidase [EC:3.2.1.20]	0.265507160089505	0.2595128403170396
K09476	K15577	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein	0.265507160089505	0.25971492245749
K09476	mobileOG_000067917	Bmul_4720	0.265507160089505	0.2712032832667514
K09476	peat		0.265507160089505	0.271404671377471
K09476	K24116	scmK; N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	0.265507160089505	0.2715033229612784
K09476	K18218	tet35; tetracycline resistance efflux pump	0.265507160089505	0.2715042848994249
K09476	K03893	arsB; arsenical pump membrane protein	0.265507160089505	0.2721997373435972
K09476	K06169	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]	0.265507160089505	0.2728992808807389
K09476	K12658	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]	0.265507160089505	0.274602536459711
K09476	K02008	cbiQ; cobalt/nickel transport system permease protein	0.265507160089505	0.2750027149727928
K09476	K01429	ureB; urease subunit beta [EC:3.5.1.5]	0.265507160089505	0.2766970025604934
K09476	mobileOG_000064889	cdiB	0.265507160089505	0.2801947390566306
K09476	K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]	0.265507160089505	0.2813926494035833
K09476	K02058	ABC.SS.S; simple sugar transport system substrate-binding protein	0.265507160089505	0.2821914902475056
K09476	K01479	hutG; formiminoglutamase [EC:3.5.3.8]	0.265507160089505	0.287693263282542
K09476	K09472	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]	0.265507160089505	0.2892875342179395
K09476	K15532	yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	0.265507160089505	0.2968815335895738
