KO	feature	name	probability_default	probability
K18555	K07229	yqjH; ferric-chelate reductase (NADPH) [EC:1.16.1.9]	0.7446990778582472	0.7197901205800188
K18555	K00121	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	0.7446990778582472	0.7216252621877658
K18555	K05812	yfiP; DTW domain-containing protein	0.7446990778582472	0.7226892267465042
K18555	K05800	ybaO; Lrp/AsnC family transcriptional regulator	0.7446990778582472	0.7243324256305773
K18555	K14347	SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7	0.7446990778582472	0.7243694048994052
K18555	K04046	yegD; hypothetical chaperone protein	0.7446990778582472	0.7246235988474181
K18555	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	0.7446990778582472	0.7270062594539821
K18555	K19337	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator	0.7446990778582472	0.7270270600884221
K18555	K01070	frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]	0.7446990778582472	0.7279849117038755
K18555	mobileOG_000306602	hflC	0.7446990778582472	0.7283842325915142
K18555	K01548	kdpC; potassium-transporting ATPase KdpC subunit	0.7446990778582472	0.7288037507958359
K18555	K07345	fimA; major type 1 subunit fimbrin (pilin)	0.7446990778582472	0.7298425694757401
K18555	K02297	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]	0.7446990778582472	0.7308656202476345
K18555	K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV	0.7446990778582472	0.7311703414926451
K18555	K03594	bfr; bacterioferritin [EC:1.16.3.1]	0.7446990778582472	0.7313668292110151
K18555	K01534	zntA; Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	0.7446990778582472	0.7314026591993241
K18555	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III	0.7446990778582472	0.7314451600504335
K18555	K16074	zntB; zinc transporter	0.7446990778582472	0.7331863697693445
K18555	K01241	amn; AMP nucleosidase [EC:3.2.2.4]	0.7446990778582472	0.7333734501264108
K18555	K09954	K09954; uncharacterized protein	0.7446990778582472	0.7336773686893525
K18555	K05685	macB; macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]	0.7446990778582472	0.7338320084539932
K18555	K01753	dsdA; D-serine dehydratase [EC:4.3.1.18]	0.7446990778582472	0.7340301162791251
K18555	K17737	dhcR; LysR family transcriptional regulator, carnitine catabolism transcriptional activator	0.7446990778582472	0.7340388115444358
K18555	K00657	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	0.7446990778582472	0.7341139775071004
K18555	K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	0.7446990778582472	0.7345231829399367
