ARG	feature	score_RF	score_Odds	name
K18938	K00012	0.0152954773292128	-1.0591309095245534	K00012 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K18938	K00015	0.0092333404857477	1.0071659997132252	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K18938	K00023	7.426797505537113e-16	0.0127972541252962	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K18938	K00024	0.001840266245521	-0.7510316889409685	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K18938	K00029	1.1303279917715472e-05	-0.5012821566725686	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18938	K00036	3.894375380799232e-05	0.1456809776513164	K00036 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K18938	K00078	8.594933333896624e-16	0.0545531318820086	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K18938	K00097	3.261609567914565e-07	-0.3557415738849599	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K18938	K00108	0.0041813311796043	0.5626780825104838	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K18938	K00140	0.0009332203118229	-0.5267578923554523	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18938	K00163	5.590398038698498e-06	-0.4179712805060194	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K18938	K00164	0.0002731570894385	0.0785531222030889	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K18938	K00208	0.0003221031693514	0.4022151240244978	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K18938	K00239	0.000153664181843	-0.0281227884151045	K00239 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K18938	K00241	0.0001041788973341	0.0417092521682383	K00241 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K18938	K00242	6.591605639259912e-05	-0.4176403371473977	K00242 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K18938	K00248	5.713572331894369e-05	-0.1232506681145587	K00248 ACADS, bcd; butyryl-CoA dehydrogenase [EC:1.3.8.1]
K18938	K00249	0.0024302968028556	-0.799894394797311	K00249 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K18938	K00252	1.1500210902437697e-07	-0.4716328960085301	K00252 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K18938	K00253	9.335187310368725e-16	-0.0711322439219332	K00253 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K18938	K00263	3.276272995237704e-05	0.1153231624668515	K00263 E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K18938	K00266	1.935283452219449e-05	-0.1274828599623277	K00266 gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K18938	K00275	0.0005820261815386	-0.7332653203072126	K00275 pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
K18938	K00282	0.0055303177603041	0.9689277776908832	K00282 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K18938	K00287	8.6274352750406e-08	0.0221001405069595	K00287 DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]
K18938	K00297	0.0034619489823681	-0.9844000959887852	K00297 metF, MTHFR; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
K18938	K00311	7.157181073618268e-16	-0.1624311802970548	K00311 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K18938	K00322	1.3127485039825017e-15	0.0890784019937983	K00322 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K18938	K00324	1.3041174243254348e-15	-0.4963866860075049	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
K18938	K00325	1.205221427065673e-15	-0.4861503941581416	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
K18938	K00333	3.97819908090046e-05	-0.4381434217797962	K00333 nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
K18938	K00336	1.0541601859335245e-15	-0.3237723546122121	K00336 nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K18938	K00340	0.0009721988657781	-0.7427086941449301	K00340 nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
K18938	K00341	0.0006720315887823	-0.7431011811447664	K00341 nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
K18938	K00342	8.155075625598173e-07	-0.5041050592534262	K00342 nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
K18938	K00344	0.0031175165054995	-0.2743436076669113	K00344 qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]
K18938	K00362	0.0015280449041972	0.4950149983939556	K00362 nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K18938	K00363	0.0016406961271702	0.5127573546989972	K00363 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K18938	K00375	0.0001642647550778	0.4862801430117452	K00375 K00375; GntR family transcriptional regulator / MocR family aminotransferase
K18938	K00383	1.901159573645386e-07	-0.1927098364705899	K00383 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K18938	K00405	9.984538249044614e-16	-0.0383724916360328	K00405 ccoO; cytochrome c oxidase cbb3-type subunit II
K18938	K00406	7.663600178481574e-16	-0.3337678553871985	K00406 ccoP; cytochrome c oxidase cbb3-type subunit III
K18938	K00411	1.4886160243144006e-15	-0.1918440967209952	K00411 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K18938	K00424	1.6043950007745097e-15	0.1546552474049264	K00424 cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K18938	K00446	8.03931288984002e-16	0.1981338327736125	K00446 dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K18938	K00453	6.28700724614935e-06	-0.2398142040722606	K00453 TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]
K18938	K00457	1.0742160605338433e-15	-0.4499151031406592	K00457 HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K18938	K00479	8.45321642770707e-16	0.1470767041437722	K00479 gbcA; glycine betaine catabolism A
K18938	K00500	9.862407651890942e-16	-0.0424971942448482	K00500 phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K18938	K00528	0.0001680046504766	-0.4084675548303187	K00528 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K18938	K00548	0.0120924301414235	-1.061195608311892	K00548 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K18938	K00564	9.142997645455328e-05	0.5521348194551814	K00564 rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
