ARG	feature	score_RF	score_Odds
K18898	K00003	0.002591829642318	-1.0058212377572693
K18898	K00023	2.3932100176250478e-05	0.0111439247116647
K18898	K00024	0.0001200631967676	-0.7514640624894637
K18898	K00060	0.0001389918002236	0.922387904932997
K18898	K00064	4.160910761158087e-06	0.0507102899606115
K18898	K00078	4.0759285873291925e-16	0.0539301336692277
K18898	K00097	3.6318493201769785e-06	0.6015449089599066
K18898	K00104	0.0003185265685759	-0.5485842741694313
K18898	K00108	4.823356215419488e-05	0.5608155841459332
K18898	K00113	0.0015422199091373	1.0147848942439726
K18898	K00140	0.0037675106218714	-0.528760230341103
K18898	K00161	4.195552861448074e-06	-0.5457371365550187
K18898	K00162	0.0001552082661879	-0.5781037327481015
K18898	K00163	4.6208680391206724e-08	0.5359998219349615
K18898	K00208	3.346153043900144e-06	0.404537685823689
K18898	K00242	2.8274014422248583e-16	0.536333281413111
K18898	K00243	2.678709197477475e-05	-0.1847528606525388
K18898	K00252	0.0005726261998966	-0.4741313221679032
K18898	K00263	1.5132075889894182e-16	0.1137415959419206
K18898	K00266	1.351878950943159e-07	-0.1259058722433061
K18898	K00281	4.045465408620554e-07	0.3673443029197883
K18898	K00282	5.256186733449252e-16	0.0128430076262557
K18898	K00283	3.8688300755915356e-16	0.0184207849488096
K18898	K00287	1.8483192212938803e-16	0.023788739182794
K18898	K00294	4.764068295410595e-16	-0.0503395545893339
K18898	K00318	1.4375506847930245e-07	0.0521382496006907
K18898	K00322	0.0018533928783823	1.044809060008156
K18898	K00324	9.2681433097024e-17	0.4573558534601567
K18898	K00325	1.9988388516722051e-16	0.4676215651237345
K18898	K00331	2.6206798828673843e-16	0.2609409291301919
K18898	K00335	7.079692483053043e-06	0.2449512030355624
K18898	K00336	5.251166305822014e-05	0.6304677357770301
K18898	K00340	8.811725976132043e-06	0.2136147058695394
K18898	K00342	4.157063027709615e-05	0.4496189676224214
K18898	K00362	3.2899302160712566e-16	0.4944776425533272
K18898	K00372	0.0003907682932408	0.8906487110632951
K18898	K00375	2.683312178101453e-16	0.4857025640674086
K18898	K00380	0.0001047327086951	0.983165891185968
K18898	K00392	4.361481544671846e-16	0.1083658461895239
K18898	K00405	2.9622119900110024e-06	-0.0400756771283372
K18898	K00406	0.0002612854209813	-0.335930091644154
