KO	feature	name	probability_default	probability
K02547	K13282	cphB; cyanophycinase [EC:3.4.15.6]	9.817584753805852e-05	0.0
K02547	K10536	aguA; agmatine deiminase [EC:3.5.3.12]	9.817584753805852e-05	9.817584753805852e-05
K02547	K11263	bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]	9.817584753805852e-05	9.817584753805852e-05
K02547	K00023	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]	9.817584753805852e-05	9.817584753805852e-05
K02547	K11354	cph1; two-component system, chemotaxis family, sensor kinase Cph1 [EC:2.7.13.3]	9.817584753805852e-05	9.817584753805852e-05
K02547	K11206	NIT1, ybeM; deaminated glutathione amidase [EC:3.5.1.128]	9.817584753805852e-05	9.817584753805852e-05
K02547	K13599	ntrX; two-component system, NtrC family, nitrogen regulation response regulator NtrX	9.817584753805852e-05	0.0001963703341723
K02547	K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	9.817584753805852e-05	0.0001975055959536
K02547	K22934	E3.2.1.28; alpha,alpha-trehalase [EC:3.2.1.28]	9.817584753805852e-05	0.0001975953350724
K02547	K10206	E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]	9.817584753805852e-05	0.0001980406889197
K02547	K18353	vanJ; vancomycin resistance protein VanJ	9.817584753805852e-05	0.0001981101534022
K02547	K18911	egtD; L-histidine Nalpha-methyltransferase [EC:2.1.1.44]	9.817584753805852e-05	0.0002963769722477
K02547	K07017	K07017; uncharacterized protein	9.817584753805852e-05	0.0002966472945447
K02547	K09165	K09165; dodecin	9.817584753805852e-05	0.0002972339009213
K02547	K12257	secDF; SecD/SecF fusion protein	9.817584753805852e-05	0.000297265656936
K02547	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	9.817584753805852e-05	0.0002973018927348
K02547	K07577	K07577; putative mRNA 3-end processing factor	9.817584753805852e-05	0.0002973287342523
K02547	K06991	K06991; uncharacterized protein	9.817584753805852e-05	0.0002974518349976
K02547	K02371	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]	9.817584753805852e-05	0.00029760602468
K02547	mobileOG_000127353	mutL	9.817584753805852e-05	0.0002976952591099
K02547	K23886	CISD3; CDGSH iron-sulfur domain-containing protein 3	9.817584753805852e-05	0.0002980135885561
K02547	mobileOG_000026018	xerC	9.817584753805852e-05	0.0003972052972242
K02547	mobileOG_000375139	nfuA	9.817584753805852e-05	0.000494697812674
K02547	K00294	E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	9.817584753805852e-05	0.0004972916262187
K02547	K16167	bpsA, srsA, pks11, pks10; alkylresorcinol/alkylpyrone synthase	9.817584753805852e-05	0.0008946464541383
