ARG	feature	score_RF	score_Odds
K18145	K00003	7.721435758123538e-05	0.1703185249072736
K18145	K00012	0.0012621825618235	1.1440617020695396
K18145	K00023	0.0007779630845986	0.9803783130757014
K18145	K00029	0.0003358388483524	1.0511815982078223
K18145	K00078	0.000171645397152	-0.9666421833197544
K18145	K00097	0.0027734360531888	1.374455379406013
K18145	K00104	0.0002065786310797	0.0653004484045894
K18145	K00108	0.0001304078608316	0.7280605991412206
K18145	K00121	0.0057974445529109	1.3008404715580264
K18145	K00123	0.0002531153899542	0.6640664432212804
K18145	K00127	0.0001421248029562	0.5272492612988849
K18145	K00135	0.0010806382365478	1.1211456402271192
K18145	K00147	0.0001471168147154	1.685630342043854
K18145	K00164	4.215121005938306e-05	1.1097389620278797
K18145	K00174	0.0001946834543906	-0.2677888697432864
K18145	K00208	0.0001525478681992	0.5911780539284979
K18145	K00228	0.0002636379113062	1.0818305912323205
K18145	K00231	6.177762638719789e-05	-0.7918182146470102
K18145	K00242	0.0007453906744063	1.21736719012483
K18145	K00252	0.0001624983607263	0.3492904998557407
K18145	K00253	0.000980974788121	1.0188454662859132
K18145	K00254	0.0001723408682841	1.1860383737541935
K18145	K00263	0.0002144844709192	-0.0215240329598004
K18145	K00265	0.0011447443161863	0.8476271982985651
K18145	K00266	0.0008766578029575	1.6102735844629523
K18145	K00275	0.0001085483316384	0.894866345928398
K18145	K00282	0.0008362133859884	0.3430039601057754
K18145	K00294	6.306148966843114e-05	-1.0791014571959805
K18145	K00311	0.0041782313063106	1.217607666542038
K18145	K00322	0.0002610089853166	0.4228457236594434
K18145	K00324	0.000598342953888	1.2221132944806634
K18145	K00325	0.0012534506153496	1.3417637834069014
K18145	K00333	0.0002013800269209	0.3920805997235194
K18145	K00334	9.009552176685423e-05	0.5489788904171873
K18145	K00336	0.0001598253742009	0.83497219537146
K18145	K00337	8.80222613743335e-05	0.6312194662825289
K18145	K00338	0.0001006039621442	0.5895209087483357
K18145	K00342	0.0001243200313025	0.7693306965273627
K18145	K00343	7.045776096789103e-05	0.5631678845570185
K18145	K00362	0.0006753990130856	0.7994585271621446
K18145	K00363	0.0007772291254979	0.7683397854560672
K18145	K00375	0.0005269497116875	0.5644195192888071
K18145	K00381	0.0007780628251519	1.1181459110489118
K18145	K00383	0.0003146804072407	0.9607041863016876
K18145	K00392	6.842613830777381e-17	-1.6299429213396848
K18145	K00405	0.0003922574583585	0.8363255308577386
K18145	K00406	0.0001597831747212	0.5840839252984759
K18145	K00407	0.0001636606216175	0.664153319642551
K18145	K00411	0.0022430152928289	1.1776565527933402
K18145	K00412	0.0015414187117446	1.141153813828402
K18145	K00413	0.0019845288300779	1.1773442207140306
K18145	K00446	0.0004229764801209	-0.1014391496073753
K18145	K00448	9.004782378242823e-05	0.3104216137701829
K18145	K00457	0.0001151650641874	0.3567532082862565
K18145	K00479	0.0001793958297013	0.2602068013837915
K18145	K00481	0.0001329265521626	0.4542655482660807
K18145	K00528	0.0001628507134402	0.7788838941344245
