ARG	feature	score_RF	score_Odds	name
K02545	K00015	4.300983341919068e-06	0.0521457251087276	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K02545	K00019	3.660931353523678e-05	-0.3327533098622963	K00019 E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
K02545	K00023	1.782668703699613e-15	0.0116696508524479	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K02545	K00029	4.775205603077212e-06	-0.503070618087445	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K02545	K00031	9.930131780846264e-06	0.2835407085436216	K00031 IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]
K02545	K00036	1.9129532457723772e-05	0.1468962612952632	K00036 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K02545	K00078	1.6025655875817478e-15	0.0534302050705336	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K02545	K00097	3.0759987147937604e-08	-0.3572387336266641	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K02545	K00104	0.0004388593675304	-0.5478405521260752	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K02545	K00108	3.531675872773128e-05	-0.3908582946162738	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K02545	K00113	1.3843111144478078e-08	0.0575924484653449	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K02545	K00135	0.0003184706231273	0.3637914873104031	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K02545	K00140	0.0006722106149646	-0.0509769775648823	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K02545	K00161	0.0009274947112034	-0.0641581246081369	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K02545	K00163	2.7024304135092224e-07	-0.4195727333127149	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K02545	K00164	0.0029534696108243	-0.8765716693587425	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K02545	K00174	0.0004694260688302	0.6845652130958333	K00174 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K02545	K00228	2.568116730828975e-15	-0.4089239078901185	K00228 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K02545	K00239	0.0056774877131717	-0.5041361060518602	K00239 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K02545	K00241	0.0025938306342341	-0.4342550710311567	K00241 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
