KO	feature	name	probability_default	probability
K18908	K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	0.0051397925477235	0.0044393066588466
K18908	K17828	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0.0051397925477235	0.0058425535609787
K18908	K00619	argA; amino-acid N-acetyltransferase [EC:2.3.1.1]	0.0051397925477235	0.0058503193310257
K18908	K11621	liaG; lia operon protein LiaG	0.0051397925477235	0.0058672575848714
K18908	mobileOG_000211427	groS	0.0051397925477235	0.0058824236419744
K18908	K06960	K06960; uncharacterized protein	0.0051397925477235	0.0058877560656908
K18908	K08678	UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]	0.0051397925477235	0.0059025305310231
K18908	mobileOG_000120504	recO	0.0051397925477235	0.0059026397968091
K18908	K03523	bioY; biotin transport system substrate-specific component	0.0051397925477235	0.0059171978966722
K18908	K06346	jag; spoIIIJ-associated protein	0.0051397925477235	0.0060355808440429
K18908	K01060	cah; cephalosporin-C deacetylase [EC:3.1.1.41]	0.0051397925477235	0.0061483629076852
K18908	K07037	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]	0.0051397925477235	0.006312442021376
K18908	K09772	sepF; cell division inhibitor SepF	0.0051397925477235	0.0063756897665723
K18908	K06973	K06973; uncharacterized protein	0.0051397925477235	0.006865571840283
K18908	mobileOG_000333823	dnaN	0.0051397925477235	0.0069881062609202
K18908	K18682	rny; ribonucrease Y [EC:3.1.-.-]	0.0051397925477235	0.0070803601730757
K18908	K07778	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	0.0051397925477235	0.0071641017623928
K18908	mobileOG_000330401	ruvA	0.0051397925477235	0.0071693345821165
K18908	K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	0.0051397925477235	0.0074149032364894
K18908	K05979	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	0.0051397925477235	0.007520551575523
K18908	mobileOG_000089543	nusB	0.0051397925477235	0.0075865257849673
K18908	K06881	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	0.0051397925477235	0.00807544127301
K18908	mobileOG_000237546	recF	0.0051397925477235	0.0093572552881164
K18908	K09762	K09762; uncharacterized protein	0.0051397925477235	0.0099054539533386
K18908	K04074	divIVA; cell division initiation protein	0.0051397925477235	0.0102885328775255
