ARG	feature	score_RF	score_Odds
K08217	K00009	0.0004700318030509	0.0393663480564925
K08217	K00018	0.0005373887911506	-0.0443852708595783
K08217	K00020	0.0008252639332309	0.1507228508327794
K08217	K00023	0.0004358205495397	0.1240614160582504
K08217	K00024	0.0004026896815013	0.0137737166073643
K08217	K00027	0.0005549448384025	0.0345051858085269
K08217	K00033	0.0008045774240951	0.0577490339991847
K08217	K00036	0.0006872362568372	0.0857194900964413
K08217	K00039	0.0002869360806929	0.1408349634662379
K08217	K00041	0.000562055799868	0.1001841804367165
K08217	K00053	0.0003697485776128	0.0131544503514985
K08217	K00074	0.0007563948289891	0.0878312445533964
K08217	K00097	0.0008305967998526	0.0684014081967881
K08217	K00123	0.0006540828321394	0.1445649887487624
K08217	K00131	0.000301769840319	-0.0582959206097812
K08217	K00135	0.000500831534756	0.0739674738327889
K08217	K00140	0.0006876273647629	0.0728582927448993
K08217	K00151	0.0017037627971742	0.2017291014631089
K08217	K00164	0.0004820668894478	-0.0155714094053935
K08217	K00167	0.0003708160583085	-0.0145947896891741
K08217	K00175	0.0007050746758054	0.0284737159728181
K08217	K00226	0.0012914480119684	0.1274419071808237
K08217	K00246	0.0005315536402582	-0.162299431845572
K08217	K00248	0.0018713450356833	0.1481751110988856
K08217	K00281	0.0006606795199143	0.0379691918157163
K08217	K00283	0.0005474568779264	0.0074615082927
K08217	K00285	0.0004272833585252	0.0742596177013763
K08217	K00286	0.0018171128065272	0.3005073999241297
K08217	K00287	0.0018996309649055	0.1445646170397532
K08217	K00303	0.0010128035803069	0.1625692722694035
K08217	K00305	0.0005000008442262	0.135236236240967
K08217	K00322	0.0007078374206567	-0.0273720976957887
K08217	K00325	0.0005569065624601	0.0187351263097815
K08217	K00330	0.0004927328190928	-0.0008753643722426
K08217	K00333	0.0003660637956449	0.0516257679134952
K08217	K00334	0.0007160081808249	0.0803860003687476
K08217	K00342	0.0004152278754568	0.0150038715734948
K08217	K00346	0.0008912402832885	-0.1006226045114924
K08217	K00349	0.0008649052833125	-0.1051646092560728
K08217	K00355	0.0062795818924371	0.2173231997328643
K08217	K00367	0.0001763447231671	-0.0495337127419465
K08217	K00371	0.0006843968742086	0.0608046964008811
K08217	K00374	0.0005929353640886	0.0857178725483683
K08217	K00412	0.0005548897116094	-0.0046492755204335
K08217	K00426	0.0016465625249289	0.1196007482796735
K08217	K00451	0.0005997475369673	0.056842051659523
K08217	K00453	0.0004907058186889	0.0378765540503042
K08217	K00455	0.0017374211957297	0.2281848618518488
K08217	K00480	0.0008720778416464	0.1835667291626074
K08217	K00496	0.0011863612392134	-0.0428643196140677
K08217	K00537	0.0021181330285493	0.1774449172647952
K08217	K00548	0.0011647470681171	0.1143523610342492
K08217	K00564	0.0008776720300346	0.0175076552848875
K08217	K00573	0.000403052164088	-0.0003820358481794
K08217	K00595	0.0007544862477857	0.1386301014677338
K08217	K00604	0.0009694639519953	0.870832410031223
K08217	K00606	0.0005223769765557	-0.0560090080812653
K08217	K00626	0.0008224461510354	0.1022839495700496
K08217	K00627	0.000670122633511	0.0453201674492525
K08217	K00647	0.0007338859825354	0.0003554838508114
K08217	K00657	0.0011199502526652	0.0793512930870485
K08217	K00666	0.0007199830863593	0.0896324104804279
K08217	K00684	0.0005207800799768	0.0196783865083639
K08217	K00690	0.0004865912283055	-0.0059178707286527
K08217	K00691	0.0003258963228247	-0.0472452397005036
K08217	K00697	0.0005780577813597	0.0452961132695117
K08217	K00703	0.0007848324869209	0.0874890594500641
K08217	K00748	0.0009343822268186	-0.0496482480251913
K08217	K00759	0.0005557133251223	0.0006011299844222
K08217	K00760	0.0017958316477008	0.0981674550992802
K08217	K00761	0.0025059286692412	0.1980379380043224
K08217	K00762	0.0027087347941013	0.8196854661440999
K08217	K00768	0.0014486959390931	0.1493119064533135
K08217	K00772	0.0005032356759165	0.0094406358410037
K08217	K00798	0.001453314954733	0.1008397588988044
K08217	K00813	0.0003543477435221	-0.0084248526721506
K08217	K00835	0.0018994501460936	-0.2090557030079227
K08217	K00836	0.0007270385424142	-0.0377871185426811
K08217	K00849	0.0004928362173166	-0.0227292493740995
K08217	K00852	0.0033973921843342	0.1853630524560438
K08217	K00855	0.0005308353279474	-0.0264142253178483
K08217	K00863	0.0003352773730368	0.1149797624754549
K08217	K00864	0.0010954135216335	0.1566722380110992
K08217	K00865	0.0007255961744934	0.0092671136626279
K08217	K00872	0.0006056578583009	-0.0367325098482044
K08217	K00882	0.0007720727517108	0.1026375028857554
K08217	K00883	0.0005654213791202	0.1166781962556018
K08217	K00895	0.0003381442740323	0.0633804494427407
K08217	K00903	0.0005706324995738	0.0490353072804428
K08217	K00928	0.0005230151749146	0.0062162085169258
K08217	K00949	0.002138161553146	0.157152067379917
K08217	K00965	0.0010540943746315	0.0549802202426559
K08217	K00978	0.0022878046014715	0.1495991017262914
K08217	K00992	0.0007673848574733	0.0947567780286785
K08217	K00996	0.0004595661442447	0.0102813682137176
K08217	K00997	0.0011078980697895	0.1219350632734753
K08217	K01008	0.0007481805448393	0.1111875485290025
K08217	K01032	0.0005890546767411	0.1474051727743038
