KO	feature	name	probability_default	probability
K18350	K17828	pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	0.0017257439778389	0.0021914614265466
K18350	K01267	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	0.0017257439778389	0.0022086372481023
K18350	K18118	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	0.0017257439778389	0.0022107410604979
K18350	K06962	K06962; uncharacterized protein	0.0017257439778389	0.002215424890401
K18350	K08681	pdxT, pdx2; 5-phosphate synthase pdxT subunit [EC:4.3.3.6]	0.0017257439778389	0.0022179613425708
K18350	K07979	ytrA; GntR family transcriptional regulator	0.0017257439778389	0.0022855271530017
K18350	K22210	DGLUCY; D-glutamate cyclase [EC:4.2.1.48]	0.0017257439778389	0.0022908181617815
K18350	K14540	rbgA; ribosome biogenesis GTPase A	0.0017257439778389	0.0023027397581093
K18350	K06215	pdxS, pdx1; pyridoxal 5-phosphate synthase pdxS subunit [EC:4.3.3.6]	0.0017257439778389	0.0023070545600965
K18350	K20971	ladS; two-component system, sensor histidine kinase LadS	0.0017257439778389	0.0023841473660974
K18350	K06902	UMF1; MFS transporter, UMF1 family	0.0017257439778389	0.0023896365537568
K18350	salt_lake		0.0017257439778389	0.0024024711513061
K18350	K00446	dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]	0.0017257439778389	0.0024127083951677
K18350	K05567	mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C	0.0017257439778389	0.0024867975594312
K18350	K01421	yhgE; putative membrane protein	0.0017257439778389	0.0024898840402919
K18350	K11621	liaG; lia operon protein LiaG	0.0017257439778389	0.0026005784327752
K18350	K06196	ccdA; cytochrome c-type biogenesis protein	0.0017257439778389	0.0029940539006244
K18350	K03298	TC.DME; drug/metabolite transporter, DME family	0.0017257439778389	0.0030571553316951
K18350	K04749	rsbV; anti-sigma B factor antagonist	0.0017257439778389	0.003226460078186
K18350	K07030	K07030; uncharacterized protein	0.0017257439778389	0.0032693782673585
K18350	mobileOG_000330401	ruvA	0.0017257439778389	0.0033140925371117
K18350	K09762	K09762; uncharacterized protein	0.0017257439778389	0.0033340239928503
K18350	mobileOG_000057598	pcrA	0.0017257439778389	0.0037728885192081
K18350	K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	0.0017257439778389	0.0040282801861327
K18350	K09764	K09764; uncharacterized protein	0.0017257439778389	0.0043868523711284
