ARG	feature	score_RF	score_Odds	name
K18232	K00003	0.0001254225809689	1.0350336747685431	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K18232	K00012	0.0006492164907212	0.4702647157898452	K00012 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K18232	K00019	0.0006640615523541	0.3186257156839985	K00019 E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
K18232	K00027	0.0001948219720454	0.3369304568572985	K00027 ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K18232	K00029	0.0081373285996297	-1.088473959114836	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18232	K00041	0.0001973870748927	-0.3733716861270543	K00041 uxaB; tagaturonate reductase [EC:1.1.1.58]
K18232	K00064	0.0005634515641994	-0.0956517692550812	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K18232	K00074	0.0002505235476613	0.1828763771172579	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K18232	K00078	0.0002530539959312	0.5312558609639434	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K18232	K00097	0.0001284248447657	-0.6915364780635939	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K18232	K00102	0.0007274027794965	-0.8859543361461097	K00102 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K18232	K00104	0.0029431913035063	0.7469439033282206	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K18232	K00116	0.0063756510081192	0.9610415926938136	K00116 mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K18232	K00123	0.0007516605687307	-0.5714206570339213	K00123 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K18232	K00127	0.0008945214531725	-1.0410330443584757	K00127 fdoI, fdsG; formate dehydrogenase subunit gamma
K18232	K00135	0.0037525502829644	0.9462158838453648	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K18232	K00140	0.0025208800702577	0.7357969065157824	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18232	K00147	0.0001228068714402	1.011612572251056	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K18232	K00154	0.0001098747249708	-0.1725974830267645	K00154 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K18232	K00162	0.0021269256190785	0.6531846869641221	K00162 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K18232	K00163	0.0017155097291409	0.67541690817191	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K18232	K00164	0.0028049327967457	0.6582754968141631	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K18232	K00228	0.0003961983349487	-0.7461991914614055	K00228 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K18232	K00239	0.000445050613776	0.548858558060699	K00239 sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K18232	K00242	0.0001393471449369	0.0916065786466015	K00242 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K18232	K00243	0.0002190640117149	-0.51857770096602	K00243 K00243; uncharacterized protein
K18232	K00252	0.0021732359735727	0.4645426544501653	K00252 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K18232	K00261	0.0001068376420411	-0.396107996971499	K00261 GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K18232	K00263	0.0006434465650249	-0.1413560170738952	K00263 E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K18232	K00281	0.0006714748966727	0.2195204406267451	K00281 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K18232	K00294	0.0002302368291318	0.0843923981044224	K00294 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K18232	K00318	0.0009103994187797	0.2620835577648901	K00318 PRODH, fadM, putB; proline dehydrogenase [EC:1.5.5.2]
K18232	K00322	0.0005623362435997	-0.1297610636683145	K00322 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K18232	K00324	0.0004765248168703	0.1768123031377159	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
K18232	K00325	0.0014981201490576	0.0791245066458304	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
K18232	K00331	0.0006318216830457	-0.3815325755323392	K00331 nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
K18232	K00336	0.0003186284235455	0.0170566647071193	K00336 nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K18232	K00337	0.0002645428592173	-0.1130792376779108	K00337 nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
K18232	K00338	0.0005359673229243	-0.1566437549532882	K00338 nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
K18232	K00342	0.0004866924724973	-0.2926783659785152	K00342 nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
K18232	K00344	0.004063159648521	1.291606182329862	K00344 qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]
K18232	K00349	9.905846464378006e-05	-0.418954251319319	K00349 nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D [EC:7.2.1.1]
K18232	K00350	0.0001209015128234	-0.4131125135894616	K00350 nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1]
K18232	K00351	9.427318282446356e-05	-0.4212465747889987	K00351 nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]
K18232	K00372	9.840495782700706e-05	-0.3183524196280822	K00372 nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K18232	K00380	0.000959771283685	-0.2515730169167355	K00380 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K18232	K00383	5.5424057097607285e-05	-0.5217284264205949	K00383 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K18232	K00390	0.0011641050387568	0.4296775412370213	K00390 cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
K18232	K00406	7.704117553813668e-05	-0.6692872885087939	K00406 ccoP; cytochrome c oxidase cbb3-type subunit III
K18232	K00411	3.649442810268305e-05	-0.520773253197652	K00411 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K18232	K00448	0.0048791410470534	0.876112249208315	K00448 pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]
K18232	K00481	0.002148346344734	0.7207093342253889	K00481 pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
K18232	K00500	0.0004070705838659	-0.6039529434977294	K00500 phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K18232	K00528	0.0044913369488344	0.884390869983605	K00528 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K18232	K00529	0.0009522089053388	0.6604546596628217	K00529 hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]
K18232	K00540	0.0023641405162527	0.8743611927472079	K00540 fqr; F420H(2)-dependent quinone reductase [EC:1.1.98.-]
K18232	K00564	0.0005284986424853	0.5591051032099601	K00564 rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K18232	K00573	0.0003596291605687	-0.5839624253997756	K00573 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K18232	K00588	5.490437574013882e-05	0.0851436937864014	K00588 E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K18232	K00605	0.0014326221203415	0.4707408908192717	K00605 gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]
K18232	K00606	0.0010009604922482	0.9300407816163676	K00606 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
K18232	K00611	2.844637559305646e-05	0.9251654607739854	K00611 OTC, argF, argI; ornithine carbamoyltransferase [EC:2.1.3.3]
K18232	K00612	0.0011027909563256	0.3299054683518456	K00612 nodU; carbamoyltransferase [EC:2.1.3.-]
K18232	K00626	0.0009603494503156	0.2593867651481141	K00626 ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
K18232	K00639	0.0102962134518892	-1.3570736123737928	K00639 kbl, GCAT; glycine C-acetyltransferase [EC:2.3.1.29]
K18232	K00652	0.0001218996339002	-0.0965066636664381	K00652 bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K18232	K00681	0.0006337586254674	-0.3487261215963274	K00681 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]
K18232	K00684	0.0001504721600372	-0.4247034804832525	K00684 aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K18232	K00688	0.0002262474266327	0.1975572947525621	K00688 PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]
K18232	K00703	0.0005869998856583	-0.639178594842615	K00703 glgA; starch synthase [EC:2.4.1.21]
K18232	K00721	0.0006015850991989	0.69290557557626	K00721 DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
K18232	K00748	0.0028031175855521	-0.97475822680986	K00748 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K18232	K00756	0.0001094236535572	-0.0306133087604722	K00756 pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K18232	K00759	0.0010413658140098	0.2080023688233553	K00759 APRT, apt; adenine phosphoribosyltransferase [EC:2.4.2.7]
K18232	K00767	0.0015337692552536	0.9904947535536526	K00767 nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
K18232	K00772	0.0032304626566193	-0.9557192240868302	K00772 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K18232	K00782	0.0009731812916636	0.5770765507274036	K00782 lldG; L-lactate dehydrogenase complex protein LldG
K18232	K00783	0.0008924538096118	-0.7832635975421681	K00783 rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
K18232	K00784	9.13157737824308e-05	0.2336731655141041	K00784 rnz; ribonuclease Z [EC:3.1.26.11]
K18232	K00812	0.000196965997121	-0.0942634769208992	K00812 aspB; aspartate aminotransferase [EC:2.6.1.1]
K18232	K00819	0.0003429195814596	0.0159806827848388	K00819 rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]
K18232	K00821	0.0006671928546773	1.1078711193152957	K00821 argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]
K18232	K00822	0.0004900320497361	-0.9802465175235696	K00822 E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K18232	K00824	0.0016192747317896	-0.6149901682489611	K00824 dat; D-alanine transaminase [EC:2.6.1.21]
K18232	K00845	0.0006288681746737	0.8002824073982677	K00845 glk; glucokinase [EC:2.7.1.2]
K18232	K00847	0.0002745683350087	0.3019612150517179	K00847 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K18232	K00848	0.000223738391226	0.474360839291833	K00848 rhaB; rhamnulokinase [EC:2.7.1.5]
K18232	K00849	0.0003606430284316	0.586894036422406	K00849 galK; galactokinase [EC:2.7.1.6]
K18232	K00850	0.0003936245180389	-0.5760697641681057	K00850 pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K18232	K00852	0.0003035449447588	0.5121791345549549	K00852 rbsK, RBKS; ribokinase [EC:2.7.1.15]
K18232	K00853	0.0004207275782078	0.2308755312643608	K00853 araB; L-ribulokinase [EC:2.7.1.16]
K18232	K00860	0.0011664949242722	0.0351611657740825	K00860 cysC; adenylylsulfate kinase [EC:2.7.1.25]
K18232	K00865	0.0007414929010506	0.8134546857151411	K00865 glxK, garK; glycerate 2-kinase [EC:2.7.1.165]
K18232	K00872	0.0004579486755678	0.7781687489074933	K00872 thrB; homoserine kinase [EC:2.7.1.39]
K18232	K00878	0.0012955111851399	0.6493543800796052	K00878 thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]
K18232	K00903	0.0013282524226145	0.5333629933210047	K00903 epsB; protein-tyrosine kinase [EC:2.7.10.2]
K18232	K00928	0.000279370153809	1.0634010427020302	K00928 lysC; aspartate kinase [EC:2.7.2.4]
K18232	K00931	1.470208594463831e-05	0.9018708181271428	K00931 proB; glutamate 5-kinase [EC:2.7.2.11]
K18232	K00956	0.0005249225729498	0.269121070704997	K00956 cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]
K18232	K00957	0.0006028030744611	0.2247449607128158	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K18232	K00963	0.0006877371357354	1.1332232477446311	K00963 UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
K18232	K00979	0.0032161539210853	-0.953311604158082	K00979 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]
K18232	K00982	0.0002584744745524	0.4115936264525122	K00982 glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K18232	K00990	0.0002184621516974	-0.2053607807194518	K00990 glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K18232	K00992	5.942027907808527e-05	-0.5576634061864445	K00992 murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K18232	K00997	0.0002555165530203	0.6956429229586173	K00997 acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K18232	K01005	0.004340846015669	1.0079847259679544	K01005 tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]
K18232	K01006	0.0002217814013678	-0.2326646018932432	K01006 ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]
K18232	K01029	0.0004523025171148	0.3084295539223972	K01029 E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]
K18232	K01057	0.0002665289098532	0.4300542871427185	K01057 PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]
K18232	K01058	0.0002863165184136	-0.1856745644740847	K01058 pldA; phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]
K18232	K01061	0.0001757169677856	0.1527815828374902	K01061 E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]
K18232	K01079	0.0002235181188592	0.3743483064211884	K01079 serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]
K18232	K01081	0.0153561901654565	1.183219307031628	K01081 E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]
K18232	K01082	0.0002479792205698	-0.2886597605774975	K01082 cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
K18232	K01089	5.150018706207017e-05	-0.9396113808785664	K01089 hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
K18232	K01104	6.483795785326668e-05	0.9563424812510614	K01104 E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
K18232	K01114	0.0001509254387619	0.287957107807639	K01114 plc; phospholipase C [EC:3.1.4.3]
K18232	K01126	0.0004579737211558	0.4637636700528851	K01126 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
K18232	K01175	0.0002413659224842	0.3127901968775693	K01175 ybfF; esterase [EC:3.1.-.-]
K18232	K01183	0.0018041062208069	-0.8871977334446354	K01183 E3.2.1.14; chitinase [EC:3.2.1.14]
K18232	K01200	0.000925320114965	-0.1582315431718954	K01200 pulA; pullulanase [EC:3.2.1.41]
K18232	K01214	0.0005558163149293	0.4926334938380635	K01214 ISA, treX; isoamylase [EC:3.2.1.68]
K18232	K01241	0.0012036939043097	-1.185353598022618	K01241 amn; AMP nucleosidase [EC:3.2.2.4]
K18232	K01256	3.142913616458594e-05	0.3700277310345902	K01256 pepN; aminopeptidase N [EC:3.4.11.2]
K18232	K01258	8.698236505294159e-05	-0.3489371348454895	K01258 pepT; tripeptide aminopeptidase [EC:3.4.11.4]
K18232	K01266	0.0018175263834428	-0.8798879045299606	K01266 dmpA, dap; D-aminopeptidase [EC:3.4.11.19]
