KO	feature	name	probability_default	probability
K03585	K06994	K06994; putative drug exporter of the RND superfamily	0.4211377015617922	0.3898432536280453
K03585	K07284	srtA; sortase A [EC:3.4.22.70]	0.4211377015617922	0.4062922596510925
K03585	K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	0.4211377015617922	0.4076981972816255
K03585	K03709	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	0.4211377015617922	0.407948734679029
K03585	K07177	K07177; Lon-like protease	0.4211377015617922	0.4085869410302715
K03585	K00980	tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	0.4211377015617922	0.4090334883464307
K03585	mobileOG_000353803	parC	0.4211377015617922	0.4099782709906416
K03585	K01421	yhgE; putative membrane protein	0.4211377015617922	0.4103780822475002
K03585	K18476	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein	0.4211377015617922	0.4112648645283867
K03585	K08981	K08981; putative membrane protein	0.4211377015617922	0.4112892068105717
K03585	K09167	K09167; uncharacterized protein	0.4211377015617922	0.4116051986807217
K03585	K08372	pepD; putative serine protease PepD [EC:3.4.21.-]	0.4211377015617922	0.4116284673022781
K03585	K11618	liaR; two-component system, NarL family, response regulator LiaR	0.4211377015617922	0.4116337984141397
K03585	K03346	dnaB; replication initiation and membrane attachment protein	0.4211377015617922	0.4118368715219569
K03585	K10202	ABC.NGC.P1; N-acetylglucosamine transport system permease protein	0.4211377015617922	0.4128409342836105
K03585	mobileOG_000018916	dut	0.4211377015617922	0.4129195164583376
K03585	K09607	ina; immune inhibitor A [EC:3.4.24.-]	0.4211377015617922	0.4132342160118997
K03585	K10200	ABC.NGC.S; N-acetylglucosamine transport system substrate-binding protein	0.4211377015617922	0.413571011964115
K03585	K21481	mhuD, hmoB; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]	0.4211377015617922	0.4137722197087406
K03585	K15520	mshD; mycothiol synthase [EC:2.3.1.189]	0.4211377015617922	0.4137887848890171
K03585	K02075	ABC.ZM.P; zinc/manganese transport system permease protein	0.4211377015617922	0.4143109805609706
K03585	K09976	K09976; uncharacterized protein	0.4211377015617922	0.4144329018750133
K03585	mobileOG_000354138	dnaI	0.4211377015617922	0.4144462319538656
K03585	mobileOG_000376999	rex	0.4211377015617922	0.4144595766768481
K03585	K07241	hoxN, nixA; nickel/cobalt transporter (NiCoT) family protein	0.4211377015617922	0.4144713600667567
