KO	feature	name	probability_default	probability
K19320	mobileOG_000050280	BQ2027_MB2839C	0.0004994557431056	0.0
K19320	K02410	fliG; flagellar motor switch protein FliG	0.0004994557431056	0.000898792150691
K19320	K02419	fliP; flagellar biosynthetic protein FliP	0.0004994557431056	0.0008988923813279
K19320	K03568	tldD; TldD protein	0.0004994557431056	0.0008989008324129
K19320	K02420	fliQ; flagellar biosynthetic protein FliQ	0.0004994557431056	0.0008989306780672
K19320	K02387	flgB; flagellar basal-body rod protein FlgB	0.0004994557431056	0.0008989484351461
K19320	K02557	motB; chemotaxis protein MotB	0.0004994557431056	0.0008989520729532
K19320	K07507	mgtC; putative Mg2+ transporter-C (MgtC) family protein	0.0004994557431056	0.0008992452646142
K19320	mobileOG_000091440	cinA	0.0004994557431056	0.0009986812828122
K19320	K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein	0.0004994557431056	0.000999174762863
K19320	mobileOG_000282901	pcrA	0.0004994557431056	0.0010989422676134
K19320	mobileOG_000005782	rnhA	0.0004994557431056	0.0011986096306668
K19320	K22719	envC; murein hydrolase activator	0.0004994557431056	0.0012987289799946
K19320	mobileOG_000156238	hfq	0.0004994557431056	0.0012990474080613
K19320	K03667	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU	0.0004994557431056	0.0013988231542703
K19320	mobileOG_000332073	dnaQ	0.0004994557431056	0.0013988458271055
K19320	K09791	K09791; uncharacterized protein	0.0004994557431056	0.0013989560828689
K19320	K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	0.0004994557431056	0.0015982221532912
K19320	K01419	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	0.0004994557431056	0.0015985529642455
K19320	K11927	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	0.0004994557431056	0.0016984735585224
K19320	K00573	E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	0.0004994557431056	0.001898522978641
K19320	K09812	ftsE; cell division transport system ATP-binding protein	0.0004994557431056	0.0019983189392397
K19320	K05808	yhbH; putative sigma-54 modulation protein	0.0004994557431056	0.0021982529519305
K19320	K00605	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	0.0004994557431056	0.0022980023979898
K19320	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	0.0004994557431056	0.003098174408324
