ARG	feature	score_RF	score_Odds	name
K19215	K00003	0.0030866044548776	-1.002864956735365	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K19215	K00012	2.2410004983906417e-17	-0.1039368440121163	K00012 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K19215	K00015	2.7412964428645886e-17	0.0521229018730346	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K19215	K00016	0.006779149440235	0.9777113833073044	K00016 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K19215	K00019	0.000454423957061	-0.3315650064710664	K00019 E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
K19215	K00020	7.615073503420178e-07	0.1154532220218449	K00020 HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K19215	K00036	6.346535582360066e-17	0.1465325725655139	K00036 G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]
K19215	K00074	0.0002737731010626	0.4112298496403916	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K19215	K00104	0.0004022547582457	-0.5479893194792648	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K19215	K00116	0.0004495420075715	0.8834589377966662	K00116 mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K19215	K00127	4.271330449172915e-05	0.8819424011465918	K00127 fdoI, fdsG; formate dehydrogenase subunit gamma
K19215	K00138	0.0018028425495214	-0.4191984266312729	K00138 aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K19215	K00140	0.0025318406799481	-0.5261353876141808	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K19215	K00147	1.9613388881717184e-16	-0.0533841557343835	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K19215	K00161	2.4568053719531887e-06	-0.5442567014102113	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K19215	K00163	1.9267404091439635e-16	0.5376422926895914	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K19215	K00175	7.955940425374075e-17	-0.2613419296699876	K00175 korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
