KO	feature	name	probability_default	probability
K18138	K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	0.5920598098300311	0.5675182392020035
K18138	mobileOG_000330401	ruvA	0.5920598098300311	0.5688863492231165
K18138	K06330	cotH; spore coat protein H	0.5920598098300311	0.5759014085188593
K18138	K07213	ATOX1, ATX1, copZ, golB; copper chaperone	0.5920598098300311	0.5761219975199531
K18138	K06877	K06877; DEAD/DEAH box helicase domain-containing protein	0.5920598098300311	0.5790848070968502
K18138	K05346	deoR; deoxyribonucleoside regulator	0.5920598098300311	0.5791364110981907
K18138	K09772	sepF; cell division inhibitor SepF	0.5920598098300311	0.5791503433556342
K18138	mobileOG_000134996	mazF	0.5920598098300311	0.5793303365894041
K18138	K09762	K09762; uncharacterized protein	0.5920598098300311	0.580698129087278
K18138	K07778	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	0.5920598098300311	0.5821074346415691
K18138	K08264	hdrD; heterodisulfide reductase subunit D [EC:1.8.98.1]	0.5920598098300311	0.5825904264364787
K18138	K07693	desR; two-component system, NarL family, response regulator DesR	0.5920598098300311	0.582615320733718
K18138	K13052	divIC, divA; cell division protein DivIC	0.5920598098300311	0.5826459140775211
K18138	K24131	prsW; protease PrsW [EC:3.4.-.-]	0.5920598098300311	0.5826511532851277
K18138	mobileOG_000336363	recO	0.5920598098300311	0.582729823568083
K18138	K09959	K09959; uncharacterized protein	0.5920598098300311	0.5828130596738077
K18138	K07682	devS; two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3]	0.5920598098300311	0.5830689563139155
K18138	K06412	spoVG; stage V sporulation protein G	0.5920598098300311	0.5832838045675118
K18138	K06962	K06962; uncharacterized protein	0.5920598098300311	0.584449001704468
K18138	K06215	pdxS, pdx1; pyridoxal 5-phosphate synthase pdxS subunit [EC:4.3.3.6]	0.5920598098300311	0.5848223203746359
K18138	K21744	tipA; MerR family transcriptional regulator, thiopeptide resistance regulator	0.5920598098300311	0.5848371772891473
K18138	K07030	K07030; uncharacterized protein	0.5920598098300311	0.5857987728230093
K18138	K03306	TC.PIT; inorganic phosphate transporter, PiT family	0.5920598098300311	0.598696302074057
K18138	K06213	mgtE; magnesium transporter	0.5920598098300311	0.5988198403538915
K18138	K02488	pleD; two-component system, cell cycle response regulator [EC:2.7.7.65]	0.5920598098300311	0.617570548524117
