ARG	feature	score_RF	score_Odds
K18300	K00003	0.0004512347452464	-0.0548161562574129
K18300	K00015	0.0001024795706174	0.2194087540644545
K18300	K00023	0.0003887292668228	0.6149381313388521
K18300	K00029	0.000617459193794	0.7077905040748163
K18300	K00036	0.0005315397826306	0.3344857676179831
K18300	K00041	0.0004604506415787	-0.2367636561906515
K18300	K00074	0.0002483741114383	0.327325599104659
K18300	K00091	0.0004725537208758	0.370162929708034
K18300	K00113	0.002395132240407	0.6273578162590688
K18300	K00121	0.0001322019766864	0.6119968110721329
K18300	K00127	0.0002240229365228	0.2768625331215913
K18300	K00138	0.0003027771412893	0.3199544035153221
K18300	K00140	0.0003955100331971	0.3204332353663513
K18300	K00147	0.0001487703728857	-0.0305056744490339
K18300	K00163	0.0012612470153916	0.5482309744343684
K18300	K00164	0.0001745251287792	0.4191442473263349
K18300	K00175	0.000352295345866	-0.1925267556463321
K18300	K00208	0.0009490638453053	0.53985221264123
K18300	K00219	0.0002188502786902	0.1968104241264991
K18300	K00228	0.0026416856989818	0.8615707935269028
K18300	K00242	8.36302569075071e-05	0.4499317263361188
K18300	K00248	0.000330158005691	0.401832738005393
K18300	K00252	0.000380162912568	0.4672762784052151
K18300	K00253	0.0003616145181586	0.6596410705849457
K18300	K00262	0.0006930424610436	0.0536488435694852
K18300	K00266	0.0002900862019832	0.1202908269574866
K18300	K00275	0.0001575356733417	0.4148499363610686
K18300	K00278	0.00124006401823	0.5979564444243244
K18300	K00297	0.0001854891082918	0.5927483649699568
K18300	K00311	0.0006962917471968	0.6740649831866544
K18300	K00324	0.0002276833808295	0.4498291279931014
K18300	K00325	0.000249338418879	0.4285987632049642
K18300	K00330	0.0006624391311892	0.2339232244459514
K18300	K00333	0.0002730462958511	0.3812515031609595
K18300	K00336	0.0002187064669533	0.2676835938846488
K18300	K00337	0.0005243838584601	0.2794634031771054
K18300	K00338	0.0003682103889158	0.2992351929141039
K18300	K00339	0.0005986011142808	0.266436377422878
K18300	K00343	0.0006756586083142	0.2500206754922601
K18300	K00344	0.000889479390761	0.5444701447653262
K18300	K00372	0.0004211335842776	0.5500724133367146
K18300	K00375	0.0005282171038241	0.1892723178519904
K18300	K00381	0.0002230133095773	0.6245685653123315
K18300	K00383	0.0001754146248914	0.289024007712634
K18300	K00392	0.0006926016036618	-0.2503731275669492
K18300	K00404	0.0003862726043631	0.6258794380396523
K18300	K00405	0.0005138413283753	0.6318707222963841
K18300	K00406	0.0018987974799481	0.7497400136645043
K18300	K00407	0.0010556600071294	0.6262221640163083
K18300	K00411	0.0007626321654946	0.7131947327124412
