ARG	feature	score_RF	score_Odds
K10673	K00023	0.0002982751231843	0.1253391808100388
K10673	K00029	0.0002721272975532	0.391599680498564
K10673	K00033	0.0008730577314938	0.5537316415008933
K10673	K00042	0.001086263571389	0.6448795922387056
K10673	K00074	0.0003383678953341	0.242865027453307
K10673	K00097	0.0001839255656517	0.422268437995155
K10673	K00104	0.0004889138182992	0.1323213539974322
K10673	K00108	0.001058336836109	0.6243211856484786
K10673	K00116	0.001159296117846	0.3437847770051376
K10673	K00135	0.0066111920122604	1.0650641099560616
K10673	K00138	0.0005971571316788	0.4273539530123537
K10673	K00161	0.0001703832153252	-0.0046804516068875
K10673	K00163	0.0084019550992656	0.9427493209282494
K10673	K00164	0.0029162514496707	1.7653692305423223
K10673	K00219	0.0005240991311658	0.4391505121733626
K10673	K00228	8.475278421994891e-05	0.3697346760477121
K10673	K00239	0.0002253193878847	0.945066489295448
K10673	K00242	0.0020171421734816	0.7480148094149174
K10673	K00248	0.0003699050195955	-0.1068325828753039
K10673	K00249	0.0002792012074418	0.1432704195964234
K10673	K00252	0.0005153594829151	0.1609428003313303
K10673	K00254	0.0025957588917063	1.1289931529530246
K10673	K00263	0.0008200514016222	-0.2753498480704192
K10673	K00266	0.0003133322078046	0.844795133599699
K10673	K00275	0.0022620435938351	0.9291980629894664
K10673	K00278	0.0003644543334957	0.3495368947437583
K10673	K00281	0.0008960820223369	0.6156418293344871
K10673	K00285	0.001337344859548	0.652992578566412
K10673	K00287	0.0002229174863154	0.1653472442547215
K10673	K00290	0.0008011673833671	-0.6441163268654972
K10673	K00299	0.0016808348738504	0.6520021938000509
K10673	K00311	0.0002761842725674	0.2890000784152399
K10673	K00322	0.0004820196724278	0.5925612101703434
K10673	K00324	0.0005874763528308	0.577809968975356
K10673	K00325	0.000651712377167	0.5882012004173366
K10673	K00332	0.0012959698606509	0.3168802942116311
K10673	K00333	0.0003635389752531	0.152990032690561
K10673	K00334	0.0006115829599221	0.533263246123639
K10673	K00336	0.0061095153012943	0.8474340929653895
K10673	K00337	0.001110003745332	0.7216500107045449
K10673	K00338	0.0008741733555616	0.6795266950889145
K10673	K00340	0.0006162504818462	0.6156194468502856
K10673	K00342	0.0016556181254852	0.7050320961589811
K10673	K00344	0.0043676883670154	1.1782833037995968
K10673	K00362	0.0010327725585006	0.5827863597498663
K10673	K00363	0.0010212825321815	0.49956155975404
K10673	K00375	0.0058219460900279	0.7869640167489634
K10673	K00383	0.0002130107350825	0.454238278217134
K10673	K00389	0.0007663998683943	0.4497638341696666
K10673	K00404	0.0003843193246766	0.2576440312550924
K10673	K00413	0.000212327129253	0.2799059639077597
K10673	K00424	0.0005950005418436	0.5456785628751654
K10673	K00448	0.0010400267882913	0.5597549258300225
K10673	K00449	0.0006444630651501	0.505775720769114
K10673	K00528	0.00361229941728	0.7956940054651956
K10673	K00548	0.0005989149793853	0.5981699125064901
K10673	K00563	0.0013074874689845	0.5633498378464805
K10673	K00564	0.0008247549810476	0.559040066458794
K10673	K00568	0.0006577845714124	0.6343443079104956
K10673	K00574	0.0007986840387335	0.6704264599715315
K10673	K00588	0.0004852729063021	-0.1604302023909904
K10673	K00605	0.0003784718613329	0.8629155228953087
K10673	K00606	0.0001919118050224	0.4543539389416795
K10673	K00612	0.0004558515706008	0.3136965078782492
K10673	K00619	0.0003582474030299	0.0753857986476857
K10673	K00626	0.0002522973964128	1.1379157479509152
K10673	K00627	0.0005048066893962	0.7883210922992514
K10673	K00632	0.0009589510304188	0.732681702388795
K10673	K00639	0.0007366376319673	0.2428688302930622
K10673	K00640	0.0001698470150237	-0.0271191103240419
K10673	K00645	0.0002534561958595	0.0647629714834851
K10673	K00647	0.0025776187654385	0.6370261422498527
K10673	K00652	0.0008512565451665	0.445406982737127
K10673	K00656	0.0004367558070492	0.1024242434147892
K10673	K00658	0.0016181068139365	1.7354159681455228
K10673	K00666	0.0004895623223952	0.1908103773852576
K10673	K00674	0.0023641299308004	1.149310998669685
K10673	K00675	0.001345196285918	0.5596805904005747
K10673	K00677	0.0001191172283529	0.2034365008865831
K10673	K00681	0.0021776333031971	0.7683335921995367
K10673	K00684	0.0002476696475919	0.4242252345859264
K10673	K00705	0.0013666012589795	0.3883236568960755
K10673	K00728	0.0002862354408841	0.2092692379735555
K10673	K00748	9.01013011844655e-05	0.1555396784055807
K10673	K00754	0.0002989681556941	-0.6357038751382751
K10673	K00756	0.0001619746530396	-0.5292339532988825
K10673	K00758	0.0028290571336654	0.7205443292723648
K10673	K00759	0.0022461062074101	0.8625607367934975
K10673	K00761	0.0043993453775541	1.0881470621474068
K10673	K00768	0.0010342165646942	0.4554603289529889
K10673	K00782	0.0009995144703628	0.4187487387463574
K10673	K00798	0.0003036373592295	0.256559725468829
K10673	K00805	0.0004830159385429	0.1777170792707837
K10673	K00812	0.0008033984459924	-0.2689887233290242
K10673	K00821	0.0005988674520997	1.227931241577059
K10673	K00847	0.0013758303326423	0.4657998608698451
K10673	K00849	0.0001569357875977	0.160882334884654
K10673	K00851	0.0025835893235389	0.7132469152597706
K10673	K00852	0.0009737900025542	0.5631809902623375
K10673	K00853	0.0007067215235152	0.3584259019370472
K10673	K00854	0.0009575848618834	0.4881785141086185
K10673	K00857	0.0002541292341828	0.0755138329995141
K10673	K00864	0.0004149549307151	0.7444767450409498
K10673	K00865	0.0007440608782439	0.4252104385198295
K10673	K00867	0.0028963711793356	0.6417553364155828
K10673	K00868	0.0039936933489485	0.6355249403709039
K10673	K00882	0.0005711416437387	0.421443045138509
K10673	K00937	0.0002969491824165	0.5869052256646099
K10673	K00946	0.0022862305555747	1.034083471059316
K10673	K00949	0.0021548999784299	-0.882952648945948
K10673	K00955	0.0004614696014825	0.1661258853403401
K10673	K00956	0.0020710654386994	0.7763223025795623
K10673	K00957	0.0019089354144992	0.7879949155248964
K10673	K00963	0.0009072079158628	1.2536796133813106
K10673	K00975	0.0004184955427073	0.1661851813218231
K10673	K00982	0.0114794624967297	1.216456534628094
K10673	K00990	0.0043027116887918	0.9009633695711508
K10673	K00995	0.000415779771271	0.8128843361894842
