ARG	feature	score_RF	score_Odds
K18908	K00020	0.0003113632503513	-0.1358385466577581
K18908	K00024	0.0006111018840987	-0.2699586726652632
K18908	K00027	0.0002660386388744	0.1966530883069427
K18908	K00029	0.0005212884772875	-0.5961958214543248
K18908	K00045	0.0007145934036807	-0.2197020853014204
K18908	K00078	0.0011562069966274	0.4182708403915871
K18908	K00097	0.0007919766808699	-0.9427059179900542
K18908	K00121	0.0014996978886499	-1.2519640727452477
K18908	K00140	0.0003050587492405	-0.2940189259276808
K18908	K00154	4.7319360469938775e-05	-1.379582762114741
K18908	K00208	0.0012130986482544	-0.4448801179246964
K18908	K00228	0.0158309168415453	-1.2598783823907194
K18908	K00242	0.0005256743453118	-0.5715290856528057
K18908	K00253	0.0007908444059802	-2.0910410675321303
K18908	K00254	0.0020301109522867	-0.6089626856132502
K18908	K00263	0.0001069416153472	-0.0040938024866671
K18908	K00275	0.0008439940572674	-0.685929061954534
K18908	K00283	0.0002565573111745	0.2717930947284578
K18908	K00285	0.0079265749815762	-1.1957881144773057
K18908	K00297	0.00023176182516	-0.5164922150747229
K18908	K00305	0.0005186639576642	-0.5905460197399879
K18908	K00311	0.0016680813047652	-1.4826150491391064
K18908	K00318	0.0007815557152387	-0.1082406433703593
K18908	K00324	0.000443192874932	-0.5803067345366857
K18908	K00325	0.0004497045813175	-0.606430967979886
K18908	K00330	0.0008948061340715	-0.5922317357480873
K18908	K00331	0.0005956269551117	-0.5459963716681535
K18908	K00334	0.0008687436177765	-0.6236350957926575
K18908	K00335	0.0006764886470249	-0.5895693537031974
K18908	K00336	0.0004451120427382	-0.648228188159102
K18908	K00338	0.0013449025859313	-0.6335493800447959
K18908	K00339	0.0015885980944094	-0.6505323307482282
K18908	K00340	0.0012909154804447	-0.6104075459788667
K18908	K00341	0.0011664687158845	-0.6101164990674139
K18908	K00342	0.0009023357788439	-0.681551614434101
K18908	K00343	0.0011049655967792	-0.6135206594447707
K18908	K00372	0.001240401126219	-1.3769656773063568
K18908	K00375	0.000374319816152	-0.0127438984438289
K18908	K00381	0.0005605802232398	-0.8075959024483845
K18908	K00383	0.0001577348738573	-0.857244198624702
K18908	K00390	0.0005229542776017	-0.5019482214842207
K18908	K00404	0.0001360544083504	-1.5758207212674475
K18908	K00405	0.0001048492953031	-1.5721216024774916
K18908	K00406	0.0063705627720305	-1.1055295532932494
K18908	K00407	0.0013549915258002	-1.0278633051748536
K18908	K00411	0.0056159679667444	-1.7400387734075955
K18908	K00412	0.0108195586822218	-1.7782109121513914
K18908	K00413	0.0052559341878392	-1.7403637584399834
K18908	K00424	3.5548918177825e-05	-1.371185938558025
K18908	K00428	0.0038102945678404	-0.9674654386318324
K18908	K00451	0.0024859053848028	-0.6575462466604157
K18908	K00457	0.0015113735631113	-0.6815565885590982
K18908	K00500	0.0002397252802645	-0.743264403602342
K18908	K00507	0.0058989801599171	-0.90236568715748
K18908	K00564	0.0004942278610927	0.2873886480597564
K18908	K00568	0.0024311475662167	-0.8791059680649023
K18908	K00570	0.0003997628387247	-0.3412386141276988
K18908	K00573	0.0036352280505104	-0.8421860169931191
K18908	K00574	0.0010192488391353	-0.6934478367893873
K18908	K00588	0.0003594877061035	0.2776806129540057
K18908	K00619	0.0004587089096252	0.3395152246308404
K18908	K00625	0.0004192889120036	0.3749080249465029
K18908	K00632	0.0005772711008395	-0.2961472182926715
K18908	K00635	0.0004932201702889	-0.1697861089394046
K18908	K00645	0.0002013436985907	-0.3741895726364966
K18908	K00652	0.0004866756863455	-0.2742546300540016
K18908	K00656	0.001237891260289	0.5426668146968052
K18908	K00657	0.0005753423574836	-0.3358474406533553
K18908	K00666	0.0004969427827738	-0.1031752743138377
K18908	K00674	0.0029804090937732	-0.7371232658317673
K18908	K00677	0.0003067374715261	-0.7332618233860189
K18908	K00681	0.0007500841184699	-0.5983264154829827
K18908	K00684	0.0177291482367914	-1.1119558000149543
K18908	K00703	0.0001810194525561	-0.1990916292336137
K18908	K00705	0.0004701829821594	-0.1371489850194278
K18908	K00754	0.0002756554419219	0.2321408982330285
K18908	K00761	0.00022213508674	0.2768323535487577
K18908	K00768	0.0003162575095487	-0.3636524957021428
K18908	K00784	0.0003847813033764	0.2298963420162639
K18908	K00795	0.0020782551211625	-1.351705568220113
K18908	K00822	4.9901383869145376e-05	-1.4283795653746214
K18908	K00830	0.0008542132461354	-0.6260490370987903
K18908	K00833	0.0014310229553661	-0.5812280483874538
K18908	K00845	0.0007860996995385	0.5992295838146118
K18908	K00847	0.0002710605608079	0.0749828201620566
K18908	K00848	0.0014484707841199	0.548611739317186
K18908	K00864	0.0001595196723002	0.0984046216896747
K18908	K00865	0.0010919634891942	0.6505890948850624
K18908	K00872	0.0005390900802864	0.3673202473980547
K18908	K00878	0.0016736891018051	0.5344712562787324
K18908	K00882	0.000494404294637	0.4195631911391678
K18908	K00883	0.0003373973686582	-0.9283151530996332
K18908	K00903	0.0004543764910552	0.3367318452939397
