KO	feature	MI	name
K19279	K03594	0.008633173262376	bfr; bacterioferritin [EC:1.16.3.1]
K19279	K11070	0.0085498870886127	potC; spermidine/putrescine transport system permease protein
K19279	K02401	0.0084711281975217	flhB; flagellar biosynthetic protein FlhB
K19279	K02406	0.0083738830978288	fliC; flagellin
K19279	K01512	0.0083323534518737	acyP; acylphosphatase [EC:3.6.1.7]
K19279	K01809	0.0083200905462668	manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K19279	K01480	0.008294422718287	speB; agmatinase [EC:3.5.3.11]
K19279	K07010	0.0079159407985793	K07010; putative glutamine amidotransferase
K19279	K07160	0.0078407864331607	pxpA; 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
K19279	K03767	0.0078406225057695	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K19279	K02011	0.0077303668312098	afuB, fbpB; iron(III) transport system permease protein
K19279	K01760	0.0077246525202178	metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
K19279	K06872	0.0076657895243483	K06872; uncharacterized protein
K19279	K07646	0.0076178202527809	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K19279	K07124	0.0076019369530615	K07124; uncharacterized protein
K19279	K03641	0.0075476598287826	tolB; TolB protein
K19279	K02421	0.0074835442157085	fliR; flagellar biosynthetic protein FliR
K19279	K00375	0.0073737642740963	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K19279	K02575	0.0072796707765834	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K19279	K06996	0.0071301679003766	K06996; uncharacterized protein
K19279	K07507	0.0070989735069062	mgtC; putative Mg2+ transporter-C (MgtC) family protein
K19279	K12658	0.0070778167616537	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
K19279	mobileOG_000031464	0.0070663867723038	mutT
K19279	K10439	0.007066381027137	rbsB; ribose transport system substrate-binding protein
K19279	K02039	0.0070381380125169	phoU; phosphate transport system protein
K19279	K05973	0.007029781079489	phaZ; poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]
K19279	K01912	0.0070123432838716	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K19279	biofilm	0.0069535711290605	
K19279	K00424	0.0069279227873467	cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K19279	K08300	0.006857259098749	rne; ribonuclease E [EC:3.1.26.12]
K19279	K19267	0.006818668569324	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K19279	mobileOG_000221853	0.0067821104765077	parA
K19279	K15975	0.0067628393007683	K15975; glyoxalase family protein
K19279	K06881	0.006741433122685	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
K19279	K03698	0.0067063295047498	cbf, cbf1; 3-5 exoribonuclease [EC:3.1.-.-]
K19279	K06142	0.0066857783089553	hlpA, ompH; outer membrane protein
K19279	K00266	0.0066846911373988	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K19279	K02666	0.0066769067303261	pilQ; type IV pilus assembly protein PilQ
K19279	K09472	0.0066766101916865	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]
K19279	K14058	0.0066594470550289	ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA
K19279	K04072	0.0066582316252751	adhE; acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]
K19279	K10206	0.0066547602062333	E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]
K19279	K07077	0.0066488379667097	K07077; uncharacterized protein
K19279	K03770	0.0066450558976913	ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K19279	mobileOG_000134996	0.0066437115294807	mazF
K19279	K02851	0.0066306368558628	wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
K19279	K08682	0.0066298287113657	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]
K19279	K03313	0.006629675589219	nhaA; Na+:H+ antiporter, NhaA family
K19279	K00479	0.0066020024855442	gbcA; glycine betaine catabolism A
K19279	K02072	0.0065930476880581	metI; D-methionine transport system permease protein
