ARG	feature	score_RF	score_Odds	name
K22334	K00003	4.522364587070314e-16	-0.0459679156394981	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K22334	K00015	4.74551692086531e-16	0.0529081447327562	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K22334	K00018	0.0041313514529227	0.9342861576281352	K00018 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K22334	K00024	0.0001947551993821	0.2033208054982452	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K22334	K00074	0.0001350758339307	-0.5441693676017598	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K22334	K00078	4.274138832149043e-08	0.0545864417824623	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K22334	K00097	0.0001654819154371	-0.3556971826261237	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K22334	K00104	0.0002264587893605	0.4076069782720036	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K22334	K00108	3.4573198248519677e-16	-0.3916556047582695	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K22334	K00113	2.2245490401460446e-16	0.0587570927721877	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K22334	K00127	0.0028428619696465	0.8797888202414181	K00127 fdoI, fdsG; formate dehydrogenase subunit gamma
K22334	K00135	0.0005427414998297	-0.5916466853370144	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K22334	K00138	0.0014889102331441	0.5337504796480728	K00138 aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K22334	K00147	4.8901087812508734e-05	-0.0541626972804315	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K22334	K00163	0.0012991623927025	0.5363526678099166	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K22334	K00164	0.0036031758750383	-0.8757660453054343	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K22334	K00174	0.0004884174796418	0.6822588463958569	K00174 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K22334	K00208	6.173689040153788e-05	0.4021681732696517	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K22334	K00219	4.641007832366471e-16	-0.102281443747847	K00219 fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]
K22334	K00231	4.782169995969734e-05	-0.122839123983284	K00231 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K22334	K00241	0.0039287816155315	-0.9126109593570312	K00241 sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
K22334	K00242	0.0002375059685505	-0.4175931517407994	K00242 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K22334	K00243	0.0018593461974349	0.7680214187261538	K00243 K00243; uncharacterized protein
K22334	K00249	0.0012288075328955	-0.7998154991058193	K00249 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K22334	K00252	3.164299190887058e-05	-0.4715824005644878	K00252 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K22334	K00262	0.0001148109529612	0.5414349587744844	K00262 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K22334	K00263	2.0448890693352322e-16	0.1153551617655621	K00263 E1.4.1.9; leucine dehydrogenase [EC:1.4.1.9]
K22334	K00266	9.24670910274912e-06	-0.1275147667911051	K00266 gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K22334	K00278	0.0030551003662489	-0.8034182176186001	K00278 nadB; L-aspartate oxidase [EC:1.4.3.16]
K22334	K00281	0.000285942009359	-0.5891911195869146	K00281 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K22334	K00282	1.647198301139365e-07	0.0145352699544523	K00282 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K22334	K00290	0.003734649569726	0.9221887083589688	K00290 LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
K22334	K00322	1.9823169109793504e-16	0.089110705957061	K00322 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K22334	K00324	6.80191492128718e-05	-0.4963344829685082	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
