KO	feature	name	probability_default	probability
K00561	K11963	urtE; urea transport system ATP-binding protein	0.0845186971639183	0.0802901279952255
K00561	K11960	urtB; urea transport system permease protein	0.0845186971639183	0.0806033581650225
K00561	K11962	urtD; urea transport system ATP-binding protein	0.0845186971639183	0.0806665895301724
K00561	K00412	CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit	0.0845186971639183	0.0812708102986737
K00561	K21420	bpt; leucyl-tRNA---protein transferase [EC:2.3.2.29]	0.0845186971639183	0.0816277849962792
K00561	K09919	K09919; uncharacterized protein	0.0845186971639183	0.0816842815090895
K00561	K01299	E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]	0.0845186971639183	0.082005461931712
K00561	K05524	fdxA; ferredoxin	0.0845186971639183	0.0821735302324827
K00561	K12543	lapE; outer membrane protein, adhesin transport system	0.0845186971639183	0.0823148970677791
K00561	K18297	mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator	0.0845186971639183	0.0824225285688264
K00561	K00413	CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	0.0845186971639183	0.0824825544258544
K00561	K00411	UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	0.0845186971639183	0.0825813853713808
K00561	K15577	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein	0.0845186971639183	0.0827314757137027
K00561	K09762	K09762; uncharacterized protein	0.0845186971639183	0.0862651769896408
K00561	K01267	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	0.0845186971639183	0.0863666598970008
K00561	K05979	comB; 2-phosphosulfolactate phosphatase [EC:3.1.3.71]	0.0845186971639183	0.0865319700237264
K00561	K09164	K09164; uncharacterized protein	0.0845186971639183	0.086548750726001
K00561	K03317	TC.CNT; concentrative nucleoside transporter, CNT family	0.0845186971639183	0.0867549314900931
K00561	K01429	ureB; urease subunit beta [EC:3.5.1.5]	0.0845186971639183	0.0868415118075039
K00561	mobileOG_000349728	nusG	0.0845186971639183	0.0868474513151441
K00561	K18218	tet35; tetracycline resistance efflux pump	0.0845186971639183	0.0868497914645654
K00561	K00348	nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C [EC:7.2.1.1]	0.0845186971639183	0.0868872565558594
K00561	K00351	nqrF; Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1]	0.0845186971639183	0.0871068311868441
K00561	K00350	nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E [EC:7.2.1.1]	0.0845186971639183	0.0877049956743562
K00561	K01938	fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]	0.0845186971639183	0.0916377897116981
