KO	feature	MI	name
K18232	K09768	0.0077514950768832	K09768; uncharacterized protein
K18232	K02027	0.0075844959174961	ABC.MS.S; multiple sugar transport system substrate-binding protein
K18232	K00140	0.0074955022724881	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18232	K07027	0.0074869031645177	K07027; glycosyltransferase 2 family protein
K18232	K19221	0.0074798361049897	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K18232	K02011	0.0074403885405041	afuB, fbpB; iron(III) transport system permease protein
K18232	K01534	0.0074052668260023	zntA; Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]
K18232	K03783	0.0074020517552159	punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]
K18232	mobileOG_000026121	0.007353632124087	dinB
K18232	K02072	0.0073182652634111	metI; D-methionine transport system permease protein
K18232	K21430	0.007285140799463	yliI; aldose sugar dehydrogenase [EC:1.1.5.-]
K18232	K03407	0.0072501998439262	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K18232	mobileOG_000777978	0.0072259756849994	korSA
K18232	K09810	0.0071811669215188	lolD; lipoprotein-releasing system ATP-binding protein [EC:3.6.3.-]
K18232	K23265	0.0070536349002572	purQ; phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]
K18232	K05349	0.0070385566518424	bglX; beta-glucosidase [EC:3.2.1.21]
K18232	K16137	0.006950200228136	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
K18232	K02049	0.0069160483614354	ABC.SN.A; NitT/TauT family transport system ATP-binding protein
K18232	K00652	0.0069070324458143	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K18232	K03310	0.0069052138493288	TC.AGCS; alanine or glycine:cation symporter, AGCS family
K18232	K03782	0.0068862087815672	katG; catalase-peroxidase [EC:1.11.1.21]
K18232	K05520	0.0067765297823694	pfpI; protease I [EC:3.5.1.124]
K18232	activated_sludge	0.0067613658460067	
K18232	K00847	0.0067379179307015	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K18232	K02073	0.0067324888489923	metQ; D-methionine transport system substrate-binding protein
K18232	K00027	0.0067215490915745	ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K18232	K07646	0.0067046014745351	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K18232	K08281	0.0066849402267068	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]
K18232	K02433	0.006652366685363	gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K18232	K07112	0.0066087881809421	K07112; uncharacterized protein
K18232	K06898	0.0064679901561713	larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]
K18232	K01912	0.0064664767832577	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K18232	K19267	0.0064444288183459	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K18232	K01658	0.0064257005373125	trpG; anthranilate synthase component II [EC:4.1.3.27]
K18232	K00872	0.0064223941645877	thrB; homoserine kinase [EC:2.7.1.39]
K18232	K02012	0.0063498302317571	afuA, fbpA; iron(III) transport system substrate-binding protein
K18232	mobileOG_000308488	0.0063377901671692	sbcD
K18232	K00102	0.0063290248016941	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K18232	K02825	0.0063088664284256	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K18232	K03325	0.0062816155186093	ACR3, arsB; arsenite transporter
K18232	K01963	0.0062814407911202	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
K18232	K07693	0.0062795636279626	desR; two-component system, NarL family, response regulator DesR
K18232	K06864	0.0062793954858153	larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K18232	K00228	0.0062592281589113	CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K18232	K09386	0.0062521349475924	K09386; uncharacterized protein
K18232	K10548	0.0062197109656397	ABC.GGU.A, gguA; putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
K18232	K05562	0.006205777034878	phaE; multicomponent K+:H+ antiporter subunit E
K18232	K01659	0.0062003733281472	prpC; 2-methylcitrate synthase [EC:2.3.3.5]
K18232	K02523	0.006191847379022	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K18232	K02274	0.0061812816701523	coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]
