KO	feature	name	probability_default	probability
K19212	K03641	tolB; TolB protein	0.0	0.000199879147682
K19212	mobileOG_000306602	hflC	0.0	0.0001998889848276
K19212	K07091	lptF; lipopolysaccharide export system permease protein	0.0	0.0001999188840926
K19212	K03820	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]	0.0	0.0001999324011851
K19212	mobileOG_000801665	dnaN	0.0	0.0001999382013446
K19212	K03770	ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	0.0	0.0001999435107398
K19212	mobileOG_000176095	recR	0.0	0.0001999526769636
K19212	K06199	crcB, FEX; fluoride exporter	0.0	0.0001999777809045
K19212	K01897	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	0.0	0.0001999884069918
K19212	K00605	gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]	0.0	0.0002997693659506
K19212	K03571	mreD; rod shape-determining protein MreD	0.0	0.000299826872651
K19212	K00821	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	0.0	0.0002998603612996
K19212	K00266	gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]	0.0	0.0002998667864041
K19212	K07560	dtd, DTD; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	0.0	0.0002998947321853
K19212	K01657	trpE; anthranilate synthase component I [EC:4.1.3.27]	0.0	0.0002999439828697
K19212	K02557	motB; chemotaxis protein MotB	0.0	0.0002999526690528
K19212	K01129	dgt; dGTPase [EC:3.1.5.1]	0.0	0.0003993132944912
K19212	K03789	rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	0.0	0.0003996500490595
K19212	K00548	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	0.0	0.0003996795323975
K19212	K00626	ACAT, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	0.0	0.0004998545080849
K19212	mobileOG_000369761	oppB	0.0	0.0005995468389099
K19212	K00147	proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	0.0	0.0005997249099311
K19212	K06158	ABCF3; ATP-binding cassette, subfamily F, member 3	0.0	0.0005997548663973
K19212	mobileOG_000193279	rarA	0.0	0.0012996909611255
K19212	K02970	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21	0.0	0.0029998959927019
