KO	feature	name	probability_default	probability
K18903	mobileOG_000006534	groEL	0.7663233804087421	0.7269753610237385
K18903	mobileOG_000237546	recF	0.7663233804087421	0.7373151935297932
K18903	K13017	wbpE, wlbC; UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	0.7663233804087421	0.7400798649138153
K18903	K09931	K09931; uncharacterized protein	0.7663233804087421	0.7460797621365598
K18903	K13018	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	0.7663233804087421	0.7476119514339613
K18903	K04768	acuC; acetoin utilization protein AcuC	0.7663233804087421	0.7478848190859309
K18903	K06413	spoVK; stage V sporulation protein K	0.7663233804087421	0.7494695310161148
K18903	K00819	rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]	0.7663233804087421	0.7501862829060224
K18903	K00612	nodU; carbamoyltransferase [EC:2.1.3.-]	0.7663233804087421	0.7502077639926102
K18903	mobileOG_000187109	smc	0.7663233804087421	0.7502891583793699
K18903	K07284	srtA; sortase A [EC:3.4.22.70]	0.7663233804087421	0.7504935188003042
K18903	K06902	UMF1; MFS transporter, UMF1 family	0.7663233804087421	0.7510471055221861
K18903	K05832	ABC.X4.P; putative ABC transport system permease protein	0.7663233804087421	0.7511236757422487
K18903	K00318	PRODH, fadM, putB; proline dehydrogenase [EC:1.5.5.2]	0.7663233804087421	0.7524325763850902
K18903	K07050	AARSD1, ALAX; misacylated tRNA(Ala) deacylase [EC:3.1.1.-]	0.7663233804087421	0.7529098359256199
K18903	K18218	tet35; tetracycline resistance efflux pump	0.7663233804087421	0.7541103893422898
K18903	K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	0.7663233804087421	0.7543097622193027
K18903	K00446	dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]	0.7663233804087421	0.75465209174503
K18903	K06373	spmA; spore maturation protein A	0.7663233804087421	0.75483963875835
K18903	K16785	ecfT; energy-coupling factor transport system permease protein	0.7663233804087421	0.7559429826355915
K18903	K03523	bioY; biotin transport system substrate-specific component	0.7663233804087421	0.7561086290832331
K18903	K01478	arcA; arginine deiminase [EC:3.5.3.6]	0.7663233804087421	0.7565796573739643
K18903	K19294	algI; alginate O-acetyltransferase complex protein AlgI	0.7663233804087421	0.7570706761227056
K18903	K03298	TC.DME; drug/metabolite transporter, DME family	0.7663233804087421	0.7580310785345423
K18903	K07403	nfeD; membrane-bound serine protease (ClpP class)	0.7663233804087421	0.7582772310231715
