ARG	feature	score_RF	score_Odds	name
K19095	K00003	0.0024785880977814	-1.2221433658341114	K00003 hom; homoserine dehydrogenase [EC:1.1.1.3]
K19095	K00015	3.1192479779920847e-17	-0.168951654790272	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K19095	K00024	0.0004223993885065	-0.9728319018321868	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K19095	K00042	0.0004973272566451	-0.3419612959342072	K00042 garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K19095	K00064	8.439727448874725e-17	-0.1694481353255852	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K19095	K00074	0.0001160398093464	-0.7660365421675018	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K19095	K00078	1.6491354847183912e-16	-0.1672734108501774	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K19095	K00097	1.9771817925407198e-16	0.8204480131228726	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K19095	K00104	0.0001677767450573	-0.768537201021285	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K19095	K00108	0.002036490730988	-0.6135198865259063	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K19095	K00111	2.380302018724541e-16	0.2940760227225643	K00111 glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K19095	K00113	0.0030840800766286	1.234936364070364	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K19095	K00121	6.053841557229234e-05	0.978880754619532	K00121 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K19095	K00127	0.0004496832718336	-0.2963566390357173	K00127 fdoI, fdsG; formate dehydrogenase subunit gamma
K19095	K00135	3.9996057260861264e-17	0.5844946547973613	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K19095	K00138	1.0126672588896342e-05	0.7556179158304964	K00138 aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K19095	K00147	4.573990492307502e-17	0.167697008025285	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K19095	K00161	1.867596737303373e-16	-0.7648141971293788	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K19095	K00163	1.124901972073427e-16	0.7582195545940311	K00163 aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]
K19095	K00164	8.685483013721675e-17	0.3003782980054376	K00164 OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
K19095	K00174	1.3416885718071e-08	-0.4938821133653343	K00174 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
K19095	K00208	0.0008081432560762	-0.7739759311911334	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
K19095	K00219	7.219268925955564e-05	1.0738794997611345	K00219 fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]
K19095	K00231	7.476054621602433e-07	-0.3447000602169744	K00231 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K19095	K00242	2.9069938599507672e-05	0.7585499123569438	K00242 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K19095	K00243	0.0009660250809022	0.9898950605579068	K00243 K00243; uncharacterized protein
K19095	K00249	8.371323883868156e-05	0.3763270726525343	K00249 ACADM, acd; acyl-CoA dehydrogenase [EC:1.3.8.7]
K19095	K00252	0.0004465875764703	-0.6934479813431881	K00252 GCDH, gcdH; glutaryl-CoA dehydrogenase [EC:1.3.8.6]
K19095	K00254	1.889778685599963e-16	0.3755386696593539	K00254 DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]
K19095	K00266	1.336487345957759e-16	0.0943446181743861	K00266 gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K19095	K00278	1.2287199766317743e-16	0.3727250737081891	K00278 nadB; L-aspartate oxidase [EC:1.4.3.16]
K19095	K00282	1.711756568012287e-16	-0.2073246650350188	K00282 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K19095	K00285	1.6211615206803453e-05	0.8754433244428568	K00285 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
K19095	K00311	0.0011008348842851	1.013761516207483	K00311 ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K19095	K00318	3.1517397588068385e-16	-0.1680645911422029	K00318 PRODH, fadM, putB; proline dehydrogenase [EC:1.5.5.2]
K19095	K00322	0.0002148048222391	-0.132748811380068	K00322 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K19095	K00324	4.482073746369656e-07	0.6798074709224865	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
K19095	K00325	1.7086667875093548e-16	0.6900434389849742	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
K19095	K00333	2.7245912535975143e-05	-0.6599598956417649	K00333 nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
K19095	K00336	0.0006191293778965	0.8524170846004424	K00336 nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K19095	K00337	2.343329786308391e-05	0.537798262373054	K00337 nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
K19095	K00342	0.0001762404218328	0.6720886260645064	K00342 nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
K19095	K00362	2.7698435788719748e-05	0.7168284158174066	K00362 nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K19095	K00363	2.896085157989001e-06	0.7345696235423715	K00363 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K19095	K00372	0.000537260222583	1.1142461638884529	K00372 nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K19095	K00375	1.6308779994994375e-05	0.7080930175702035	K00375 K00375; GntR family transcriptional regulator / MocR family aminotransferase
K19095	K00380	0.000548518423878	1.2039147864103046	K00380 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K19095	K00392	1.2949857411949695e-16	-0.1118876187961916	K00392 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K19095	K00405	0.0015396855891382	1.137827796695889	K00405 ccoO; cytochrome c oxidase cbb3-type subunit II
K19095	K00411	0.0008815421341585	0.9843473213130663	K00411 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K19095	K00424	0.0189142743701125	1.3308792873288324	K00424 cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K19095	K00446	2.105088693272084e-16	-0.0236936297236492	K00446 dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]
K19095	K00449	1.4166514958487608e-16	-0.2418898620791907	K00449 pcaH; protocatechuate 3,4-dioxygenase, beta subunit [EC:1.13.11.3]
K19095	K00457	7.500445529926297e-05	0.7262775568342197	K00457 HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K19095	K00479	1.232490528646493e-16	-0.0747507029094295	K00479 gbcA; glycine betaine catabolism A
K19095	K00481	2.123777120961058e-05	-0.2758926493403914	K00481 pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2]
K19095	K00500	0.0007860118740419	1.1337039154218662	K00500 phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K19095	K00528	6.276636444765576e-05	0.7677229043459162	K00528 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K19095	K00548	7.14271938979893e-17	0.1150809180081861	K00548 metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K19095	K00549	2.335368847669377e-16	0.5627238315379917	K00549 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K19095	K00564	1.6169194551973228e-06	0.7739467699119078	K00564 rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K19095	K00568	8.944763381435015e-09	0.7331334465981092	K00568 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
