ARG	feature	score_RF	score_Odds	name
K18352	K00016	0.0001455536709293	0.0428623270473759	K00016 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K18352	K00020	0.0010421298044351	0.8782046725061463	K00020 HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
K18352	K00023	0.0002589776935204	-0.1106016886363972	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K18352	K00024	0.0001443003741249	0.4015754199254316	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K18352	K00027	0.0002101186047391	0.2671220282632011	K00027 ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K18352	K00033	0.0013100493048645	0.8498741334391299	K00033 PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
K18352	K00041	0.0001982396746005	-1.0602087283776094	K00041 uxaB; tagaturonate reductase [EC:1.1.1.58]
K18352	K00042	0.0005012654111995	0.3081681653580528	K00042 garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K18352	K00064	0.0014011411957601	0.6549116847708356	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K18352	K00077	0.0001976112755032	0.3276912129610788	K00077 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K18352	K00102	0.000366475703507	-0.191879303318819	K00102 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K18352	K00121	0.0001181042648146	-0.3309687338138201	K00121 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K18352	K00123	0.0006605720887479	-0.5558638244325893	K00123 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K18352	K00128	0.0003177181735729	0.5190134160478395	K00128 ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
K18352	K00135	0.0010371990431497	0.606877252337249	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K18352	K00140	0.004483056465984	0.974970077684045	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
