KO	feature	name	probability_default	probability
K18833	K03586	ftsL; cell division protein FtsL	0.0043827270167246	0.0052852052194554
K18833	mobileOG_000367792	cca	0.0043827270167246	0.0052982551602696
K18833	K11085	msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	0.0043827270167246	0.0053047345215503
K18833	K03615	rnfC; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]	0.0043827270167246	0.0053142158288555
K18833	human_gut		0.0043827270167246	0.0054053423112886
K18833	K01886	QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]	0.0043827270167246	0.0054482719962241
K18833	mobileOG_000156238	hfq	0.0043827270167246	0.0054903266551912
K18833	K06518	cidA; holin-like protein	0.0043827270167246	0.0055417407878631
K18833	mobileOG_000034793	diaA	0.0043827270167246	0.0057102387924933
K18833	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	0.0043827270167246	0.005847513146017
K18833	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family	0.0043827270167246	0.006026974626175
K18833	K03978	engB; GTP-binding protein	0.0043827270167246	0.0060780694075307
K18833	K01737	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	0.0043827270167246	0.006120688785158
K18833	K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]	0.0043827270167246	0.0062636547873104
K18833	K04084	dsbD, dipZ; thioredoxin:protein disulfide reductase [EC:1.8.4.16]	0.0043827270167246	0.0063672547309801
K18833	K08307	mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]	0.0043827270167246	0.0064405919513003
K18833	K02527	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	0.0043827270167246	0.0065203436728436
K18833	mobileOG_000329394	nusB	0.0043827270167246	0.0065766128565824
K18833	K03270	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	0.0043827270167246	0.0066956567411958
K18833	K09158	K09158; uncharacterized protein	0.0043827270167246	0.0067440658503093
K18833	K06192	pqiB; paraquat-inducible protein B	0.0043827270167246	0.0070480810908775
K18833	mobileOG_000089681	dnaG	0.0043827270167246	0.007169320733648
K18833	K07574	yhbY; RNA-binding protein	0.0043827270167246	0.0085796904281285
K18833	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase	0.0043827270167246	0.0100223485788182
K18833	K01952	PFAS, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0.0043827270167246	0.0108395417539366
