ARG	feature	score_RF	score_Odds
K19350	K00023	0.0001119089100431	-0.4998765079528132
K19350	K00024	0.0006421962139724	-0.294242401773394
K19350	K00027	0.0005818300863433	0.3571593766480441
K19350	K00031	0.0004761799020812	0.2213674214213654
K19350	K00036	0.0013052958771394	-0.2723327839725137
K19350	K00038	0.0002246224418112	0.1045712776198059
K19350	K00091	0.0038045230646985	-1.1676039936418998
K19350	K00097	0.000551898787281	-0.8090064255348675
K19350	K00102	0.0005149518287601	0.2262392747431669
K19350	K00104	0.0004344282136279	-0.0027753397444297
K19350	K00108	0.0071423251949904	-1.2992010654754411
K19350	K00121	0.000959643914705	-1.0890312376039537
K19350	K00138	0.0005132903962727	-0.4242772958747384
K19350	K00148	9.465219201827686e-06	0.0034608637397282
K19350	K00163	0.0063846833243263	-1.1735402878005594
K19350	K00164	0.0017884723884242	-0.6118051618984182
K19350	K00208	0.0001573631426973	0.043125658417113
K19350	K00228	0.0023916071674021	-1.0433246509604863
K19350	K00231	0.0004303952488252	0.1846870754703554
K19350	K00241	0.0008436417674546	-0.5209725135038591
K19350	K00242	0.0019093277688377	-1.0546076543812182
K19350	K00243	0.0001889129496982	0.4653182462396162
K19350	K00248	0.0002947687550865	0.4308676627437476
K19350	K00252	0.0115317826082261	-1.3872726960525052
K19350	K00254	0.0197462437545606	-1.2862236096963175
K19350	K00261	0.000319520188847	-0.322317520048472
K19350	K00266	0.00057527813986	-0.2869195021179689
K19350	K00274	3.068137580473432e-05	0.0370587930475963
K19350	K00275	0.0250476736533615	-1.408686915332939
K19350	K00281	0.0188356659340676	-1.3645235489456953
K19350	K00282	0.0014889022270809	0.7691269755948944
K19350	K00283	0.0015304642721141	0.7760196579343692
K19350	K00311	0.0002605094282389	-0.7811540207740167
K19350	K00322	0.0001881125671851	-1.0237883713050917
K19350	K00324	0.0024942889626104	-0.9595907903945168
K19350	K00330	0.0002732742913927	-0.4814133505847245
K19350	K00331	0.0003585950256968	-0.5337353568848776
K19350	K00333	0.0002392049150187	-0.2560857725312033
K19350	K00336	0.0005881980531313	-0.9528496859312844
K19350	K00341	0.0002982700019045	-0.5191870484390402
K19350	K00342	0.0004515852528989	-0.7586557717842034
K19350	K00343	0.0003502803157371	-0.528782959428905
K19350	K00348	0.0006452931150707	-0.4428179784508401
K19350	K00349	0.0008841233237913	-0.5609271668693567
K19350	K00350	0.0007013208622946	-0.5553744962660723
K19350	K00351	0.0007022068143139	-0.4451624165936504
K19350	K00362	0.0007657121776372	-0.6795147105382812
K19350	K00363	0.000571133035213	-0.6113405802535382
K19350	K00375	0.0002405748151692	0.0233202863639914
K19350	K00383	0.0004247107338271	-0.6252814986464019
K19350	K00390	0.0002620292724519	-0.4465706105254012
K19350	K00392	0.0005127839037837	-1.4875991957194967
K19350	K00404	0.0002505891901549	-0.6552284005123913
K19350	K00405	0.0002717965105223	-0.6516307613787431
K19350	K00406	0.0003710232508671	-0.7137542884312011
K19350	K00407	0.0003667261431261	-0.7749696689634177
K19350	K00411	0.0002594635141046	-0.812040348769786
K19350	K00413	0.0001564803694459	-0.8123555304489046
K19350	K00424	0.0002644929764176	-1.4426603760897998
K19350	K00449	0.000260188449707	-1.6229268607141982
K19350	K00457	0.0036157964547396	-0.8341792775930577
K19350	K00526	0.0007237967114317	-0.0710605763878296
K19350	K00528	0.0026566210130653	-1.0438124081558209
K19350	K00548	0.0009043752529562	-0.5285719654003047
K19350	K00568	0.0011330802814106	-0.8900421436770375
K19350	K00570	0.0008030849008013	-0.2857650895466596
K19350	K00573	0.0006353664760262	-0.7355755529692269
K19350	K00574	0.0018007560999217	-0.9006051240420495
K19350	K00598	0.000580002391439	-1.6337303105036385
K19350	K00611	0.0002356528188245	0.045031877370087
K19350	K00626	0.0022161129245312	-0.3597231264669925
K19350	K00627	0.0008494030328587	-0.4556359452454888
K19350	K00632	0.000733027245447	-0.3427369473911878
K19350	K00635	5.784327180170913e-05	-1.400054692334252
K19350	K00647	0.0002444435050276	-0.8440009632560297
K19350	K00651	0.0006275910917849	0.6296112782073033
K19350	K00656	0.0013242740505476	0.6350440191788492
K19350	K00658	0.0014882595960369	-0.5557373948716406
K19350	K00666	0.0004331071302693	0.1824707527876138
K19350	K00674	0.0232160300785336	-1.3792778498943603
K19350	K00675	0.0003160128816666	-0.5315195995528494
K19350	K00677	0.0015496946851379	-0.761793049590771
K19350	K00688	0.0004906494242825	0.2625232426299933
K19350	K00703	0.0004647230058605	0.3543359590947864
K19350	K00705	0.0005095671571909	-0.1151312550824731
K19350	K00721	0.0009849092686264	-0.6672606910426607
K19350	K00728	0.0002491896690623	-0.7529454131621758
K19350	K00748	0.0011701234043479	-0.751182618294365
K19350	K00754	0.0005711178706313	0.6869401801539069
K19350	K00758	0.0008122048077747	-1.5874048183330494
K19350	K00759	0.0003267662287788	0.0739182533936167
K19350	K00768	0.0003720849037194	-0.3115784564997545
K19350	K00784	0.0004718763487004	0.264828042754448
K19350	K00795	0.000165793875788	-0.8037310195621912
K19350	K00821	0.0002380735974012	-0.0873354079655674
K19350	K00822	0.0001014450671808	-1.01393807299881
K19350	K00847	0.0004565039425644	-0.1700099382961798
K19350	K00850	0.0032435649138689	0.8573375870470806
K19350	K00851	0.0018343861299606	-1.0491156645849096
K19350	K00856	0.0005313005353523	-0.8795819636877413
K19350	K00857	0.0006405655587457	0.1196199902513304
K19350	K00860	0.0002704866403535	0.4180544364474565
K19350	K00864	0.0007383623396058	0.0404242705320482
K19350	K00865	0.0003163659422048	0.2351569310900445
K19350	K00874	0.0012900591845005	-0.24349899358112
K19350	K00876	0.0010864640069376	0.6948846537431659
K19350	K00878	0.0012248711796304	0.770932070496193
K19350	K00883	0.0001112364878674	-1.003933889904657
K19350	K00886	0.0006465900213187	-1.0627039488807857
K19350	K00903	0.0004056752063595	0.5674828783316609
K19350	K00946	0.0005914680027755	-0.6537548891450555
K19350	K00949	0.00141009316769	0.7744921652504163
K19350	K00955	9.713641289043548e-05	-1.0193641633017831
K19350	K00956	0.0124517584193242	-1.2239265439750184
K19350	K00975	0.0007063507925507	0.1321811839273011
K19350	K00979	0.0005773619236849	-0.6833572591999284
K19350	K00982	0.0067697725854848	-1.121567022787749
K19350	K00990	0.0009619695423874	-0.8560752232484181
K19350	K00992	0.0003418874316356	-0.7532815902650465
K19350	K01029	0.0015562247076105	-0.3533151061003213
K19350	K01039	0.0001114440201026	-0.5636120885384154
K19350	K01057	0.0021531369181497	-0.8240013429947513
K19350	K01070	0.0002822384390208	-0.9026530982271506
K19350	K01081	0.0002882577535567	0.2645039420634895
K19350	K01083	2.958302453018012e-05	-0.9065518869441076
K19350	K01089	0.0006943503224038	-0.9714877830481184
K19350	K01118	0.0002388562785771	-0.0887901156157784
K19350	K01126	0.0009053804942699	-0.1389394766668934
K19350	K01129	0.000719861439841	-0.7420384233564354
K19350	K01144	0.0002875457409938	-0.934643661787916
K19350	K01167	0.0001722567631499	-0.42865382102246
K19350	K01187	0.0002233475268015	-0.4648550842671871
K19350	K01200	0.0006496391246521	0.5304502696588472
K19350	K01206	0.0009519223726682	-0.1918011071634801
K19350	K01251	0.0017778509269334	-0.7976174348603726
K19350	K01256	0.004350284389146	-1.0125317607960662
K19350	K01262	0.0002142001426496	0.144341916216322
K19350	K01266	4.35489709976204e-05	0.1707629011173571
K19350	K01271	0.004120676140411	0.8426543173718757
K19350	K01278	0.0015488007280024	-1.142250340975462
K19350	K01284	0.0037216630832727	-1.3479759920339027
K19350	K01297	0.000505249700448	0.1892147985223483
K19350	K01299	0.0004981175429479	0.5388876042073925
K19350	K01302	0.0006657309748008	-1.425640106303536
