KO	feature	MI	name
K18815	K03313	0.0081716223704199	nhaA; Na+:H+ antiporter, NhaA family
K18815	K04758	0.0080844503137599	feoA; ferrous iron transport protein A
K18815	K02073	0.0077962816766681	metQ; D-methionine transport system substrate-binding protein
K18815	K02072	0.0076061443766222	metI; D-methionine transport system permease protein
K18815	K07054	0.0075983930439792	K07054; uncharacterized protein
K18815	K03724	0.0075646846676756	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
K18815	K07095	0.0074780536308651	K07095; uncharacterized protein
K18815	K07126	0.0074718419872564	K07126; uncharacterized protein
K18815	K00847	0.007430095976364	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K18815	K10680	0.0073358395640144	nemA; N-ethylmaleimide reductase [EC:1.-.-.-]
K18815	K02420	0.0073164953563488	fliQ; flagellar biosynthetic protein FliQ
K18815	mobileOG_000031464	0.0072945652048963	mutT
K18815	K07124	0.0072599423290019	K07124; uncharacterized protein
K18815	K00362	0.007251040291106	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K18815	K01760	0.0072507742911124	metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
K18815	K06872	0.0072138849183396	K06872; uncharacterized protein
K18815	K02575	0.0071882732148313	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K18815	K01480	0.0071516639829949	speB; agmatinase [EC:3.5.3.11]
K18815	K03412	0.0071230650354752	cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]
K18815	K02011	0.0070854717517186	afuB, fbpB; iron(III) transport system permease protein
K18815	K03767	0.0070419123854081	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K18815	K06975	0.0069859855614926	K06975; uncharacterized protein
K18815	K07799	0.00693673042426	mdtA; membrane fusion protein, multidrug efflux system
K18815	K00375	0.006924726857217	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K18815	K06867	0.0068969896853993	K06867; uncharacterized protein
K18815	K22479	0.0068901974791966	argA; N-acetyltransferase
K18815	mobileOG_000000370	0.0068671948401713	dnaE2
K18815	K11263	0.006842970032267	bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K18815	K11741	0.0068309353100515	sugE; quaternary ammonium compound-resistance protein SugE
K18815	K03640	0.0067898655459651	pal; peptidoglycan-associated lipoprotein
K18815	K01912	0.006751042604935	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K18815	K20509	0.0067429455549123	madB, oadB, gcdB, mmdB; carboxybiotin decarboxylase [EC:7.2.4.1]
K18815	K14987	0.0067059262647746	fixJ; two-component system, LuxR family, response regulator FixJ
K18815	K03651	0.0066734324861985	cpdA; 3,5-cyclic-AMP phosphodiesterase [EC:3.1.4.53]
K18815	mobileOG_000077438	0.0066493421598803	polX
K18815	K01512	0.0066478808467808	acyP; acylphosphatase [EC:3.6.1.7]
K18815	K02229	0.0066446107267361	cobG; precorrin-3B synthase [EC:1.14.13.83]
K18815	K03119	0.0065532892201688	tauD; taurine dioxygenase [EC:1.14.11.17]
K18815	K07507	0.0065209077320476	mgtC; putative Mg2+ transporter-C (MgtC) family protein
K18815	K00363	0.0064980277380767	nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K18815	K00027	0.0064890114330334	ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]
K18815	K04486	0.0064614097657148	E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]
K18815	K18989	0.0064417361117125	vexF; multidrug efflux pump
K18815	K00012	0.0064202599964198	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K18815	K00675	0.0064034196902256	nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]
K18815	K05881	0.0063821671908436	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]
K18815	K01610	0.0063679185618545	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K18815	K15520	0.0063600596684078	mshD; mycothiol synthase [EC:2.3.1.189]
K18815	K00457	0.0063480324153812	HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]
K18815	K06881	0.0063367093586781	nrnA; bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]
