ARG	feature	score_RF	score_Odds
K18816	K00012	0.0005249656244568	-0.1821485611008343
K18816	K00018	0.0008863725380469	0.1795975093802568
K18816	K00020	0.0010170958149476	-0.1089736729869244
K18816	K00023	0.0002881737942326	0.0228536183068225
K18816	K00027	0.0012258296719872	0.0581018428055788
K18816	K00029	0.000856857441753	-0.0045273058873681
K18816	K00038	0.0010089129834715	-0.2738086224767138
K18816	K00042	0.0003100427917025	-0.0344322485444721
K18816	K00074	0.0010024855331296	0.0595092701817265
K18816	K00104	0.0005688278150284	-0.0724788268608531
K18816	K00108	0.0003883911064549	-0.1318659077008039
K18816	K00116	0.0006379558606296	-0.0122298707991313
K18816	K00121	0.0002946690809647	0.1228592904776691
K18816	K00147	0.0004309341841042	0.0485565659293223
K18816	K00161	0.00066407632955	-0.0879545799406335
K18816	K00174	0.0005773607805998	-0.0810056559385315
K18816	K00208	0.0011235595257767	-0.0772935800456432
K18816	K00231	0.0016506964335389	-0.3649935298446747
K18816	K00239	0.0003409621962367	-0.2200066526306261
K18816	K00241	0.0010764290470731	-0.2843782301835914
K18816	K00242	0.0001401041285659	-0.0695123259988778
K18816	K00243	0.0007104408567668	0.2226497541190824
K18816	K00248	0.001624978851207	0.2043924576879235
K18816	K00252	0.0009539085894806	-0.0166241339698301
K18816	K00259	0.0007077571334003	-0.158826215027806
K18816	K00282	0.0012944737208999	0.2054481486847513
K18816	K00283	0.0012626736361361	0.2058591286470172
K18816	K00311	0.0003621919897258	0.1425320383451647
K18816	K00324	0.0004612696069314	0.0173676691853691
K18816	K00325	0.000495251685649	0.0253923371295554
K18816	K00332	0.0002529969097247	-0.1765051965509101
K18816	K00333	0.00037507217436	-0.1422962883671055
K18816	K00341	0.0006712298657987	-0.078354572447336
K18816	K00351	0.0007243954153936	-0.055471075748294
K18816	K00363	0.0006436569605483	-0.0855483026751988
K18816	K00374	0.0006507776846737	-0.14493559251041
K18816	K00375	0.0020392057373297	0.1082492375676157
K18816	K00380	0.0008326729538315	0.0203218308045071
K18816	K00392	0.0021484368548689	-0.5138105548778329
K18816	K00404	0.0002710514615832	0.0877641881625817
K18816	K00406	0.0006703004652733	0.0847948006040757
K18816	K00411	0.0001650919053929	0.0556146350023176
K18816	K00449	0.0005247820788576	-0.0647556499699735
K18816	K00451	0.000703917543896	0.0154789519219096
K18816	K00453	0.0011576712445015	-0.0525754974928005
K18816	K00457	0.0011706367080159	0.0302769815659201
K18816	K00479	0.0007948720141313	0.048885417909621
K18816	K00507	0.0020695008853417	0.1331629318609034
