KO	feature	name	probability_default	probability
K19211	K03973	pspC; phage shock protein C	0.0006993220032572	0.0007993142679591
K19211	K07071	K07071; uncharacterized protein	0.0006993220032572	0.0007993200693205
K19211	K09014	sufB; Fe-S cluster assembly protein SufB	0.0006993220032572	0.0007993200693205
K19211	K03672	trxC; thioredoxin 2 [EC:1.8.1.8]	0.0006993220032572	0.0008989389198302
K19211	K00703	glgA; starch synthase [EC:2.4.1.21]	0.0006993220032572	0.0008990286494483
K19211	K10820	ytfR; galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	0.0006993220032572	0.0008991500687703
K19211	K00374	narI, narV; nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]	0.0006993220032572	0.0008991780298305
K19211	mobileOG_000367431	pilT	0.0006993220032572	0.0008991858310375
K19211	K19222	menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	0.0006993220032572	0.0008992195650114
K19211	K01716	fabA; 3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	0.0006993220032572	0.0008992364925197
K19211	K01082	cysQ, MET22, BPNT1; 3(2), 5-bisphosphate nucleotidase [EC:3.1.3.7]	0.0006993220032572	0.0008992562843959
K19211	K03579	hrpB; ATP-dependent helicase HrpB [EC:3.6.4.13]	0.0006993220032572	0.0008992572411913
K19211	K08484	ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]	0.0006993220032572	0.0008992939666247
K19211	K03684	rnd; ribonuclease D [EC:3.1.13.5]	0.0006993220032572	0.0009991982995553
K19211	K10439	rbsB; ribose transport system substrate-binding protein	0.0006993220032572	0.0009992881630201
K19211	K05592	deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	0.0006993220032572	0.0009993113670073
K19211	K07054	K07054; uncharacterized protein	0.0006993220032572	0.0010992118182282
K19211	mobileOG_000213194	mazG	0.0006993220032572	0.0010992176453387
K19211	K11070	potC; spermidine/putrescine transport system permease protein	0.0006993220032572	0.0011990631423014
K19211	K01738	cysK; cysteine synthase [EC:2.5.1.47]	0.0006993220032572	0.001199124878343
K19211	K11073	potF; putrescine transport system substrate-binding protein	0.0006993220032572	0.0011991666915735
K19211	K01792	E5.1.3.15; glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	0.0006993220032572	0.0011992253402728
K19211	K00852	rbsK, RBKS; ribokinase [EC:2.7.1.15]	0.0006993220032572	0.0011992749522736
K19211	mobileOG_000166773	topA	0.0006993220032572	0.0012992859083318
K19211	K02837	prfC; peptide chain release factor 3	0.0006993220032572	0.0016993000861969
