ARG	feature	score_RF	score_Odds
K18792	K00015	9.984485266439834e-05	-0.511407487019474
K18792	K00023	0.0007701419445851	0.0128317055359048
K18792	K00024	0.0013605996794734	-0.7510187719675007
K18792	K00031	0.0003850229914258	0.8464079037214259
K18792	K00038	9.716806122924294e-07	-0.4450611157879535
K18792	K00064	0.0002042566068625	-0.5119045582410338
K18792	K00074	0.0006242209675332	0.0791088668141063
K18792	K00078	7.500055477590158e-07	-0.50972940242447
K18792	K00091	2.9170245703855408e-05	-0.6236554752772322
K18792	K00097	0.0001552685723646	0.5986236115716481
K18792	K00104	0.0020678323833786	-0.5467097552666116
K18792	K00121	0.0007351807354617	1.3213768662848209
K18792	K00127	0.005726458323809	1.4441812957232765
K18792	K00128	0.0001643996758618	-0.6306892989685953
K18792	K00140	0.0002591422239484	0.4276041250039835
K18792	K00147	1.8644059543481702e-16	0.5101525575739054
K18792	K00161	0.0001409356664574	-1.1072921387331718
K18792	K00163	2.5232340401200132e-05	1.1006966514646612
K18792	K00164	3.936180275187695e-16	0.642836340028524
K18792	K00174	2.025399519980844e-16	-0.8363461726436239
K18792	K00175	6.547875720767862e-06	-0.824696838088681
K18792	K00228	2.946102605517285e-05	1.1113190678155234
K18792	K00239	2.1029845811822462e-06	0.5361597074148646
K18792	K00242	7.465131910754722e-06	1.101026715367801
K18792	K00252	0.0005553393382792	-0.1405887494297387
K18792	K00254	3.267238912777926e-16	0.7179985364120481
K18792	K00262	0.0027535879037115	0.5414750652433029
K18792	K00263	0.0001804017884759	0.1153648974737934
K18792	K00266	3.234848874976545e-16	0.4367992066067678
K18792	K00275	5.708905858954442e-06	0.7854097500476626
K18792	K00278	2.743356394015063e-05	0.715185647775503
K18792	K00282	3.000747556835727e-16	-0.5497809037051673
K18792	K00287	2.138837191232895e-16	0.5863829583932627
K18792	K00290	1.4717637228766676e-05	-0.596415237694488
K18792	K00322	0.0015687474802916	0.7124682242916791
K18792	K00324	4.235769466331846e-05	1.0222800993562375
K18792	K00325	2.0746224579935563e-07	1.0325167073997714
K18792	K00330	0.0004163481489864	0.7786006656045493
K18792	K00333	0.0004720650593433	-0.438125767532562
K18792	K00334	0.0006969531732321	0.7991098202826532
K18792	K00336	0.0014548975448975	1.194901011295251
K18792	K00337	0.0005863085561014	0.8802638534296496
K18792	K00338	0.0004093169674437	0.838877696273373
K18792	K00340	0.0004535179732193	0.7759664408309604
K18792	K00341	0.0005609367254048	0.7755740019673075
K18792	K00342	0.0007053685119848	1.0145604296649466
K18792	K00375	0.0001869961501493	0.486262578727916
K18792	K00381	0.000307046600789	1.2074629549825433
K18792	K00383	0.0013474020371434	1.325978116194863
K18792	K00392	7.416372346915566e-17	-0.4543421479511924
K18792	K00424	0.0198605041680524	1.586242331752194
K18792	K00446	1.1834268402776196e-05	-0.3661482416157841
K18792	K00448	0.0001975988456424	0.0293365944996345
K18792	K00449	0.0001177440623407	-0.0200310745977759
K18792	K00457	0.0015133500862425	-0.1188701111633963
K18792	K00479	0.0004907898342161	0.1471216249632065
K18792	K00481	0.0004004909105198	-0.0540362095855643
K18792	K00548	3.482296070016692e-06	0.4575356398368675
K18792	K00549	0.0001388164158205	0.3408848381340307
K18792	K00563	0.0015888385984202	0.933305909477848
K18792	K00564	0.0001586533377903	0.5521193376898188
K18792	K00567	0.0001469838799011	0.7347983925671041
K18792	K00568	2.3045567983383117e-16	1.0756093389149997
K18792	K00573	1.0303262438044972e-06	0.8690795311187461
K18792	K00588	0.0001422896908316	-0.449485404988512
K18792	K00605	5.1808544429037184e-06	0.4594977246963057
K18792	K00619	3.0482777866738597e-16	-0.4728527677303481
K18792	K00626	2.0653531104578174e-16	0.5000558992697925
K18792	K00627	2.4461741295945773e-16	0.6573534779845039
K18792	K00632	2.103630070235161e-05	0.8305401805678557
K18792	K00640	1.6133811564112488e-16	0.4495179392343168
K18792	K00645	3.570209526011933e-16	0.4914923418124992
K18792	K00652	5.255583503077956e-05	1.0216098609648672
K18792	K00658	9.174303436382535e-17	0.6139385764428847
K18792	K00666	0.0004315875141795	0.0528989744560107
K18792	K00674	3.2739726806464e-16	0.737605295011719
K18792	K00675	0.0008523746208355	0.4851609609678365
K18792	K00677	2.6640879891544587e-16	0.8919278627945925
K18792	K00697	0.0001732097957624	-0.0826506120613347
K18792	K00703	0.0003176712680488	0.122636298831679
K18792	K00728	2.2445085481952674e-16	-0.4693381967760239
K18792	K00748	2.7651088293096676e-16	0.9015731138546024
K18792	K00756	1.9028921680353374e-16	-0.485248769301454
K18792	K00759	3.6098420032599616e-05	0.4558638137340595
K18792	K00772	3.9903126110464224e-16	-0.5837850476833125
