ARG	feature	score_RF	score_Odds
K18214	K00003	0.0016533615804366	0.848856434246491
K18214	K00012	0.0010870431332346	-0.279488649950348
K18214	K00015	0.0002339898191814	-0.3636896598638001
K18214	K00016	0.001133121181779	0.5997441752195751
K18214	K00018	0.0005544097675984	0.2052588110734733
K18214	K00020	0.0003569798051253	-0.2467395435170058
K18214	K00023	0.0001652858013584	-0.4064529712363964
K18214	K00029	0.0041630075284922	-0.9268389101665152
K18214	K00038	0.0002830015291042	-0.297908649742292
K18214	K00074	0.0002967866237391	-0.1992811515185298
K18214	K00078	0.000317657857914	0.2671452690584365
K18214	K00091	0.0018118635161663	-0.9908861213787632
K18214	K00104	0.0012838441624497	0.1956116561932499
K18214	K00116	0.0041083878348079	-1.006226626423096
K18214	K00121	0.0029268685474604	-1.1313911322537251
K18214	K00130	0.0005804527956808	-0.4457412938251488
K18214	K00135	0.0007994395529713	-0.5664446628985189
K18214	K00138	0.0005422836369608	-0.581726289681172
K18214	K00147	0.0003890091464614	-0.090805997740017
K18214	K00154	5.841107183625166e-05	-0.7823091778088369
K18214	K00163	0.0002716364786491	-0.3897418631077332
K18214	K00208	0.0086054161945425	-0.9780884467462834
K18214	K00219	0.0009677045209325	-0.4343017309045254
K18214	K00228	0.001006364986599	-0.8313818144546712
K18214	K00252	0.0006119870342886	-0.6338841228888986
K18214	K00263	0.0002520827491866	-0.3012386454418986
K18214	K00281	0.0028072764308503	-0.7544262568405884
K18214	K00282	0.0002634151612403	0.060044009225391
K18214	K00283	0.0001872640125854	0.0658436018795819
K18214	K00294	0.0007117872869372	-0.4647168379390943
K18214	K00311	6.748984030281899e-05	-0.5831195927247282
K18214	K00318	0.0002468341020772	-0.1005183594749554
K18214	K00324	0.0007026870249781	-0.0358583381558154
K18214	K00325	0.0008930049036723	-0.0256605948121399
K18214	K00330	0.0014104614530104	-0.719217387800545
K18214	K00333	0.0001463914074765	-0.4093984373374091
K18214	K00334	0.0003244168825089	-0.3770812727694927
K18214	K00336	0.0001432304867162	-0.4835272111587817
K18214	K00341	0.0017275782030101	-0.7223470164451639
K18214	K00342	0.0001526624765903	-0.4776135684173445
K18214	K00344	0.0080982987965476	-0.8776371634155395
K18214	K00362	0.0008506059967148	-0.6213058584377248
K18214	K00373	0.0003294838282943	-0.3675907403679708
K18214	K00375	0.001044174331543	0.0904445315988548
K18214	K00380	0.0011155667515846	-0.904994385227028
K18214	K00381	0.0003980497485429	-0.7337872826436068
K18214	K00392	0.0001274061000274	-0.306443589683972
K18214	K00404	9.00797703307839e-05	-0.4614421391961011
K18214	K00406	0.0002776826282904	-0.7567204332623678
K18214	K00411	2.5099435101551174e-05	-0.6128207924110539
K18214	K00413	6.667835725782495e-05	-0.6131226565665187
K18214	K00424	6.351268454181895e-05	-0.7773473519377673
K18214	K00428	0.000363956351202	-0.7201113543465334
K18214	K00446	0.0029681758903196	0.0849591570385569
K18214	K00451	0.0018345891877753	-0.7563054039588717
K18214	K00457	0.0042061700302081	-0.872690889888562
K18214	K00479	0.0003654337743584	-0.0077412337320553
K18214	K00528	0.0001542926869633	-0.2231066212942391
K18214	K00548	0.001454222935154	-0.5797246503200496
K18214	K00568	0.000413322513385	-0.6049299129817746
K18214	K00573	0.0006566174601897	-0.6269796495268589
K18214	K00574	0.0003188081897159	-0.072638655077058
K18214	K00588	0.0020102133630928	0.4727531198499296
K18214	K00626	0.0004820446724588	-0.3290347305482456
K18214	K00632	0.0004303793392149	-0.5007103689116198
K18214	K00639	0.000531965168768	-0.296994240191489
K18214	K00645	0.0004022213503535	-0.4107755276130146
K18214	K00652	0.0009644009225327	-0.4178457762689371
K18214	K00675	0.0002868086084028	-0.2212844859822857
K18214	K00677	0.0028478788119531	-0.7943850808622313
K18214	K00694	0.0001347976370502	-0.1532442355595388
K18214	K00703	0.0004594561316382	-0.0109107410900419
K18214	K00705	0.0071454337458614	0.6560886929648873
K18214	K00728	0.0008173629999315	-0.3164359032227685
