KO	feature	MI	name
K02547	K02421	0.0087329629307412	fliR; flagellar biosynthetic protein FliR
K02547	K02401	0.0086781839478258	flhB; flagellar biosynthetic protein FlhB
K02547	K03594	0.0084332896712628	bfr; bacterioferritin [EC:1.16.3.1]
K02547	K07160	0.0083430654641081	pxpA; 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
K02547	K01512	0.0080240584459536	acyP; acylphosphatase [EC:3.6.1.7]
K02547	K07507	0.0080143915666157	mgtC; putative Mg2+ transporter-C (MgtC) family protein
K02547	K06872	0.0079821686354888	K06872; uncharacterized protein
K02547	K01760	0.0079725017561509	metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
K02547	K01809	0.007947591738145	manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K02547	K11070	0.0079370565319116	potC; spermidine/putrescine transport system permease protein
K02547	K00375	0.0079273896525734	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K02547	K10439	0.0078523993243009	rbsB; ribose transport system substrate-binding protein
K02547	K02406	0.0078017202211796	fliC; flagellin
K02547	K01480	0.0077933973628599	speB; agmatinase [EC:3.5.3.11]
K02547	K03767	0.0077856087556159	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K02547	K07010	0.0077823864625032	K07010; putative glutamine amidotransferase
K02547	K02011	0.0076921622553487	afuB, fbpB; iron(III) transport system permease protein
K02547	mobileOG_000031464	0.0076406055655457	mutT
K02547	K07646	0.0076212718068698	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K02547	K02575	0.0074633794443489	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K02547	K01912	0.0073622168683954	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K02547	K19776	0.0073602660647433	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
K02547	K08968	0.0073119316680534	msrC; L-methionine (R)-S-oxide reductase [EC:1.8.4.14]
K02547	K03773	0.0072668195644761	fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
K02547	K10227	0.0071443724261944	smoE, mtlE; sorbitol/mannitol transport system substrate-binding protein
K02547	K12658	0.0070878027863729	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
K02547	K07642	0.0070799265639411	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]
K02547	K06996	0.0070706483366632	K06996; uncharacterized protein
K02547	K22041	0.0070670373914902	comR; TetR/AcrR family transcriptional regulator, copper-responsive repressor
K02547	K07124	0.0070522891121289	K07124; uncharacterized protein
K02547	K09972	0.0070412590465891	aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
K02547	mobileOG_000277133	0.0070154807016877	
K02547	K01664	0.0069671463049976	pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]
K02547	K00822	0.0069639240118849	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]
K02547	K10228	0.0069607017187722	smoF, mtlF; sorbitol/mannitol transport system permease protein
K02547	K00830	0.0069607017187722	AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K02547	K07101	0.0069574794256598	K07101; uncharacterized protein
K02547	K15975	0.0069413679600963	K15975; glyoxalase family protein
K02547	K02099	0.0069413679600962	araC; AraC family transcriptional regulator, arabinose operon regulatory protein
K02547	K02039	0.0069381456669838	phoU; phosphate transport system protein
K02547	K02390	0.0069381456669835	flgE; flagellar hook protein FlgE
K02547	K00564	0.0069381456669835	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K02547	K09472	0.0069284787876457	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]
K02547	K06143	0.0069284787876457	creD; inner membrane protein
K02547	K11927	0.006915589615195	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K02547	K02416	0.0069027004427442	fliM; flagellar motor switch protein FliM
K02547	K01466	0.0068994781496315	allB; allantoinase [EC:3.5.2.5]
K02547	K08682	0.0068962558565189	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]
K02547	K05601	0.0068833666840683	hcp; hydroxylamine reductase [EC:1.7.99.1]
K02547	K01821	0.0068801443909555	praC, xylH; 4-oxalocrotonate tautomerase [EC:5.3.2.6]
