ARG	feature	score_RF	score_Odds	name
K18302	K00012	0.0005190024956015	0.3677918678077263	K00012 UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]
K18302	K00015	0.0008830009748673	0.6879920590589294	K00015 gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]
K18302	K00018	0.000648250934835	0.0695332734110116	K00018 hprA; glycerate dehydrogenase [EC:1.1.1.29]
K18302	K00029	0.000205756925094	0.4752529844156582	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18302	K00042	0.0001130516879502	0.294831805935749	K00042 garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K18302	K00064	0.0010483657741398	0.4719685482226655	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K18302	K00074	0.0009324249875506	0.446186546486964	K00074 paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
K18302	K00091	0.0004349048290584	0.0174465579761691	K00091 E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]
K18302	K00101	0.0002175223789383	0.3418188772072498	K00101 lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K18302	K00104	0.0006957686612299	0.3387599352332057	K00104 glcD; glycolate oxidase [EC:1.1.3.15]
K18302	K00113	0.0002390271726549	0.2120140650611507	K00113 glpC; glycerol-3-phosphate dehydrogenase subunit C
K18302	K00116	0.0004402457661253	-0.3979936334081482	K00116 mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K18302	K00123	0.0003150144551846	0.341415252939933	K00123 fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]
K18302	K00135	0.0002947594930756	0.1893250620961083	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
K18302	K00138	0.0001176131052525	-0.046958449602659	K00138 aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K18302	K00140	0.000285384432125	0.1225851589781824	K00140 mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18302	K00161	0.0003610215012963	-0.1245417620509828	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K18302	K00162	0.0003444258384759	-0.067575337781978	K00162 PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
K18302	K00174	0.0003387167572241	0.0939608797115555	K00174 korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
