KO	feature	name	probability_default	probability
K18554	K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	0.1052232566558696	0.108427886056788
K18554	K23264	purS; phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]	0.1052232566558696	0.108500493894871
K18554	K06196	ccdA; cytochrome c-type biogenesis protein	0.1052232566558696	0.1085060793183814
K18554	K09992	K09992; uncharacterized protein	0.1052232566558696	0.1086105431604275
K18554	K06886	glbN; hemoglobin	0.1052232566558696	0.1086591382425185
K18554	K04749	rsbV; anti-sigma B factor antagonist	0.1052232566558696	0.1086603985773025
K18554	K07104	catE; catechol 2,3-dioxygenase [EC:1.13.11.2]	0.1052232566558696	0.1086976635386372
K18554	K22210	DGLUCY; D-glutamate cyclase [EC:4.2.1.48]	0.1052232566558696	0.1088117456026892
K18554	K16843	slcC; (S)-sulfolactate dehydrogenase [EC:1.1.1.310]	0.1052232566558696	0.1089088857910098
K18554	K06996	K06996; uncharacterized protein	0.1052232566558696	0.1090913732496912
K18554	K00161	PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	0.1052232566558696	0.109354844267679
K18554	K01989	ABC.X4.S; putative ABC transport system substrate-binding protein	0.1052232566558696	0.1093717946803926
K18554	K00023	phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]	0.1052232566558696	0.1095520303144908
K18554	K23269	purL; phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]	0.1052232566558696	0.1096639629207069
K18554	K12132	prkC, stkP; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	0.1052232566558696	0.1098594719560386
K18554	K02259	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	0.1052232566558696	0.1101128306004619
K18554	K05350	bglB; beta-glucosidase [EC:3.2.1.21]	0.1052232566558696	0.1106052171057333
K18554	K02275	coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]	0.1052232566558696	0.1108094764849867
K18554	K23265	purQ; phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]	0.1052232566558696	0.1117120980953127
K18554	mobileOG_000057598	pcrA	0.1052232566558696	0.1123451172378678
K18554	K01768	E4.6.1.1; adenylate cyclase [EC:4.6.1.1]	0.1052232566558696	0.113081717544782
K18554	K03705	hrcA; heat-inducible transcriptional repressor	0.1052232566558696	0.1134642225276079
K18554	K02484	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]	0.1052232566558696	0.1139149951768557
K18554	K02274	coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]	0.1052232566558696	0.1147054217424988
K18554	K02435	gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	0.1052232566558696	0.1156784880249664
