ARG	feature	score_RF	score_Odds	name
K18218	K00016	0.0009412907205443	0.2672026036956056	K00016 LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]
K18218	K00023	0.0053441628062031	-0.6082858615686325	K00023 phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]
K18218	K00024	0.0009177651798211	-0.197333599899869	K00024 mdh; malate dehydrogenase [EC:1.1.1.37]
K18218	K00029	0.0006318288959132	-0.1917678353296509	K00029 E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
K18218	K00045	0.0004758473548015	-0.0420180671506636	K00045 E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]
K18218	K00060	0.00092030352688	0.0623866124710744	K00060 tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
K18218	K00064	0.0009184863092872	-0.2283198272903195	K00064 E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]
K18218	K00077	0.0007174832274942	0.0093810088562838	K00077 panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]
K18218	K00078	0.0024478733591131	0.3076189348888059	K00078 DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]
K18218	K00102	0.000842036020517	-0.4116445136872084	K00102 LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K18218	K00108	0.0006709207049272	-0.0846244788445184	K00108 betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K18218	K00116	0.0005932055760864	0.2107537826605385	K00116 mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]
K18218	K00121	0.0003419959560203	-0.2116172031538772	K00121 frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]
K18218	K00124	0.0003961572985942	-0.0301611257394172	K00124 fdoH, fdsB; formate dehydrogenase iron-sulfur subunit
K18218	K00138	0.0012931123283027	0.0534632784936141	K00138 aldB; aldehyde dehydrogenase [EC:1.2.1.-]
K18218	K00147	0.0005786442668983	-0.0052335358981016	K00147 proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]
K18218	K00148	0.000402339044062	0.0892290387781408	K00148 fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
K18218	K00154	0.0003672357432032	-0.1004809326350249	K00154 E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]
K18218	K00161	0.0007297688879912	-0.1746531071179171	K00161 PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
K18218	K00228	0.000196992201565	-0.1796989022161312	K00228 CPOX, hemF; coproporphyrinogen III oxidase [EC:1.3.3.3]
K18218	K00231	0.0003411353290053	0.1435382221853201	K00231 PPOX, hemY; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
K18218	K00242	0.0007991329070151	-0.1849654935935197	K00242 sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit
K18218	K00243	0.0006543588616091	0.123306197384261	K00243 K00243; uncharacterized protein
K18218	K00253	0.0007687334766104	-0.3641403606425131	K00253 IVD, ivd; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
K18218	K00261	0.0007150673573992	-0.1449303755752345	K00261 GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
K18218	K00262	0.0134355732625043	0.5215868164008292	K00262 E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
K18218	K00266	0.0024505834769603	0.1682592284160714	K00266 gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]
K18218	K00281	0.0002983017927746	0.0503844994071951	K00281 GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]
K18218	K00282	0.0003679707963406	-0.0355652008651719	K00282 gcvPA; glycine dehydrogenase subunit 1 [EC:1.4.4.2]
K18218	K00290	0.0007030150327143	0.1350160273239437	K00290 LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]
K18218	K00294	0.0006770941120566	0.0614895393171021	K00294 E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]
K18218	K00304	0.0003254089211435	-0.0753100924763297	K00304 soxD; sarcosine oxidase, subunit delta [EC:1.5.3.1]
K18218	K00305	0.0007153848047755	-0.0073704001596025	K00305 soxG; sarcosine oxidase, subunit gamma [EC:1.5.3.1]
K18218	K00322	0.0005803607390543	0.0069615669633315	K00322 sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K18218	K00324	0.0004824656516727	-0.0892874787958255	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
K18218	K00325	0.0004442560369773	-0.1017113483817832	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
K18218	K00332	0.0030985761972349	-0.3851826311409336	K00332 nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]
K18218	K00333	0.0071544487094845	-0.4348767469044942	K00333 nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
K18218	K00336	0.0004803091823072	-0.194160835267267	K00336 nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K18218	K00338	0.0006428719857545	-0.2198630424910927	K00338 nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
K18218	K00339	0.0013581328999728	-0.2869161887692681	K00339 nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]
K18218	K00340	0.0012953760576339	-0.2605013410892363	K00340 nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]
K18218	K00341	0.001292329464632	-0.2575428578609005	K00341 nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]
K18218	K00342	0.0014616710305059	-0.2994676337585475	K00342 nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]
K18218	K00343	0.0011830613551139	-0.2561198287927288	K00343 nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]
K18218	K00344	0.0004630144982909	-0.1650474005548489	K00344 qor, CRYZ; NADPH:quinone reductase [EC:1.6.5.5]
K18218	K00363	0.0007917324719412	-0.0630586575138535	K00363 nirD; nitrite reductase (NADH) small subunit [EC:1.7.1.15]
K18218	K00370	0.0011429999598207	0.1709861560777371	K00370 narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]
K18218	K00372	0.0010037684770968	-0.3031648939841855	K00372 nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]
K18218	K00375	0.000700234027792	-0.1239843018901906	K00375 K00375; GntR family transcriptional regulator / MocR family aminotransferase
K18218	K00380	0.0005345832751491	-0.0168029659038788	K00380 cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
K18218	K00381	0.0003446919368953	-0.1952497807899512	K00381 cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
K18218	K00383	0.0005017264883667	-0.225252706664895	K00383 GSR, gor; glutathione reductase (NADPH) [EC:1.8.1.7]
K18218	K00392	0.0008115489599419	0.2240346003223008	K00392 sir; sulfite reductase (ferredoxin) [EC:1.8.7.1]
K18218	K00405	0.0002647255716688	-0.2417664452842432	K00405 ccoO; cytochrome c oxidase cbb3-type subunit II
K18218	K00407	0.0004530101924861	-0.1097936795103576	K00407 ccoQ; cytochrome c oxidase cbb3-type subunit IV
K18218	K00411	0.000693743237135	-0.3288374757689823	K00411 UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
K18218	K00412	0.0007393795484076	-0.3387769448461823	K00412 CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit
K18218	K00426	0.0006199177445575	0.0181156611138467	K00426 cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
K18218	K00433	0.000663293812402	-0.0784671384648364	K00433 cpo; non-heme chloroperoxidase [EC:1.11.1.10]
K18218	K00448	0.0005782333686384	-0.0202062445433233	K00448 pcaG; protocatechuate 3,4-dioxygenase, alpha subunit [EC:1.13.11.3]
K18218	K00500	0.0004335587479588	-0.0530749722328273	K00500 phhA, PAH; phenylalanine-4-hydroxylase [EC:1.14.16.1]
K18218	K00528	0.0007909544076715	0.0339698046181012	K00528 fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
K18218	K00563	0.00411983043947	0.3817521718809518	K00563 rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K18218	K00568	0.0025945912622533	-0.3174419690972971	K00568 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K18218	K00570	0.0004070313857554	-0.2617467495735982	K00570 pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
K18218	K00573	0.0003295969586815	-0.1743504099439436	K00573 E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K18218	K00575	0.0006350246943321	-0.1074035908455533	K00575 cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K18218	K00598	0.00120540959355	-0.1936964817090778	K00598 tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K18218	K00620	0.0003306670463106	-0.1063095278289509	K00620 argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]
K18218	K00635	0.0003442920352506	-0.0286259863678305	K00635 tgs, wax-dgat; diacylglycerol O-acyltransferase / wax synthase [EC:2.3.1.20 2.3.1.75]
K18218	K00645	0.0010771865500208	-0.2860651097501668	K00645 fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
K18218	K00652	0.0009839133359749	-0.0897223807093954	K00652 bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K18218	K00656	0.0009076795420569	0.2140731810691122	K00656 E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]
K18218	K00658	0.000357085061464	0.0343914860353671	K00658 DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
K18218	K00666	0.0007128265879792	-0.0246570598698918	K00666 K00666; fatty-acyl-CoA synthase [EC:6.2.1.-]
K18218	K00705	0.000839965420479	-0.0270182834715988	K00705 malQ; 4-alpha-glucanotransferase [EC:2.4.1.25]
K18218	K00748	0.0001822278995625	-0.1543936057797891	K00748 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182]
K18218	K00754	0.0003524054372507	0.0818451505266468	K00754 bshA; L-malate glycosyltransferase [EC:2.4.1.-]
K18218	K00758	0.0005274964651432	0.178544595120294	K00758 deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]
K18218	K00761	0.0005495005416816	0.1168612391348277	K00761 upp, UPRT; uracil phosphoribosyltransferase [EC:2.4.2.9]
K18218	K00772	0.0028063399308253	-0.3781665777629253	K00772 mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]
K18218	K00782	0.0013736326674676	0.1646806712857962	K00782 lldG; L-lactate dehydrogenase complex protein LldG
K18218	K00795	0.000189611984522	-0.204666793490562	K00795 ispA; farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]
K18218	K00798	0.0004976665507482	-0.185195574163255	K00798 MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K18218	K00824	0.0005158277428329	-0.2912026257141061	K00824 dat; D-alanine transaminase [EC:2.6.1.21]
K18218	K00830	0.0007133449588408	-0.1119332956579916	K00830 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
K18218	K00845	0.0002682567813165	0.1333649888521019	K00845 glk; glucokinase [EC:2.7.1.2]
K18218	K00847	0.001421729539713	0.1398701227273442	K00847 E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K18218	K00849	0.0008782460869403	0.233835055950619	K00849 galK; galactokinase [EC:2.7.1.6]
K18218	K00850	0.0011012134173957	0.2554799276870429	K00850 pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]
K18218	K00851	0.0008811141638292	0.0567908584811173	K00851 E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]
K18218	K00856	0.0089945749060012	-0.4948470995137692	K00856 E2.7.1.20, ADK; adenosine kinase [EC:2.7.1.20]
K18218	K00865	0.0069579023387367	0.4428029799570622	K00865 glxK, garK; glycerate 2-kinase [EC:2.7.1.165]
K18218	K00867	0.0005249252611779	0.0823177347777013	K00867 coaA; type I pantothenate kinase [EC:2.7.1.33]
K18218	K00872	0.0004592160472613	0.2298529603608772	K00872 thrB; homoserine kinase [EC:2.7.1.39]
K18218	K00903	0.0006217323234454	-0.0618358395829451	K00903 epsB; protein-tyrosine kinase [EC:2.7.10.2]
K18218	K00912	0.0001657924232433	-0.1099069934978109	K00912 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]
K18218	K00926	0.0014553814793899	0.2156652438517072	K00926 arcC; carbamate kinase [EC:2.7.2.2]
K18218	K00928	0.0004433381952988	0.0145833334484917	K00928 lysC; aspartate kinase [EC:2.7.2.4]
K18218	K00957	0.0004160865827552	-0.0536649215095053	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]
K18218	K00963	0.0003135083207688	-0.0722959756382252	K00963 UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]
