KO	feature	name	probability_default	probability
K18589	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family	0.4831164477679002	0.4495874229453655
K18589	K06177	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	0.4831164477679002	0.4515478636847287
K18589	K00322	sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]	0.4831164477679002	0.4548257660121939
K18589	K03307	TC.SSS; solute:Na+ symporter, SSS family	0.4831164477679002	0.4624545627587474
K18589	K09861	K09861; uncharacterized protein	0.4831164477679002	0.4624812357452164
K18589	K09858	K09858; SEC-C motif domain protein	0.4831164477679002	0.4646242735109012
K18589	K03745	slyX; SlyX protein	0.4831164477679002	0.4649317277030673
K18589	K03613	rnfE; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E	0.4831164477679002	0.465051857861521
K18589	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	0.4831164477679002	0.4651199938745847
K18589	K00563	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	0.4831164477679002	0.4651663032664754
K18589	K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	0.4831164477679002	0.4658385209574657
K18589	K03578	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	0.4831164477679002	0.466624173240489
K18589	K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]	0.4831164477679002	0.4669766089135603
K18589	K03617	rnfA; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A	0.4831164477679002	0.4674210065132757
K18589	K03615	rnfC; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.2.1.2]	0.4831164477679002	0.4678566299135246
K18589	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]	0.4831164477679002	0.4687114440778704
K18589	K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	0.4831164477679002	0.4687783270205031
K18589	K09889	yjgA; ribosome-associated protein	0.4831164477679002	0.4692943077600386
K18589	K06189	corC; magnesium and cobalt transporter	0.4831164477679002	0.4693157411570812
K18589	mobileOG_000340884	comL	0.4831164477679002	0.4693688919681284
K18589	K16053	ybdG, mscM; miniconductance mechanosensitive channel	0.4831164477679002	0.4693879093608638
K18589	K17723	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	0.4831164477679002	0.4981287670456975
K18589	K01720	prpD; 2-methylcitrate dehydratase [EC:4.2.1.79]	0.4831164477679002	0.5043116673787783
K18589	K00104	glcD; glycolate oxidase [EC:1.1.3.15]	0.4831164477679002	0.5048772943556731
K18589	K11472	glcE; glycolate oxidase FAD binding subunit	0.4831164477679002	0.506213742091062
