KO	feature	name	probability_default	probability
K18146	K01894	gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	0.7260366637991273	0.6598578378810052
K18146	K10806	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]	0.7260366637991273	0.677778160255969
K18146	K01079	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]	0.7260366637991273	0.6787018249686259
K18146	K02005	ABC.CD.TX; HlyD family secretion protein	0.7260366637991273	0.6792449872940126
K18146	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	0.7260366637991273	0.681279045055017
K18146	K06916	zapE; cell division protein ZapE	0.7260366637991273	0.6848943723639136
K18146	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	0.7260366637991273	0.6910100922163828
K18146	K00928	lysC; aspartate kinase [EC:2.7.2.4]	0.7260366637991273	0.6942755010922051
K18146	K18138	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump	0.7260366637991273	0.6962779032144503
K18146	K09862	K09862; uncharacterized protein	0.7260366637991273	0.6967256768377404
K18146	K13283	fieF; ferrous-iron efflux pump FieF	0.7260366637991273	0.6968805733507706
K18146	K03562	tolQ; biopolymer transport protein TolQ	0.7260366637991273	0.6969016051236068
K18146	K11209	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	0.7260366637991273	0.6976195262854265
K18146	K18900	bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC	0.7260366637991273	0.6984466122959374
K18146	mobileOG_000021898	clpA	0.7260366637991273	0.6999491855530959
K18146	mobileOG_000348401	ihfA	0.7260366637991273	0.700261007538968
K18146	K03089	rpoH; RNA polymerase sigma-32 factor	0.7260366637991273	0.7003305702195902
K18146	K06190	ispZ; intracellular septation protein	0.7260366637991273	0.7014262827111222
K18146	mobileOG_000170347	mutL	0.7260366637991273	0.7026172106952475
K18146	mobileOG_000038959	clpS	0.7260366637991273	0.7033103170919969
K18146	K03621	plsX; phosphate acyltransferase [EC:2.3.1.274]	0.7260366637991273	0.7036207272472872
K18146	K05834	rhtB; homoserine/homoserine lactone efflux protein	0.7260366637991273	0.703685465648025
K18146	K02806	ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]	0.7260366637991273	0.7041461961578269
K18146	K03543	emrA; membrane fusion protein, multidrug efflux system	0.7260366637991273	0.7044132124705068
K18146	K02303	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	0.7260366637991273	0.704906023139112
