KO	feature	MI	name
K18143	K02400	0.0088543637362628	flhA; flagellar biosynthesis protein FlhA
K18143	K03406	0.0085311671271137	mcp; methyl-accepting chemotaxis protein
K18143	K02408	0.0083703995866074	fliE; flagellar hook-basal body complex protein FliE
K18143	K00140	0.008210478609218	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]
K18143	K01664	0.0081625598093288	pabA; para-aminobenzoate synthetase component II [EC:2.6.1.85]
K18143	mobileOG_000034793	0.0081488679451663	diaA
K18143	K02409	0.0080665313224065	fliF; flagellar M-ring protein FliF
K18143	K06193	0.0079680543620656	phnA; protein PhnA
K18143	K00588	0.0079457875204237	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K18143	K02011	0.0079376776116808	afuB, fbpB; iron(III) transport system permease protein
K18143	mobileOG_000777978	0.0079081579997735	korSA
K18143	K01975	0.0078990432210078	thpR; RNA 2,3-cyclic 3-phosphodiesterase [EC:3.1.4.58]
K18143	mobileOG_000000370	0.0078543328694622	dnaE2
K18143	K03566	0.0078284886128104	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K18143	K16137	0.0078093250385415	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
K18143	mobileOG_000282901	0.0077930064455835	pcrA
K18143	K02072	0.0077885045638663	metI; D-methionine transport system permease protein
K18143	K00847	0.0077844161948529	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K18143	K02533	0.0077819378655059	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
K18143	K12262	0.0077525731109334	cybB; superoxide oxidase [EC:1.10.3.17]
K18143	K00990	0.0076961657821417	glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K18143	K08305	0.0076801441597896	mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
K18143	mobileOG_000351769	0.0076355248532156	uvrC
K18143	K07010	0.0076326332297687	K07010; putative glutamine amidotransferase
K18143	K00652	0.0076002533583885	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
K18143	mobileOG_000021898	0.0075894656603627	clpA
K18143	K06920	0.0075786462197416	queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
K18143	K14393	0.0075689566225543	actP; cation/acetate symporter
K18143	K03667	0.0075637910139525	hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
K18143	K01480	0.0075572721741861	speB; agmatinase [EC:3.5.3.11]
K18143	K07708	0.007550119956579	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]
K18143	K03640	0.0075260387049692	pal; peptidoglycan-associated lipoprotein
K18143	K06916	0.0075043900396526	zapE; cell division protein ZapE
K18143	K06872	0.0074910811862854	K06872; uncharacterized protein
K18143	mobileOG_000348401	0.0074801112569174	ihfA
K18143	K01878	0.0074800494410248	glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K18143	K00311	0.0074639225400852	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K18143	K00684	0.0074598106032301	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]
K18143	K01419	0.0074523176016397	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K18143	K08311	0.0074317104782403	nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
K18143	mobileOG_000778060	0.0074193020638031	parC
K18143	K02427	0.0073798438589934	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2-O)-methyltransferase [EC:2.1.1.166]
K18143	K03782	0.007369468866884	katG; catalase-peroxidase [EC:1.11.1.21]
K18143	K08484	0.0073547717234307	ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]
K18143	K09159	0.0073532217999794	cptB; antitoxin CptB
K18143	K01640	0.0073522612123342	E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K18143	K03770	0.0073370388927084	ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
K18143	K11209	0.0073060776777796	yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
K18143	mobileOG_000170347	0.0072974082831772	mutL
K18143	K02394	0.0072934095259926	flgI; flagellar P-ring protein precursor FlgI
