KO	feature	MI	name
K22333	K01809	0.0084195263412326	manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]
K22333	K01760	0.0083518608023249	metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]
K22333	K02421	0.008274528757859	fliR; flagellar biosynthetic protein FliR
K22333	K02401	0.008235862735626	flhB; flagellar biosynthetic protein FlhB
K22333	K03594	0.0079748670855535	bfr; bacterioferritin [EC:1.16.3.1]
K22333	K01512	0.0078878685355293	acyP; acylphosphatase [EC:3.6.1.7]
K22333	K11070	0.0078782020299711	potC; spermidine/putrescine transport system permease protein
K22333	K03767	0.0077718704688305	PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
K22333	K02406	0.0077332044465975	fliC; flagellin
K22333	K00375	0.0074528757854085	K00375; GntR family transcriptional regulator / MocR family aminotransferase
K22333	K10439	0.0074528757854085	rbsB; ribose transport system substrate-binding protein
K22333	K06996	0.0074432092798503	K06996; uncharacterized protein
K22333	K07010	0.0074432092798503	K07010; putative glutamine amidotransferase
K22333	K06872	0.007433542774292	K06872; uncharacterized protein
K22333	K01480	0.0072982116964767	speB; agmatinase [EC:3.5.3.11]
K22333	K02575	0.0072498791686854	NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter
K22333	K09972	0.0072015466408943	aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
K22333	K07160	0.0072015466408943	pxpA; 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
K22333	mobileOG_000093088	0.0071628806186613	ftsZ
K22333	K07077	0.0070952150797536	K07077; uncharacterized protein
K22333	K00424	0.0070565490575207	cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]
K22333	K01912	0.0069792170130547	paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K22333	K02011	0.0069792170130547	afuB, fbpB; iron(III) transport system permease protein
K22333	mobileOG_000031464	0.0068954406315497	mutT
K22333	K07507	0.0068632189463558	mgtC; putative Mg2+ transporter-C (MgtC) family protein
K22333	K10206	0.0068535524407976	E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83]
K22333	K09765	0.0068148864185646	queH; epoxyqueuosine reductase [EC:1.17.99.6]
K22333	K06152	0.006708554857424	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]
K22333	K07646	0.006708554857424	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K22333	K01058	0.006708554857424	pldA; phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]
K22333	K18707	0.0066892218463074	mtaB; threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]
K22333	K22041	0.0066892218463074	comR; TetR/AcrR family transcriptional regulator, copper-responsive repressor
K22333	K11074	0.0066505558240745	potI; putrescine transport system permease protein
K22333	K07642	0.0066408893185163	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]
K22333	K15578	0.0066408893185163	nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]
K22333	K03773	0.0066312228129581	fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
K22333	K03192	0.0066215563073998	ureJ; urease accessory protein
K22333	K02039	0.0066118898018415	phoU; phosphate transport system protein
K22333	K07124	0.0066022232962833	K07124; uncharacterized protein
K22333	K07101	0.0066022232962833	K07101; uncharacterized protein
K22333	K01167	0.0065925567907251	rnaSA; ribonuclease T1 [EC:4.6.1.24]
K22333	K19267	0.0065828902851668	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
K22333	K18926	0.0065828902851668	lmrB; MFS transporter, DHA2 family, lincomycin resistance protein
K22333	mobileOG_000034793	0.0065635572740504	diaA
K22333	K02419	0.0064958917351427	fliP; flagellar biosynthetic protein FliP
K22333	K18981	0.0064958917351427	udh; uronate dehydrogenase [EC:1.1.1.203]
K22333	K03600	0.0064958917351427	sspB; stringent starvation protein B
K22333	K13015	0.0064765587240261	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]
K22333	K23264	0.0064668922184679	purS; phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]
K22333	mobileOG_000300939	0.0064572257129097	uvrA
