ARG	feature	score_RF	score_Odds
K21251	K00003	1.730140088691443e-15	-0.0326154444718943
K21251	K00018	1.7457991506380175e-16	-0.0340000122775296
K21251	K00020	3.0525057221059063e-15	0.1294957687323306
K21251	K00023	1.221328128773248e-15	-0.000735556823978
K21251	K00024	3.1326149474114604e-15	0.2190779972147827
K21251	K00027	1.491769790660638e-07	0.4576505487671246
K21251	K00029	7.48381496994905e-05	-0.5163094137960245
K21251	K00031	0.0021373432628842	-0.6964950526052063
K21251	K00033	3.505112473038503e-16	0.3219474459045132
K21251	K00038	0.0219449496936268	1.1231645550718474
K21251	K00060	0.002084265565387	0.9587126336999052
K21251	K00074	4.10556444161248e-05	0.4294473200585129
K21251	K00078	0.0049812747273364	1.0421348331928677
K21251	K00097	4.828171487324371e-05	-0.3728234544421328
K21251	K00104	8.590963409415446e-16	0.4269728627218057
K21251	K00108	9.994100251790384e-05	0.5854541263870751
K21251	K00113	1.4906005274515912e-06	0.0492002917922684
K21251	K00121	5.476172464465152e-06	-0.2129431037058203
K21251	K00123	2.582738568622556e-05	-0.0502781681055562
K21251	K00130	0.0013530377640234	0.9242972828081696
K21251	K00138	0.0001203154463764	0.554792012423803
K21251	K00140	8.699463376621953e-08	0.4473284798022988
K21251	K00154	1.337227258361728e-15	0.1368896567658447
K21251	K00161	1.122423838118974e-15	0.4307187091431905
K21251	K00162	2.4459851334492003e-15	0.3977282807851236
K21251	K00175	0.0002896839001915	0.7216700610619489
K21251	K00208	0.0001329580635293	-0.5496894431920512
K21251	K00228	2.10739131952486e-07	-0.4263640198284472
K21251	K00239	2.15997207382198e-16	-0.0146943324057973
K21251	K00242	0.0003472328639205	0.5588498748052644
K21251	K00248	2.6033729583764945e-15	-0.138104358285193
K21251	K00249	5.918106476438312e-16	0.1697158324705352
K21251	K00252	6.128482936084412e-06	0.5036127403209081
K21251	K00262	0.0005547350733051	0.5432877446220561
K21251	K00263	2.7804717002995504e-06	0.1085298596113705
K21251	K00266	2.8720085582827895e-17	-0.1145831442597175
K21251	K00278	7.389981848730494e-16	0.1662644991249096
K21251	K00282	4.325004548103513e-16	0.0016180240248848
K21251	K00285	0.0004984858174467	-0.3138333909126643
K21251	K00287	0.00368792215156	-0.9715619591369384
K21251	K00294	0.0017726541965268	0.944619765236678
K21251	K00311	9.721420573785005e-16	-0.1776071902081066
K21251	K00324	0.0018731369213026	-0.5108402010513262
K21251	K00325	0.0019702844033415	-0.5005801842535671
K21251	K00330	6.663475062055654e-07	0.2302156917534204
K21251	K00331	9.899622008591158e-06	0.2754608268635232
K21251	K00332	0.0003357399506752	0.702223729741647
K21251	K00333	3.376421319295975e-05	0.5378638749993547
K21251	K00336	0.0003707766721099	0.6557180623563132
K21251	K00341	1.1990935437766115e-06	0.2271424363267915
K21251	K00342	1.2374099100212958e-15	0.4702947584048745
K21251	K00373	0.0028879213924502	0.9829819102068053
K21251	K00380	3.18958619605312e-05	0.0404297693837552
K21251	K00381	0.0001926573681724	-0.3285525302733323
K21251	K00390	3.5066986350382004e-16	0.2922004317148917
K21251	K00405	1.5032468152701597e-15	-0.0523191934011249
K21251	K00406	2.640084708442486e-16	-0.3512582094688349
K21251	K00412	1.893578890220209e-15	-0.2428073694765977
K21251	K00424	1.262611098562262e-15	0.1418421644679167
K21251	K00428	6.812597712492336e-16	-0.314894856826564
K21251	K00448	0.0033213790475733	1.0145852676135738
K21251	K00449	0.0009991613103862	0.9614810166102896
K21251	K00500	8.738416013511333e-07	-0.0529768520518832
K21251	K00507	0.001007527338314	0.7940215124994916
K21251	K00528	2.6947735898508658e-15	0.567539357668879
K21251	K00563	0.0011278271487159	0.9268113406330474
K21251	K00564	0.000111642513787	0.569264505856985
K21251	K00568	0.0019390707663908	-0.4228839963951677
K21251	K00574	1.2750898899223107e-05	0.4371860403079766
K21251	K00588	2.842664380787489e-05	0.5262536193266247
K21251	K00605	7.377134798145293e-16	-0.0918299276902201
K21251	K00606	2.003683866253264e-15	-0.1357432800384743
K21251	K00625	1.9058297893620546e-15	-0.0597717565364075
K21251	K00626	1.9942204228078804e-15	-0.0509958656335121
K21251	K00627	2.848704812738132e-15	0.1076189303514693
K21251	K00632	2.647980985629772e-15	0.2830314240145056
K21251	K00645	0.0049321183563653	-1.0310464678118672
K21251	K00647	2.092499785623799e-15	-0.1251737593874387
K21251	K00652	9.3790667608237e-05	0.478065838461238
K21251	K00666	1.138599013972282e-15	0.5521338826093602
K21251	K00684	0.000125598975818	-0.5530316753241649
K21251	K00703	7.1109358535272885e-06	-0.5222343686989894
K21251	K00705	7.735303194606953e-05	0.5209020898982856
K21251	K00748	0.0001242006288059	-0.6416575999295968
K21251	K00754	5.43375573059918e-16	0.0566715604085333
K21251	K00759	1.788721288478208e-15	-0.095454784926478
K21251	K00767	7.267313528014659e-16	-0.0759511560114916
K21251	K00768	1.3109562794623251e-05	0.4164097583934661
K21251	K00782	0.0001304516712818	0.8400131545093916
K21251	K00805	0.0016489843112512	1.0075687569685194
K21251	K00836	0.0028524775243288	1.0177843115589005
K21251	K00845	1.0803729342505096e-05	0.5059326183405508
K21251	K00847	1.5196603387041704e-15	0.4662466990111508
K21251	K00849	1.4210630629903813e-15	0.5779080472565015
K21251	K00852	5.278875141630351e-15	0.3742229987722082
K21251	K00872	5.529117461540252e-06	0.4555491096112205
K21251	K00876	5.780402191679675e-17	-0.2863799609359493
K21251	K00886	0.0031020203698246	1.0483250041387873
K21251	K00903	1.6308923120656498e-05	0.0460622122314592
K21251	K00912	4.413240568552683e-05	-0.6030399642299794
K21251	K00926	1.88402964660144e-05	0.0418722550761015
K21251	K00937	6.41960586283924e-16	-0.104253242631413
K21251	K00946	1.3659832480345885e-15	0.080130293490278
K21251	K00949	1.6019101049662078e-15	-0.1967528013731969
K21251	K00951	1.104194142887338e-15	0.1418424824605781
K21251	K00955	2.4343712185537225e-15	0.0782916687685019
K21251	K00956	2.5757485401344703e-05	0.3952022353093465
K21251	K00957	2.482743765019486e-15	0.3526081858468904
K21251	K00965	8.962770712567846e-05	0.6090625043171349
K21251	K00982	3.4007253290274275e-05	0.4082796978241731
K21251	K00990	4.4032717351761246e-05	0.452029730758744
K21251	K00991	8.46355603888972e-05	0.44452376277018
K21251	K00995	5.240096140101216e-16	0.0047314364067978
K21251	K01006	0.0001636433767107	0.5440532871908437
K21251	K01042	7.165511770368219e-05	-0.0079950510924577
K21251	K01048	3.0387513147495746e-15	0.1072158383115764
K21251	K01057	3.505767876869168e-15	0.427096462117674
K21251	K01060	0.0191647960099614	1.115527554875097
K21251	K01079	3.621174346823533e-05	0.3867044516977086
K21251	K01082	3.7711924051408496e-05	-0.3578977853483369
K21251	K01089	1.4597948205452377e-15	0.1266798951134788
K21251	K01095	1.8025489833182348e-15	-0.2652404247130534
K21251	K01104	1.605040143725776e-15	-0.0835485909388488
K21251	K01129	3.9149657471846045e-16	-0.0264031723900623
K21251	K01175	6.182291033682343e-07	0.0572887519923302
K21251	K01192	0.0047196216155108	1.0210429149264768
K21251	K01239	0.0026627444922509	-0.4417083984447724
K21251	K01241	3.545180239230467e-15	-0.1165157557754547
K21251	K01243	6.881636705565832e-05	-0.3726629851647732
K21251	K01251	1.2869958392796514e-15	0.0944782321859577
K21251	K01262	0.0055384892333767	-0.9931064570760952
K21251	K01266	8.921616185621056e-06	0.1473084400892131
K21251	K01270	6.638964663080425e-16	-0.0116619148181759
K21251	K01273	3.269710538774159e-05	0.4407700857087001
K21251	K01297	0.000146754947918	0.5183839787409487
K21251	K01322	0.0006501810539825	-0.2108353139266343
K21251	K01414	2.2015762014878825e-15	-0.0153982150703048
K21251	K01419	0.000204746021001	-0.5735534714996866
K21251	K01423	1.2460781673876442e-15	-0.3786121750986611
K21251	K01429	0.00044693095921	0.7247796774543018
K21251	K01432	2.1979220111850465e-07	0.1157774144519119
K21251	K01449	1.5654646118585286e-15	-0.068354494444341
K21251	K01458	3.238068599383369e-06	-0.014393220016351
K21251	K01463	1.4674018216306224e-05	0.0404711490720077
K21251	K01468	1.303123170420769e-15	0.4204514159305212
K21251	K01476	1.727997468889355e-05	-0.0507409212155218
K21251	K01480	1.6180677688763584e-05	0.4883729443302225
K21251	K01483	6.373645090593403e-16	0.1530744384756381
K21251	K01488	1.2277612107240673e-17	0.5671448774363501
K21251	K01495	3.661103939912871e-15	-0.0985061625608427
K21251	K01496	2.4986980343456597e-15	0.2789258274383551
K21251	K01505	0.0030821805765864	0.987473723361187
K21251	K01507	1.8849359486081805e-15	0.1657710730244851
K21251	K01512	4.690159875979882e-06	0.4932900821102411
K21251	K01531	0.0232381847211376	1.1038873686352682
K21251	K01579	2.0166076224258164e-06	0.35532680770101
K21251	K01581	2.3141383101163312e-05	0.0513129712003157
K21251	K01585	0.0108865787870715	1.0614666603630325
K21251	K01610	4.884351082319867e-16	-0.5070008066028258
K21251	K01623	1.1804640233826416e-15	0.1059040123602942
K21251	K01627	7.990917031136094e-05	-0.610302637558692
K21251	K01628	0.002501164120496	0.9774378280459466
K21251	K01631	5.258264477633273e-16	0.1195736795770259
K21251	K01638	5.730778470117757e-05	0.4316632671842131
K21251	K01640	8.3283793058641e-05	0.4720163584897351
K21251	K01664	5.76260070461408e-06	0.4667692731830274
K21251	K01665	5.080098739480873e-16	0.0761276804889422
K21251	K01669	2.5472714498426745e-07	0.2955147108144084
K21251	K01676	0.0001108714387581	0.5763036361091957
K21251	K01681	2.986800601248237e-15	0.3221992966602518
K21251	K01682	1.7958744045393945e-15	-0.0528286991967353
K21251	K01690	3.307612155570505e-05	-0.1085717769440444
