KO	feature	name	probability_default	probability
K18555	K02474	wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]	0.7446990778582472	0.73865448158443
K18555	K02823	pyrDII; dihydroorotate dehydrogenase electron transfer subunit	0.7446990778582472	0.7403528049047323
K18555	K21481	mhuD, hmoB; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]	0.7446990778582472	0.7409757485690687
K18555	K00886	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	0.7446990778582472	0.740976167783576
K18555	K00038	E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	0.7446990778582472	0.7411058580998442
K18555	K05773	tupB, vupB; tungstate transport system permease protein	0.7446990778582472	0.7413328203918437
K18555	K06876	K06876; deoxyribodipyrimidine photolyase-related protein	0.7446990778582472	0.7414505491679141
K18555	mobileOG_000012143	smc	0.7446990778582472	0.741499963116462
K18555	K00018	hprA; glycerate dehydrogenase [EC:1.1.1.29]	0.7446990778582472	0.7415494054110748
K18555	K02116	atpI; ATP synthase protein I	0.7446990778582472	0.7416084632712882
K18555	K23537	nupA; general nucleoside transport system ATP-binding protein	0.7446990778582472	0.7416609794497824
K18555	K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	0.7446990778582472	0.7417390500857435
K18555	K22491	litR; MerR family transcriptional regulator, light-induced transcriptional regulator	0.7446990778582472	0.7418217718162702
K18555	K17323	glpQ; glycerol transport system permease protein	0.7446990778582472	0.7418981739591902
K18555	mobileOG_000057598	pcrA	0.7446990778582472	0.7420404856656403
K18555	K09007	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]	0.7446990778582472	0.7420488445705994
K18555	K07516	fadN; 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	0.7446990778582472	0.7421197764922214
K18555	K23535	nupB; general nucleoside transport system permease protein	0.7446990778582472	0.7422995049412423
K18555	K04517	tyrA2; prephenate dehydrogenase [EC:1.3.1.12]	0.7446990778582472	0.7423553397407688
K18555	K00824	dat; D-alanine transaminase [EC:2.6.1.21]	0.7446990778582472	0.7423713349843515
K18555	K01712	hutU, UROC1; urocanate hydratase [EC:4.2.1.49]	0.7446990778582472	0.7470321822754628
K18555	K03386	PRDX2_4, ahpC; peroxiredoxin 2/4 [EC:1.11.1.24]	0.7446990778582472	0.7476888313757941
K18555	K01745	hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	0.7446990778582472	0.7485514536924711
K18555	K22479	argA; N-acetyltransferase	0.7446990778582472	0.7487848694672445
K18555	K07005	K07005; uncharacterized protein	0.7446990778582472	0.7510249857442154
